#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
4.44622e+14	1.0802e+04	4.582e-20	7.7426e+01	8.9727e+01	9.5952e-16	1.7520e-03	9.9825e-01	2.9271e-04	1.5507e-01	8.4464e-01	1.1927e-20	1.1056e-05	1.7633e-02	5.0372e-01	3.6586e-01	8.3949e-06	5.8221e-03	3.0005e-01	6.2301e-01	6.9473e-02	1.6177e-03	3.5259e-28	0.00e+00	0.00e+00	7.6145e-04
2.66773e+15	1.0787e+04	4.575e-20	7.7426e+01	8.9673e+01	9.6160e-16	1.7493e-03	9.9825e-01	2.9255e-04	1.5506e-01	8.4464e-01	1.1839e-20	1.0985e-05	1.7603e-02	5.0326e-01	3.6643e-01	8.3660e-06	5.8115e-03	3.0051e-01	6.2269e-01	6.9343e-02	1.6153e-03	3.4988e-28	0.00e+00	0.00e+00	3.8026e-03
1.15602e+16	1.0748e+04	4.559e-20	7.7426e+01	8.9662e+01	9.7013e-16	1.7454e-03	9.9825e-01	2.9374e-04	1.5565e-01	8.4406e-01	1.1812e-20	1.0895e-05	1.7638e-02	5.0445e-01	3.6638e-01	8.3569e-06	5.8179e-03	3.0289e-01	6.2098e-01	6.8683e-02	1.5983e-03	3.4761e-28	0.00e+00	0.00e+00	1.5940e-02
4.71299e+16	1.0643e+04	4.518e-20	7.7426e+01	8.9640e+01	9.9588e-16	1.7384e-03	9.9826e-01	3.0011e-04	1.5892e-01	8.4078e-01	1.1908e-20	1.0778e-05	1.7836e-02	5.1063e-01	3.6455e-01	8.4242e-06	5.8858e-03	3.1260e-01	6.1374e-01	6.6211e-02	1.5325e-03	3.4493e-28	0.00e+00	0.00e+00	6.4295e-02
1.12578e+17	1.0260e+04	4.388e-20	7.7426e+01	8.9628e+01	1.0585e-15	1.6827e-03	9.9832e-01	3.0515e-04	1.6112e-01	8.3858e-01	1.0926e-20	1.0208e-05	1.8039e-02	5.1813e-01	3.6346e-01	8.0118e-06	5.7938e-03	3.2602e-01	6.0462e-01	6.2090e-02	1.4456e-03	3.0006e-28	0.00e+00	0.00e+00	1.2514e-01
1.79312e+17	9.9153e+03	4.277e-20	7.7426e+01	8.9613e+01	1.1034e-15	1.6224e-03	9.9838e-01	3.0941e-04	1.6397e-01	8.3572e-01	9.6907e-21	9.6790e-06	1.8144e-02	5.2593e-01	3.6152e-01	7.5041e-06	5.6471e-03	3.3837e-01	5.9612e-01	5.8463e-02	1.3732e-03	2.5264e-28	0.00e+00	0.00e+00	1.7231e-01
2.34697e+17	9.7276e+03	4.215e-20	7.7426e+01	8.9587e+01	1.1199e-15	1.5856e-03	9.9841e-01	3.1559e-04	1.6820e-01	8.3148e-01	9.0032e-21	9.4079e-06	1.8247e-02	5.3355e-01	3.5863e-01	7.2612e-06	5.6026e-03	3.4985e-01	5.8755e-01	5.5661e-02	1.3125e-03	2.2723e-28	0.00e+00	0.00e+00	2.1206e-01
2.93678e+17	9.6201e+03	4.175e-20	7.7426e+01	8.9550e+01	1.1309e-15	1.5665e-03	9.9843e-01	3.2717e-04	1.7508e-01	8.2459e-01	8.8294e-21	9.3537e-06	1.8480e-02	5.4335e-01	3.5402e-01	7.2923e-06	5.6965e-03	3.6463e-01	5.7577e-01	5.2642e-02	1.2386e-03	2.1761e-28	0.00e+00	0.00e+00	2.6311e-01
3.70353e+17	9.5442e+03	4.125e-20	7.7426e+01	8.9474e+01	1.1200e-15	1.5427e-03	9.9846e-01	3.4329e-04	1.8521e-01	8.1445e-01	8.6130e-21	9.3026e-06	1.8737e-02	5.5580e-01	3.4784e-01	7.3695e-06	5.8430e-03	3.8496e-01	5.5912e-01	4.8905e-02	1.1470e-03	2.0715e-28	0.00e+00	0.00e+00	3.2846e-01
4.70030e+17	9.4861e+03	4.075e-20	7.7426e+01	8.9374e+01	1.0995e-15	1.5186e-03	9.9848e-01	3.6928e-04	2.0117e-01	7.9846e-01	8.5203e-21	9.3311e-06	1.9112e-02	5.7265e-01	3.3875e-01	7.5922e-06	6.1075e-03	4.1391e-01	5.3480e-01	4.4129e-02	1.0294e-03	1.9990e-28	0.00e+00	0.00e+00	4.1209e-01
