#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
3.17811e+13	1.7082e+04	1.115e-15	1.2916e+04	1.5152e+04	1.4929e-19	1.2812e-04	9.9987e-01	1.7763e-06	1.3412e-02	9.8659e-01	1.5384e-30	2.7337e-09	3.8873e-05	1.3964e-02	1.4875e-01	4.6932e-10	9.9321e-06	9.3234e-03	3.3903e-01	4.8109e-01	1.5139e-01	2.3121e-36	0.00e+00	0.00e+00	6.6395e-04
1.90687e+14	1.7054e+04	1.113e-15	1.2916e+04	1.5151e+04	1.5321e-19	1.2791e-04	9.9987e-01	1.7754e-06	1.3411e-02	9.8659e-01	1.5297e-30	2.7028e-09	3.8767e-05	1.3948e-02	1.4929e-01	4.6915e-10	9.9530e-06	9.3727e-03	3.3987e-01	4.8117e-01	1.5065e-01	2.3019e-36	0.00e+00	0.00e+00	3.3153e-03
8.26309e+14	1.6995e+04	1.107e-15	1.2916e+04	1.5150e+04	1.5655e-19	1.2756e-04	9.9987e-01	1.7795e-06	1.3448e-02	9.8655e-01	1.5442e-30	2.6642e-09	3.8973e-05	1.4063e-02	1.5095e-01	4.7387e-10	1.0077e-05	9.5539e-03	3.4241e-01	4.8044e-01	1.4913e-01	2.3043e-36	0.00e+00	0.00e+00	1.3892e-02
3.36880e+15	1.6847e+04	1.094e-15	1.2916e+04	1.5150e+04	1.5822e-19	1.2661e-04	9.9987e-01	1.8068e-06	1.3694e-02	9.8630e-01	1.6292e-30	2.6289e-09	4.0265e-05	1.4657e-02	1.5662e-01	4.9264e-10	1.0540e-05	1.0243e-02	3.5130e-01	4.7690e-01	1.4430e-01	2.3309e-36	0.00e+00	0.00e+00	5.5884e-02
8.04698e+15	1.6470e+04	1.051e-15	1.2916e+04	1.5150e+04	1.4935e-19	1.2061e-04	9.9988e-01	1.7557e-06	1.3482e-02	9.8652e-01	1.4735e-30	2.3333e-09	4.0426e-05	1.5113e-02	1.6528e-01	4.8751e-10	1.0844e-05	1.1224e-02	3.6470e-01	4.7088e-01	1.3741e-01	1.9593e-36	0.00e+00	0.00e+00	1.0789e-01
1.41286e+16	1.6131e+04	1.016e-15	1.2916e+04	1.5150e+04	1.3928e-19	1.1552e-04	9.9988e-01	1.7490e-06	1.3627e-02	9.8637e-01	1.3984e-30	2.1943e-09	4.1768e-05	1.6007e-02	1.7594e-01	4.9906e-10	1.1480e-05	1.2578e-02	3.8166e-01	4.6298e-01	1.2863e-01	1.6589e-36	0.00e+00	0.00e+00	1.7263e-01
2.20347e+16	1.5804e+04	9.863e-16	1.2916e+04	1.5148e+04	1.3037e-19	1.1087e-04	9.9989e-01	1.7942e-06	1.4230e-02	9.8577e-01	1.4206e-30	2.1752e-09	4.4687e-05	1.7578e-02	1.9036e-01	5.3132e-10	1.2618e-05	1.4641e-02	4.0419e-01	4.5149e-01	1.1739e-01	1.4559e-36	0.00e+00	0.00e+00	2.5342e-01
3.02687e+16	1.5507e+04	9.600e-16	1.2916e+04	1.5147e+04	1.1737e-19	1.0515e-04	9.9989e-01	1.8358e-06	1.4986e-02	9.8501e-01	1.3396e-30	2.1543e-09	4.7493e-05	1.9348e-02	2.0550e-01	5.5049e-10	1.3665e-05	1.7018e-02	4.2661e-01	4.3881e-01	1.0688e-01	1.1755e-36	0.00e+00	0.00e+00	3.1798e-01
3.72382e+16	1.5320e+04	9.467e-16	1.2916e+04	1.5146e+04	1.0907e-19	1.0155e-04	9.9990e-01	1.9253e-06	1.6048e-02	9.8395e-01	1.3739e-30	2.2322e-09	5.1110e-05	2.1331e-02	2.1955e-01	5.8727e-10	1.5009e-05	1.9561e-02	4.4658e-01	4.2638e-01	9.8024e-02	1.1755e-36	0.00e+00	0.00e+00	3.7103e-01
4.34969e+16	1.5194e+04	9.399e-16	1.2916e+04	1.5144e+04	1.0337e-19	9.9301e-05	9.9990e-01	2.0616e-06	1.7424e-02	9.8257e-01	1.5084e-30	2.3914e-09	5.5796e-05	2.3650e-02	2.3390e-01	6.4585e-10	1.6798e-05	2.2502e-02	4.6594e-01	4.1324e-01	8.9909e-02	1.1755e-36	0.00e+00	0.00e+00	4.2049e-01
4.94981e+16	1.5078e+04	9.376e-16	1.2916e+04	1.5142e+04	9.8059e-20	9.7676e-05	9.9990e-01	2.2471e-06	1.9186e-02	9.8081e-01	1.7066e-30	2.6101e-09	6.1618e-05	2.6418e-02	2.4960e-01	7.2607e-10	1.9118e-05	2.6093e-02	4.8564e-01	3.9869e-01	8.2114e-02	1.1755e-36	0.00e+00	0.00e+00	4.6742e-01
5.51406e+16	1.4992e+04	9.377e-16	1.2916e+04	1.5139e+04	9.4459e-20	9.6293e-05	9.9990e-01	2.4783e-06	2.1335e-02	9.7866e-01	2.0106e-30	2.8803e-09	6.8432e-05	2.9591e-02	2.6617e-01	8.2706e-10	2.1986e-05	3.0372e-02	5.0484e-01	3.8327e-01	7.4870e-02	1.1755e-36	0.00e+00	0.00e+00	5.0975e-01
6.02509e+16	1.4924e+04	9.409e-16	1.2916e+04	1.5136e+04	9.1953e-20	9.5256e-05	9.9990e-01	2.7568e-06	2.3881e-02	9.7612e-01	2.4190e-30	3.1944e-09	7.6055e-05	3.3105e-02	2.8329e-01	9.4818e-10	2.5377e-05	3.5348e-02	5.2294e-01	3.6746e-01	6.8311e-02	1.1755e-36	0.00e+00	0.00e+00	5.4726e-01
6.48471e+16	1.4872e+04	9.462e-16	1.2916e+04	1.5132e+04	8.9531e-20	9.4525e-05	9.9991e-01	3.0896e-06	2.6858e-02	9.7314e-01	2.9437e-30	3.5570e-09	8.4594e-05	3.6943e-02	3.0086e-01	1.0968e-09	2.9452e-05	4.1095e-02	5.3976e-01	3.5144e-01	6.2375e-02	1.1755e-36	0.00e+00	0.00e+00	5.8088e-01
6.90264e+16	1.4829e+04	9.537e-16	1.2916e+04	1.5128e+04	8.8241e-20	9.4042e-05	9.9991e-01	3.4877e-06	3.0362e-02	9.6963e-01	3.6678e-30	3.9712e-09	9.4125e-05	4.1140e-02	3.1907e-01	1.2785e-09	3.4358e-05	4.7798e-02	5.5537e-01	3.3510e-01	5.6926e-02	1.1755e-36	0.00e+00	0.00e+00	6.1151e-01
7.28569e+16	1.4796e+04	9.631e-16	1.2916e+04	1.5123e+04	8.6618e-20	9.3711e-05	9.9991e-01	3.9649e-06	3.4520e-02	9.6548e-01	4.5743e-30	4.4354e-09	1.0465e-04	4.5721e-02	3.3804e-01	1.4986e-09	4.0239e-05	5.5671e-02	5.6970e-01	3.1842e-01	5.1879e-02	1.2357e-36	0.00e+00	0.00e+00	6.3952e-01
7.63606e+16	1.4776e+04	9.744e-16	1.2916e+04	1.5119e+04	8.5278e-20	9.3421e-05	9.9991e-01	4.5340e-06	3.9445e-02	9.6055e-01	5.7443e-30	4.9532e-09	1.1614e-04	5.0680e-02	3.5763e-01	1.7609e-09	4.7225e-05	6.4898e-02	5.8248e-01	3.0150e-01	4.7209e-02	1.3664e-36	0.00e+00	0.00e+00	6.6497e-01
7.95509e+16	1.4750e+04	9.882e-16	1.2916e+04	1.5113e+04	8.4350e-20	9.3354e-05	9.9991e-01	5.2182e-06	4.5308e-02	9.5469e-01	7.2734e-30	5.5183e-09	1.2866e-04	5.5990e-02	3.7799e-01	2.0829e-09	5.5668e-05	7.5740e-02	5.9356e-01	2.8430e-01	4.2869e-02	1.5275e-36	0.00e+00	0.00e+00	6.8810e-01
