#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
3.34588e+12	7.5634e+03	8.305e-18	1.6681e+03	1.8138e+03	1.4640e-16	5.4596e-04	9.9945e-01	2.9251e-03	9.8608e-01	1.0995e-02	1.1462e-20	8.4421e-06	5.2020e-02	9.4278e-01	5.1895e-03	5.8057e-05	1.4942e-01	8.4614e-01	4.3866e-03	1.1755e-36	1.1755e-36	1.2954e-28	0.00e+00	0.00e+00	3.8474e-05
2.00753e+13	7.5628e+03	8.304e-18	1.6681e+03	1.8137e+03	1.4640e-16	5.4585e-04	9.9945e-01	2.9249e-03	9.8609e-01	1.0988e-02	1.1447e-20	8.4357e-06	5.2008e-02	9.4278e-01	5.2041e-03	5.8017e-05	1.4935e-01	8.4622e-01	4.3712e-03	1.1755e-36	1.1755e-36	1.2937e-28	0.00e+00	0.00e+00	1.9234e-04
8.69929e+13	7.5614e+03	8.303e-18	1.6681e+03	1.8136e+03	1.4639e-16	5.4561e-04	9.9945e-01	2.9250e-03	9.8615e-01	1.0922e-02	1.1428e-20	8.4240e-06	5.1988e-02	9.4280e-01	5.2008e-03	5.7985e-05	1.4934e-01	8.4629e-01	4.3082e-03	1.1755e-36	1.1755e-36	1.2913e-28	0.00e+00	0.00e+00	8.0754e-04
3.54663e+14	7.5571e+03	8.295e-18	1.6681e+03	1.8136e+03	1.4656e-16	5.4527e-04	9.9945e-01	2.9272e-03	9.8651e-01	1.0568e-02	1.1417e-20	8.4094e-06	5.1992e-02	9.4283e-01	5.1692e-03	5.8000e-05	1.4944e-01	8.4644e-01	4.0655e-03	1.1755e-36	1.1755e-36	1.2885e-28	0.00e+00	0.00e+00	3.2668e-03
8.47177e+14	7.5462e+03	8.265e-18	1.6681e+03	1.8135e+03	1.4623e-16	5.4332e-04	9.9946e-01	2.9252e-03	9.8669e-01	1.0384e-02	1.1310e-20	8.3640e-06	5.1959e-02	9.4289e-01	5.1449e-03	5.7859e-05	1.4945e-01	8.4675e-01	3.7374e-03	1.1755e-36	1.1755e-36	1.2698e-28	0.00e+00	0.00e+00	6.4524e-03
1.48744e+15	7.5330e+03	8.232e-18	1.6681e+03	1.8135e+03	1.4541e-16	5.4155e-04	9.9946e-01	2.9256e-03	9.8725e-01	9.8244e-03	1.1164e-20	8.3329e-06	5.1953e-02	9.4295e-01	5.0882e-03	5.7783e-05	1.4955e-01	8.4705e-01	3.3398e-03	1.1755e-36	1.1755e-36	1.2394e-28	0.00e+00	0.00e+00	1.0580e-02
2.31979e+15	7.5209e+03	8.192e-18	1.6681e+03	1.8134e+03	1.4487e-16	5.3951e-04	9.9946e-01	2.9268e-03	9.8816e-01	8.9085e-03	1.1054e-20	8.3031e-06	5.1942e-02	9.4305e-01	5.0028e-03	5.7720e-05	1.4971e-01	8.4735e-01	2.8763e-03	1.1755e-36	1.1755e-36	1.2176e-28	0.00e+00	0.00e+00	1.5926e-02
3.40184e+15	7.5048e+03	8.148e-18	1.6681e+03	1.8132e+03	1.4417e-16	5.3737e-04	9.9946e-01	2.9301e-03	9.8943e-01	7.6445e-03	1.0919e-20	8.2774e-06	5.1948e-02	9.4316e-01	4.8868e-03	5.7723e-05	1.5003e-01	8.4755e-01	2.3592e-03	1.1755e-36	1.1755e-36	1.1886e-28	0.00e+00	0.00e+00	2.2848e-02
4.80851e+15	7.4865e+03	8.095e-18	1.6681e+03	1.8130e+03	1.4313e-16	5.3502e-04	9.9946e-01	2.9350e-03	9.9096e-01	6.1054e-03	1.0760e-20	8.2538e-06	5.1970e-02	9.4328e-01	4.7459e-03	5.7794e-05	1.5052e-01	8.4761e-01	1.8156e-03	1.1755e-36	1.1755e-36	1.1529e-28	0.00e+00	0.00e+00	3.1808e-02
6.63718e+15	7.4647e+03	8.035e-18	1.6681e+03	1.8128e+03	1.4230e-16	5.3252e-04	9.9947e-01	2.9418e-03	9.9261e-01	4.4439e-03	1.0619e-20	8.2352e-06	5.2023e-02	9.4338e-01	4.5889e-03	5.7970e-05	1.5124e-01	8.4741e-01	1.2866e-03	1.1755e-36	1.1755e-36	1.1185e-28	0.00e+00	0.00e+00	4.3400e-02
