#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
2.05408e+14	5.5060e+03	2.698e-21	2.7826e+01	3.0327e+01	1.9012e-18	6.5223e-05	9.9993e-01	4.6247e-04	9.6845e-01	3.1092e-02	1.9623e-26	1.3974e-07	8.6149e-03	9.7390e-01	1.7479e-02	9.1885e-07	3.2602e-02	9.4835e-01	1.9049e-02	1.1755e-36	1.1755e-36	7.5359e-35	0.00e+00	0.00e+00	4.7066e-06
1.23245e+15	5.5036e+03	2.698e-21	2.7826e+01	3.0324e+01	1.9043e-18	6.5228e-05	9.9993e-01	4.6253e-04	9.6848e-01	3.1060e-02	1.9615e-26	1.3970e-07	8.6146e-03	9.7386e-01	1.7520e-02	9.1860e-07	3.2594e-02	9.4843e-01	1.8980e-02	1.1755e-36	1.1755e-36	7.5303e-35	0.00e+00	0.00e+00	2.3534e-05
5.34060e+15	5.5007e+03	2.699e-21	2.7826e+01	3.0323e+01	1.9079e-18	6.5231e-05	9.9993e-01	4.6268e-04	9.6868e-01	3.0854e-02	1.9613e-26	1.3967e-07	8.6147e-03	9.7387e-01	1.7509e-02	9.1861e-07	3.2597e-02	9.4870e-01	1.8702e-02	1.1755e-36	1.1755e-36	7.5264e-35	0.00e+00	0.00e+00	9.8848e-05
2.17732e+16	5.5017e+03	2.696e-21	2.7826e+01	3.0322e+01	1.9042e-18	6.5195e-05	9.9993e-01	4.6299e-04	9.6970e-01	2.9833e-02	1.9582e-26	1.3951e-07	8.6116e-03	9.7394e-01	1.7442e-02	9.1828e-07	3.2602e-02	9.4976e-01	1.7637e-02	1.1755e-36	1.1755e-36	7.5129e-35	0.00e+00	0.00e+00	3.9994e-04
5.20092e+16	5.5007e+03	2.693e-21	2.7826e+01	3.0320e+01	1.8998e-18	6.5115e-05	9.9993e-01	4.6293e-04	9.7032e-01	2.9215e-02	1.9494e-26	1.3911e-07	8.6046e-03	9.7399e-01	1.7400e-02	9.1671e-07	3.2575e-02	9.5126e-01	1.6160e-02	1.1755e-36	1.1755e-36	7.4719e-35	0.00e+00	0.00e+00	7.9088e-04
9.13161e+16	5.5043e+03	2.686e-21	2.7826e+01	3.0316e+01	1.8881e-18	6.5013e-05	9.9994e-01	4.6318e-04	9.7195e-01	2.7583e-02	1.9397e-26	1.3870e-07	8.5953e-03	9.7413e-01	1.7275e-02	9.1522e-07	3.2554e-02	9.5306e-01	1.4390e-02	1.1755e-36	1.1755e-36	7.4294e-35	0.00e+00	0.00e+00	1.2983e-03
1.42415e+17	5.5071e+03	2.680e-21	2.7826e+01	3.0310e+01	1.8765e-18	6.4912e-05	9.9994e-01	4.6390e-04	9.7458e-01	2.4955e-02	1.9300e-26	1.3833e-07	8.5867e-03	9.7434e-01	1.7070e-02	9.1427e-07	3.2548e-02	9.5511e-01	1.2339e-02	1.1755e-36	1.1755e-36	7.3799e-35	0.00e+00	0.00e+00	1.9569e-03
2.08843e+17	5.5096e+03	2.672e-21	2.7826e+01	3.0302e+01	1.8640e-18	6.4800e-05	9.9994e-01	4.6502e-04	9.7817e-01	2.1366e-02	1.9205e-26	1.3794e-07	8.5778e-03	9.7463e-01	1.6790e-02	9.1381e-07	3.2560e-02	9.5737e-01	1.0068e-02	1.1755e-36	1.1755e-36	7.3264e-35	0.00e+00	0.00e+00	2.8117e-03
2.95201e+17	5.5110e+03	2.664e-21	2.7826e+01	3.0294e+01	1.8522e-18	6.4683e-05	9.9994e-01	4.6658e-04	9.8253e-01	1.7008e-02	1.9129e-26	1.3760e-07	8.5717e-03	9.7498e-01	1.6448e-02	9.1437e-07	3.2601e-02	9.5970e-01	7.6949e-03	1.1755e-36	1.1755e-36	7.2733e-35	0.00e+00	0.00e+00	3.9208e-03
4.07465e+17	5.5126e+03	2.655e-21	2.7826e+01	3.0283e+01	1.8382e-18	6.4548e-05	9.9994e-01	4.6819e-04	9.8722e-01	1.2316e-02	1.9040e-26	1.3721e-07	8.5637e-03	9.7536e-01	1.6077e-02	9.1526e-07	3.2658e-02	9.6194e-01	5.4019e-03	1.1755e-36	1.1755e-36	7.2107e-35	0.00e+00	0.00e+00	5.3597e-03
