#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
4.60361e+10	9.6193e+03	5.640e-15	3.5938e+04	3.6824e+04	1.5823e-12	7.2553e-02	9.2745e-01	6.9300e-02	8.2891e-01	1.0179e-01	4.2283e-13	1.4845e-02	5.8841e-01	3.9597e-01	7.7029e-04	8.1226e-02	8.4707e-01	7.1471e-02	2.2946e-04	7.3485e-07	1.1755e-36	1.4898e-20	0.00e+00	0.00e+00	1.5160e-03
2.76217e+11	9.6096e+03	5.603e-15	3.5938e+04	3.6615e+04	1.5690e-12	7.2067e-02	9.2793e-01	6.8941e-02	8.2877e-01	1.0229e-01	4.1389e-13	1.4688e-02	5.8731e-01	3.9722e-01	7.7860e-04	8.0646e-02	8.4710e-01	7.2025e-02	2.3266e-04	7.4731e-07	1.1755e-36	1.4433e-20	0.00e+00	0.00e+00	7.5396e-03
1.19694e+12	9.5975e+03	5.567e-15	3.5938e+04	3.6569e+04	1.5638e-12	7.1769e-02	9.2823e-01	6.8975e-02	8.2876e-01	1.0227e-01	4.0980e-13	1.4620e-02	5.8747e-01	3.9712e-01	7.8144e-04	8.0294e-02	8.4709e-01	7.2379e-02	2.3402e-04	7.5198e-07	1.1755e-36	1.4203e-20	0.00e+00	0.00e+00	3.1534e-02
4.87983e+12	9.5591e+03	5.491e-15	3.5938e+04	3.6563e+04	1.5858e-12	7.1701e-02	9.2830e-01	6.9510e-02	8.2896e-01	1.0153e-01	4.1028e-13	1.4652e-02	5.8924e-01	3.9533e-01	7.7540e-04	8.0223e-02	8.4692e-01	7.2622e-02	2.3215e-04	7.4655e-07	1.1755e-36	1.4144e-20	0.00e+00	0.00e+00	1.2742e-01
1.16563e+13	9.4265e+03	5.247e-15	3.5938e+04	3.6644e+04	1.5184e-12	6.8482e-02	9.3152e-01	7.0007e-02	8.2900e-01	1.0099e-01	3.7253e-13	1.4343e-02	5.9106e-01	3.9379e-01	8.0569e-04	7.6335e-02	8.4607e-01	7.7341e-02	2.5380e-04	8.0773e-07	1.1755e-36	1.2136e-20	0.00e+00	0.00e+00	2.4648e-01
2.04658e+13	9.3187e+03	5.068e-15	3.5938e+04	3.6723e+04	1.5113e-12	6.6912e-02	9.3309e-01	7.0828e-02	8.2917e-01	1.0000e-01	3.5625e-13	1.4272e-02	5.9394e-01	3.9097e-01	8.1328e-04	7.4457e-02	8.4547e-01	7.9806e-02	2.6163e-04	8.2797e-07	1.1755e-36	1.1232e-20	0.00e+00	0.00e+00	3.9771e-01
3.19181e+13	9.2240e+03	4.929e-15	3.5938e+04	3.6725e+04	1.5626e-12	6.6701e-02	9.3330e-01	7.1885e-02	8.2946e-01	9.8656e-02	3.5571e-13	1.4373e-02	5.9743e-01	3.8739e-01	8.0058e-04	7.4221e-02	8.4505e-01	8.0469e-02	2.5673e-04	8.1312e-07	1.1755e-36	1.1068e-20	0.00e+00	0.00e+00	5.9368e-01
4.68061e+13	9.1650e+03	4.827e-15	3.5938e+04	3.6670e+04	1.6766e-12	6.8131e-02	9.3187e-01	7.3242e-02	8.2991e-01	9.6848e-02	3.7455e-13	1.4712e-02	6.0179e-01	3.8273e-01	7.6361e-04	7.5977e-02	8.4500e-01	7.8782e-02	2.3669e-04	7.5721e-07	1.1755e-36	1.1798e-20	0.00e+00	0.00e+00	8.5391e-01
6.48755e+13	9.1220e+03	4.776e-15	3.5938e+04	3.6559e+04	1.8925e-12	7.1500e-02	9.2850e-01	7.4974e-02	8.3041e-01	9.4616e-02	4.1860e-13	1.5295e-02	6.0712e-01	3.7687e-01	7.0453e-04	8.0064e-02	8.4487e-01	7.4856e-02	2.0484e-04	6.6888e-07	1.1755e-36	1.3725e-20	0.00e+00	0.00e+00	1.1672e+00
8.37293e+13	9.1223e+03	4.774e-15	3.5938e+04	3.6354e+04	2.1974e-12	7.6692e-02	9.2331e-01	7.6780e-02	8.3067e-01	9.2554e-02	4.8975e-13	1.6062e-02	6.1248e-01	3.7082e-01	6.3501e-04	8.6354e-02	8.4436e-01	6.9117e-02	1.6852e-04	5.6824e-07	1.1755e-36	1.7126e-20	0.00e+00	0.00e+00	1.4875e+00
1.03711e+14	9.1686e+03	4.822e-15	3.5938e+04	3.6020e+04	2.6812e-12	8.4905e-02	9.1509e-01	7.9324e-02	8.3077e-01	8.9907e-02	6.1509e-13	1.7173e-02	6.1943e-01	3.6284e-01	5.4806e-04	9.6292e-02	8.4252e-01	6.1063e-02	1.2788e-04	4.5320e-07	1.1755e-36	2.3703e-20	0.00e+00	0.00e+00	1.9030e+00
1.27035e+14	9.2156e+03	4.929e-15	3.5938e+04	3.5540e+04	3.5958e-12	9.8101e-02	9.0190e-01	8.3098e-02	8.3039e-01	8.6512e-02	8.5241e-13	1.8780e-02	6.2945e-01	3.5132e-01	4.4545e-04	1.1219e-01	8.3686e-01	5.0867e-02	8.6957e-05	3.3165e-07	1.1755e-36	3.7764e-20	0.00e+00	0.00e+00	2.4614e+00
