#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
2.07434e+11	1.3055e+04	6.245e-14	1.0000e+05	1.1488e+05	7.0316e-16	3.2197e-03	9.9678e-01	8.8817e-04	2.5613e-01	7.4298e-01	1.0785e-18	5.1636e-05	4.3368e-02	6.8853e-01	2.3869e-01	8.9640e-05	2.7629e-02	5.3121e-01	4.1654e-01	2.4301e-02	2.2144e-04	1.8886e-26	0.00e+00	0.00e+00	8.4321e-04
1.24461e+12	1.3043e+04	6.231e-14	1.0000e+05	1.1479e+05	7.0593e-16	3.2125e-03	9.9679e-01	8.8690e-04	2.5602e-01	7.4310e-01	1.0664e-18	5.1305e-05	4.3277e-02	6.8791e-01	2.3935e-01	8.9045e-05	2.7520e-02	5.3140e-01	4.1649e-01	2.4277e-02	2.2150e-04	1.8666e-26	0.00e+00	0.00e+00	4.2085e-03
5.39329e+12	1.3022e+04	6.199e-14	1.0000e+05	1.1476e+05	7.0568e-16	3.1984e-03	9.9680e-01	8.8777e-04	2.5654e-01	7.4258e-01	1.0488e-18	5.0857e-05	4.3217e-02	6.8795e-01	2.3955e-01	8.8216e-05	2.7380e-02	5.3360e-01	4.1466e-01	2.4040e-02	2.1973e-04	1.8325e-26	0.00e+00	0.00e+00	1.7610e-02
2.19880e+13	1.2946e+04	6.120e-14	1.0000e+05	1.1472e+05	7.0708e-16	3.1718e-03	9.9683e-01	8.9995e-04	2.6062e-01	7.3848e-01	1.0155e-18	5.0172e-05	4.3240e-02	6.9056e-01	2.3795e-01	8.6739e-05	2.7134e-02	5.4340e-01	4.0613e-01	2.3033e-02	2.1095e-04	1.7711e-26	0.00e+00	0.00e+00	7.0773e-02
5.25224e+13	1.2745e+04	5.848e-14	1.0000e+05	1.1473e+05	6.6477e-16	3.0070e-03	9.9699e-01	8.9034e-04	2.6075e-01	7.3836e-01	8.3001e-19	4.6992e-05	4.2538e-02	6.8896e-01	2.4078e-01	7.6876e-05	2.5367e-02	5.5342e-01	3.9915e-01	2.1784e-02	2.0459e-04	1.4026e-26	0.00e+00	0.00e+00	1.3629e-01
9.22170e+13	1.2557e+04	5.631e-14	1.0000e+05	1.1470e+05	6.3371e-16	2.8781e-03	9.9712e-01	9.0144e-04	2.6695e-01	7.3214e-01	7.0194e-19	4.4811e-05	4.2148e-02	6.9182e-01	2.3978e-01	7.0348e-05	2.4249e-02	5.6917e-01	3.8620e-01	2.0118e-02	1.9262e-04	1.1605e-26	0.00e+00	0.00e+00	2.1782e-01
1.43820e+14	1.2366e+04	5.450e-14	1.0000e+05	1.1459e+05	6.1142e-16	2.7738e-03	9.9723e-01	9.3726e-04	2.8084e-01	7.1822e-01	6.0662e-19	4.3278e-05	4.2035e-02	6.9936e-01	2.3472e-01	6.6076e-05	2.3627e-02	5.9267e-01	3.6551e-01	1.7944e-02	1.7444e-04	9.8962e-27	0.00e+00	0.00e+00	3.1996e-01
2.10904e+14	1.2168e+04	5.302e-14	1.0000e+05	1.1438e+05	5.9991e-16	2.6973e-03	9.9730e-01	1.0121e-03	3.0646e-01	6.9253e-01	5.4112e-19	4.2506e-05	4.2329e-02	7.1256e-01	2.2452e-01	6.4364e-05	2.3653e-02	6.2666e-01	3.3429e-01	1.5182e-02	1.4925e-04	8.8038e-27	0.00e+00	0.00e+00	4.4908e-01
2.98113e+14	1.1959e+04	5.191e-14	1.0000e+05	1.1400e+05	6.0507e-16	2.6614e-03	9.9734e-01	1.1552e-03	3.5171e-01	6.4713e-01	5.0863e-19	4.2829e-05	4.3256e-02	7.3247e-01	2.0784e-01	6.6309e-05	2.4655e-02	6.7463e-01	2.8873e-01	1.1800e-02	1.1673e-04	8.3809e-27	0.00e+00	0.00e+00	6.1471e-01
4.11485e+14	1.1734e+04	5.111e-14	1.0000e+05	1.1333e+05	6.4120e-16	2.6926e-03	9.9731e-01	1.4243e-03	4.3114e-01	5.6744e-01	5.2015e-19	4.4830e-05	4.5123e-02	7.5924e-01	1.8392e-01	7.4282e-05	2.7202e-02	7.3922e-01	2.2549e-01	7.9407e-03	7.8627e-05	8.9186e-27	0.00e+00	0.00e+00	8.3255e-01
5.21250e+14	1.1542e+04	5.040e-14	1.0000e+05	1.1244e+05	6.6828e-16	2.7249e-03	9.9728e-01	1.7640e-03	5.3376e-01	4.6448e-01	5.0699e-19	4.6448e-05	4.6635e-02	7.8305e-01	1.6203e-01	8.2548e-05	2.9787e-02	7.9932e-01	1.6577e-01	4.9956e-03	5.0031e-05	9.1507e-27	0.00e+00	0.00e+00	9.8972e-01
6.00288e+14	1.1413e+04	4.978e-14	1.0000e+05	1.1170e+05	7.2097e-16	2.8131e-03	9.9719e-01	2.0735e-03	6.2015e-01	3.7778e-01	5.4023e-19	4.8799e-05	4.8186e-02	7.9833e-01	1.4719e-01	9.3489e-05	3.2566e-02	8.3850e-01	1.2548e-01	3.3296e-03	3.3508e-05	1.0265e-26	0.00e+00	0.00e+00	1.1082e+00
6.62072e+14	1.1282e+04	4.918e-14	1.0000e+05	1.1112e+05	7.9837e-16	2.9294e-03	9.9707e-01	2.3373e-03	6.8657e-01	3.1109e-01	6.0160e-19	5.1478e-05	4.9736e-02	8.0847e-01	1.3675e-01	1.0564e-04	3.5218e-02	8.6368e-01	9.8623e-02	2.3540e-03	2.3718e-05	1.1941e-26	0.00e+00	0.00e+00	1.2133e+00
7.17944e+14	1.1191e+04	4.844e-14	1.0000e+05	1.1061e+05	8.7913e-16	3.0534e-03	9.9695e-01	2.5641e-03	7.4061e-01	2.5683e-01	6.7364e-19	5.4112e-05	5.1119e-02	8.1595e-01	1.2876e-01	1.1823e-04	3.7685e-02	8.8169e-01	7.8781e-02	1.7106e-03	1.7250e-05	1.3922e-26	0.00e+00	0.00e+00	1.3191e+00
7.81060e+14	1.1064e+04	4.773e-14	1.0000e+05	1.1021e+05	1.0078e-15	3.2290e-03	9.9677e-01	2.8053e-03	7.9355e-01	2.0365e-01	7.7796e-19	5.7333e-05	5.2621e-02	8.2338e-01	1.2062e-01	1.3347e-04	4.0097e-02	8.9783e-01	6.0739e-02	1.1843e-03	1.1926e-05	1.6902e-26	0.00e+00	0.00e+00	1.4646e+00
8.63111e+14	1.0939e+04	4.658e-14	1.0000e+05	1.0970e+05	1.2114e-15	3.4959e-03	9.9650e-01	3.1150e-03	8.4675e-01	1.5013e-01	1.0109e-18	6.3047e-05	5.5328e-02	8.3038e-01	1.1165e-01	1.6239e-04	4.4755e-02	9.1073e-01	4.3593e-02	7.5363e-04	7.5151e-06	2.3153e-26	0.00e+00	0.00e+00	1.6692e+00
9.39445e+14	1.0854e+04	4.593e-14	1.0000e+05	1.0932e+05	1.4024e-15	3.7495e-03	9.9625e-01	3.3210e-03	8.8182e-01	1.1486e-01	1.2148e-18	6.7374e-05	5.7105e-02	8.3549e-01	1.0520e-01	1.8769e-04	4.8009e-02	9.1825e-01	3.3022e-02	5.2799e-04	5.1626e-06	2.9148e-26	0.00e+00	0.00e+00	1.8111e+00
9.96548e+14	1.0803e+04	4.560e-14	1.0000e+05	1.0910e+05	1.5847e-15	3.9763e-03	9.9602e-01	3.4702e-03	9.0165e-01	9.4880e-02	1.4370e-18	7.1239e-05	5.8632e-02	8.3880e-01	1.0063e-01	2.1125e-04	5.0753e-02	9.2163e-01	2.6984e-02	4.1378e-04	3.9338e-06	3.5815e-26	0.00e+00	0.00e+00	1.9473e+00
1.05898e+15	1.0765e+04	4.537e-14	1.0000e+05	1.0893e+05	1.8236e-15	4.2578e-03	9.9574e-01	3.6324e-03	9.1882e-01	7.7547e-02	1.7661e-18	7.6046e-05	6.0473e-02	8.4202e-01	9.5807e-02	2.4202e-04	5.4038e-02	9.2366e-01	2.1728e-02	3.2484e-04	2.9475e-06	4.6006e-26	0.00e+00	0.00e+00	2.1370e+00
1.12917e+15	1.0752e+04	4.538e-14	1.0000e+05	1.0877e+05	2.1194e-15	4.6056e-03	9.9539e-01	3.7954e-03	9.3299e-01	6.3210e-02	2.2234e-18	8.1574e-05	6.2474e-02	8.4517e-01	9.0861e-02	2.8191e-04	5.7880e-02	9.2421e-01	1.7363e-02	2.6009e-04	2.1949e-06	6.0956e-26	0.00e+00	0.00e+00	2.3400e+00
1.19458e+15	1.0762e+04	4.563e-14	1.0000e+05	1.0865e+05	2.4369e-15	4.9734e-03	9.9503e-01	3.9378e-03	9.4290e-01	5.3158e-02	2.7816e-18	8.7047e-05	6.4378e-02	8.4783e-01	8.6441e-02	3.2672e-04	6.1795e-02	9.2340e-01	1.4260e-02	2.1959e-04	1.6977e-06	8.0220e-26	0.00e+00	0.00e+00	2.5316e+00
1.25289e+15	1.0785e+04	4.601e-14	1.0000e+05	1.0855e+05	2.7746e-15	5.3457e-03	9.9465e-01	4.0646e-03	9.4991e-01	4.6022e-02	3.4450e-18	9.2371e-05	6.6174e-02	8.5007e-01	8.2518e-02	3.7487e-04	6.5642e-02	9.2176e-01	1.2028e-02	1.9351e-04	1.3610e-06	1.0443e-25	0.00e+00	0.00e+00	2.7192e+00
1.30809e+15	1.0818e+04	4.647e-14	1.0000e+05	1.0846e+05	3.1452e-15	5.7434e-03	9.9426e-01	4.1959e-03	9.5536e-01	4.0442e-02	4.2782e-18	9.7986e-05	6.8059e-02	8.5202e-01	7.8768e-02	4.3071e-04	6.9845e-02	9.1929e-01	1.0262e-02	1.7479e-04	1.1084e-06	1.3591e-25	0.00e+00	0.00e+00	2.9179e+00
1.36234e+15	1.0858e+04	4.707e-14	1.0000e+05	1.0838e+05	3.5799e-15	6.1817e-03	9.9382e-01	4.3240e-03	9.5979e-01	3.5884e-02	5.3531e-18	1.0387e-04	6.9990e-02	8.5389e-01	7.5054e-02	4.9583e-04	7.4329e-02	9.1621e-01	8.8071e-03	1.6068e-04	9.0970e-07	1.7907e-25	0.00e+00	0.00e+00	3.1274e+00
1.41518e+15	1.0906e+04	4.776e-14	1.0000e+05	1.0830e+05	4.0739e-15	6.6624e-03	9.9334e-01	4.4579e-03	9.6339e-01	3.2152e-02	6.7394e-18	1.1014e-04	7.2036e-02	8.5558e-01	7.1388e-02	5.7316e-04	7.9309e-02	9.1237e-01	7.6018e-03	1.4989e-04	7.5213e-07	2.3723e-25	0.00e+00	0.00e+00	3.3460e+00
1.46568e+15	1.0961e+04	4.852e-14	1.0000e+05	1.0822e+05	4.6259e-15	7.1786e-03	9.9282e-01	4.5939e-03	9.6629e-01	2.9120e-02	8.4922e-18	1.1662e-04	7.4138e-02	8.5709e-01	6.7837e-02	6.6276e-04	8.4673e-02	9.0791e-01	6.6115e-03	1.4163e-04	6.2787e-07	3.1444e-25	0.00e+00	0.00e+00	3.5682e+00
1.51338e+15	1.1034e+04	4.928e-14	1.0000e+05	1.0814e+05	5.2036e-15	7.7165e-03	9.9228e-01	4.7273e-03	9.6861e-01	2.6663e-02	1.0642e-17	1.2310e-04	7.6220e-02	8.5840e-01	6.4494e-02	7.6393e-04	9.0333e-02	9.0297e-01	5.7993e-03	1.3529e-04	5.3016e-07	4.1413e-25	0.00e+00	0.00e+00	3.7941e+00
1.55890e+15	1.1075e+04	5.017e-14	1.0000e+05	1.0807e+05	5.9301e-15	8.3088e-03	9.9169e-01	4.8751e-03	9.7058e-01	2.4546e-02	1.3446e-17	1.3013e-04	7.8515e-02	8.5953e-01	6.1117e-02	8.8310e-04	9.6496e-02	8.9739e-01	5.1042e-03	1.2989e-04	4.4898e-07	5.4900e-25	0.00e+00	0.00e+00	4.0284e+00
