#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
1.40718e+13	1.5718e+04	1.115e-15	1.2916e+04	1.5127e+04	1.4593e-18	2.9250e-04	9.9971e-01	9.2259e-06	3.0033e-02	9.6996e-01	4.4837e-27	4.7765e-08	3.4753e-04	5.7237e-02	2.8267e-01	1.3253e-08	9.3074e-05	3.6479e-02	5.5811e-01	3.5251e-01	4.9820e-02	1.8613e-33	0.00e+00	0.00e+00	6.7114e-04
8.44305e+13	1.5693e+04	1.113e-15	1.2916e+04	1.5126e+04	1.4801e-18	2.9205e-04	9.9971e-01	9.2258e-06	3.0036e-02	9.6995e-01	4.4618e-27	4.7342e-08	3.4689e-04	5.7185e-02	2.8351e-01	1.3236e-08	9.3157e-05	3.6622e-02	5.5871e-01	3.5203e-01	4.9570e-02	1.8533e-33	0.00e+00	0.00e+00	3.3516e-03
3.65866e+14	1.5656e+04	1.107e-15	1.2916e+04	1.5125e+04	1.4939e-18	2.9104e-04	9.9971e-01	9.2392e-06	3.0109e-02	9.6988e-01	4.4772e-27	4.6837e-08	3.4852e-04	5.7576e-02	2.8578e-01	1.3288e-08	9.3803e-05	3.7147e-02	5.6051e-01	3.5036e-01	4.8972e-02	1.8456e-33	0.00e+00	0.00e+00	1.4036e-02
1.49161e+15	1.5537e+04	1.095e-15	1.2916e+04	1.5124e+04	1.4981e-18	2.8880e-04	9.9971e-01	9.3860e-06	3.0680e-02	9.6931e-01	4.6344e-27	4.6491e-08	3.5860e-04	5.9636e-02	2.9362e-01	1.3609e-08	9.6713e-05	3.9255e-02	5.6694e-01	3.4374e-01	4.7196e-02	1.8352e-33	0.00e+00	0.00e+00	5.6446e-02
3.56297e+15	1.5214e+04	1.050e-15	1.2916e+04	1.5124e+04	1.4174e-18	2.7521e-04	9.9972e-01	9.1905e-06	3.0392e-02	9.6960e-01	4.1605e-27	4.2421e-08	3.6122e-04	6.1324e-02	3.0604e-01	1.3156e-08	9.7696e-05	4.2269e-02	5.7735e-01	3.3290e-01	4.4812e-02	1.5434e-33	0.00e+00	0.00e+00	1.0899e-01
6.25574e+15	1.4925e+04	1.014e-15	1.2916e+04	1.5124e+04	1.3326e-18	2.6369e-04	9.9974e-01	9.2401e-06	3.0957e-02	9.6903e-01	3.9094e-27	4.0702e-08	3.7318e-04	6.4629e-02	3.2078e-01	1.3128e-08	1.0129e-04	4.6429e-02	5.8960e-01	3.1977e-01	4.1760e-02	1.3197e-33	0.00e+00	0.00e+00	1.7443e-01
9.75634e+15	1.4652e+04	9.853e-16	1.2916e+04	1.5122e+04	1.2504e-18	2.5320e-04	9.9975e-01	9.5895e-06	3.2645e-02	9.6735e-01	3.8752e-27	4.0888e-08	3.9733e-04	7.0299e-02	3.3974e-01	1.3566e-08	1.0854e-04	5.2698e-02	6.0432e-01	3.0283e-01	3.7967e-02	1.1540e-33	0.00e+00	0.00e+00	2.5612e-01
1.43071e+16	1.4391e+04	9.634e-16	1.2916e+04	1.5117e+04	1.1661e-18	2.4375e-04	9.9976e-01	1.0458e-05	3.6242e-02	9.6375e-01	4.1642e-27	4.3559e-08	4.4174e-04	7.9876e-02	3.6506e-01	1.4835e-08	1.2270e-04	6.2874e-02	6.2171e-01	2.8027e-01	3.3250e-02	1.0413e-33	0.00e+00	0.00e+00	3.5835e-01
1.88175e+16	1.4174e+04	9.475e-16	1.2916e+04	1.5112e+04	1.0395e-18	2.3115e-04	9.9977e-01	1.1517e-05	4.1120e-02	9.5887e-01	4.1619e-27	4.6028e-08	4.8690e-04	9.0956e-02	3.9005e-01	1.5837e-08	1.3770e-04	7.5474e-02	6.3566e-01	2.5808e-01	2.9123e-02	8.6188e-34	0.00e+00	0.00e+00	4.3140e-01
2.21933e+16	1.4065e+04	9.461e-16	1.2916e+04	1.5105e+04	9.5948e-19	2.2422e-04	9.9978e-01	1.2877e-05	4.6814e-02	9.5317e-01	4.4885e-27	4.9750e-08	5.3530e-04	1.0187e-01	4.1001e-01	1.7451e-08	1.5597e-04	8.8401e-02	6.4399e-01	2.4007e-01	2.6032e-02	7.9451e-34	0.00e+00	0.00e+00	4.8396e-01
