#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
7.11876e+13	6.6619e+03	1.949e-20	7.7426e+01	8.4054e+01	3.4203e-15	1.2829e-03	9.9872e-01	6.9449e-03	9.8835e-01	4.7080e-03	9.1644e-19	4.1764e-05	1.1472e-01	8.8337e-01	1.8727e-03	3.4768e-04	3.1197e-01	6.8629e-01	1.3954e-03	1.1755e-36	1.1755e-36	7.2532e-27	0.00e+00	0.00e+00	8.9282e-05
4.27126e+14	6.6606e+03	1.948e-20	7.7426e+01	8.4048e+01	3.4224e-15	1.2827e-03	9.9872e-01	6.9450e-03	9.8835e-01	4.7043e-03	9.1559e-19	4.1732e-05	1.1472e-01	8.8336e-01	1.8773e-03	3.4751e-04	3.1187e-01	6.8639e-01	1.3906e-03	1.1755e-36	1.1755e-36	7.2440e-27	0.00e+00	0.00e+00	4.4634e-04
1.85088e+15	6.6578e+03	1.947e-20	7.7426e+01	8.4046e+01	3.4275e-15	1.2823e-03	9.9872e-01	6.9468e-03	9.8838e-01	4.6739e-03	9.1496e-19	4.1681e-05	1.1474e-01	8.8335e-01	1.8750e-03	3.4744e-04	3.1189e-01	6.8640e-01	1.3704e-03	1.1755e-36	1.1755e-36	7.2336e-27	0.00e+00	0.00e+00	1.8741e-03
7.54589e+15	6.6488e+03	1.945e-20	7.7426e+01	8.4045e+01	3.4509e-15	1.2822e-03	9.9872e-01	6.9581e-03	9.8853e-01	4.5155e-03	9.1698e-19	4.1657e-05	1.1490e-01	8.8320e-01	1.8603e-03	3.4803e-04	3.1226e-01	6.8610e-01	1.2920e-03	1.1755e-36	1.1755e-36	7.2320e-27	0.00e+00	0.00e+00	7.5851e-03
1.80247e+16	6.6250e+03	1.933e-20	7.7426e+01	8.4044e+01	3.4718e-15	1.2754e-03	9.9872e-01	6.9578e-03	9.8862e-01	4.4194e-03	9.0594e-19	4.1404e-05	1.1494e-01	8.8317e-01	1.8463e-03	3.4680e-04	3.1242e-01	6.8605e-01	1.1869e-03	1.1755e-36	1.1755e-36	7.0763e-27	0.00e+00	0.00e+00	1.4970e-02
3.16472e+16	6.5964e+03	1.921e-20	7.7426e+01	8.4043e+01	3.5044e-15	1.2696e-03	9.9873e-01	6.9660e-03	9.8887e-01	4.1636e-03	8.9646e-19	4.1272e-05	1.1509e-01	8.8305e-01	1.8193e-03	3.4632e-04	3.1295e-01	6.8565e-01	1.0591e-03	1.1755e-36	1.1755e-36	6.9152e-27	0.00e+00	0.00e+00	2.4527e-02
4.93564e+16	6.5647e+03	1.907e-20	7.7426e+01	8.4041e+01	3.5508e-15	1.2640e-03	9.9874e-01	6.9806e-03	9.8926e-01	3.7575e-03	8.8965e-19	4.1200e-05	1.1533e-01	8.8285e-01	1.7806e-03	3.4640e-04	3.1385e-01	6.8490e-01	9.1024e-04	1.1755e-36	1.1755e-36	6.7770e-27	0.00e+00	0.00e+00	3.6895e-02
7.23783e+16	6.5289e+03	1.892e-20	7.7426e+01	8.4037e+01	3.6066e-15	1.2586e-03	9.9874e-01	7.0035e-03	9.8979e-01	3.2092e-03	8.8407e-19	4.1184e-05	1.1569e-01	8.8254e-01	1.7301e-03	3.4726e-04	3.1525e-01	6.8366e-01	7.4473e-04	1.1755e-36	1.1755e-36	6.6329e-27	0.00e+00	0.00e+00	5.2905e-02
1.02307e+17	6.4882e+03	1.874e-20	7.7426e+01	8.4033e+01	3.6773e-15	1.2536e-03	9.9875e-01	7.0372e-03	9.9041e-01	2.5512e-03	8.8106e-19	4.1242e-05	1.1620e-01	8.8209e-01	1.6690e-03	3.4921e-04	3.1736e-01	6.8172e-01	5.7141e-04	1.1755e-36	1.1755e-36	6.4935e-27	0.00e+00	0.00e+00	7.3636e-02
1.41214e+17	6.4423e+03	1.854e-20	7.7426e+01	8.4028e+01	3.7699e-15	1.2497e-03	9.9875e-01	7.0853e-03	9.9107e-01	1.8495e-03	8.8246e-19	4.1402e-05	1.1693e-01	8.8143e-01	1.6002e-03	3.5269e-04	3.2036e-01	6.7888e-01	4.0350e-04	1.1755e-36	1.1755e-36	6.3734e-27	0.00e+00	0.00e+00	1.0050e-01
