#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
5.56867e+14	6.1984e+03	3.432e-22	1.0000e+01	1.0870e+01	2.1386e-15	6.2793e-04	9.9937e-01	3.3857e-03	9.8697e-01	9.6430e-03	1.8379e-20	1.0199e-05	5.9439e-02	9.3635e-01	4.2015e-03	7.1895e-05	1.6591e-01	8.2984e-01	4.1772e-03	1.1755e-36	1.1755e-36	1.7932e-28	0.00e+00	0.00e+00	4.4148e-05
3.34120e+15	6.1978e+03	3.432e-22	1.0000e+01	1.0870e+01	2.1391e-15	6.2785e-04	9.9937e-01	3.3857e-03	9.8698e-01	9.6354e-03	1.8362e-20	1.0194e-05	5.9436e-02	9.3634e-01	4.2121e-03	7.1852e-05	1.6584e-01	8.2992e-01	4.1624e-03	1.1755e-36	1.1755e-36	1.7912e-28	0.00e+00	0.00e+00	2.2072e-04
1.44786e+16	6.1962e+03	3.431e-22	1.0000e+01	1.0870e+01	2.1406e-15	6.2770e-04	9.9937e-01	3.3860e-03	9.8704e-01	9.5742e-03	1.8346e-20	1.0185e-05	5.9439e-02	9.3634e-01	4.2086e-03	7.1825e-05	1.6582e-01	8.3001e-01	4.1018e-03	1.1755e-36	1.1755e-36	1.7888e-28	0.00e+00	0.00e+00	9.2682e-04
5.90279e+16	6.1912e+03	3.429e-22	1.0000e+01	1.0870e+01	2.1484e-15	6.2759e-04	9.9937e-01	3.3893e-03	9.8736e-01	9.2532e-03	1.8356e-20	1.0176e-05	5.9480e-02	9.3633e-01	4.1813e-03	7.1881e-05	1.6591e-01	8.3015e-01	3.8686e-03	1.1755e-36	1.1755e-36	1.7870e-28	0.00e+00	0.00e+00	3.7508e-03
1.40999e+17	6.1758e+03	3.417e-22	1.0000e+01	1.0869e+01	2.1615e-15	6.2577e-04	9.9937e-01	3.3898e-03	9.8755e-01	9.0613e-03	1.8233e-20	1.0131e-05	5.9495e-02	9.3634e-01	4.1565e-03	7.1742e-05	1.6589e-01	8.3049e-01	3.5494e-03	1.1755e-36	1.1755e-36	1.7655e-28	0.00e+00	0.00e+00	7.4113e-03
2.47561e+17	6.1573e+03	3.406e-22	1.0000e+01	1.0869e+01	2.1759e-15	6.2416e-04	9.9938e-01	3.3932e-03	9.8806e-01	8.5433e-03	1.8103e-20	1.0106e-05	5.9544e-02	9.3634e-01	4.1044e-03	7.1707e-05	1.6602e-01	8.3074e-01	3.1648e-03	1.1755e-36	1.1755e-36	1.7374e-28	0.00e+00	0.00e+00	1.2158e-02
3.86092e+17	6.1362e+03	3.392e-22	1.0000e+01	1.0868e+01	2.1911e-15	6.2249e-04	9.9938e-01	3.3989e-03	9.8888e-01	7.7166e-03	1.7961e-20	1.0089e-05	5.9616e-02	9.3635e-01	4.0279e-03	7.1750e-05	1.6630e-01	8.3091e-01	2.7186e-03	1.1755e-36	1.1755e-36	1.7042e-28	0.00e+00	0.00e+00	1.8311e-02
5.66182e+17	6.1095e+03	3.378e-22	1.0000e+01	1.0868e+01	2.2205e-15	6.2094e-04	9.9938e-01	3.4082e-03	9.9000e-01	6.5940e-03	1.7888e-20	1.0081e-05	5.9736e-02	9.3633e-01	3.9262e-03	7.1941e-05	1.6684e-01	8.3087e-01	2.2236e-03	1.1755e-36	1.1755e-36	1.6778e-28	0.00e+00	0.00e+00	2.6291e-02
8.00299e+17	6.0820e+03	3.359e-22	1.0000e+01	1.0867e+01	2.2517e-15	6.1913e-04	9.9938e-01	3.4194e-03	9.9133e-01	5.2458e-03	1.7843e-20	1.0078e-05	5.9880e-02	9.3630e-01	3.8053e-03	7.2244e-05	1.6762e-01	8.3060e-01	1.7065e-03	1.1755e-36	1.1755e-36	1.6541e-28	0.00e+00	0.00e+00	3.6635e-02
1.10465e+18	6.0473e+03	3.339e-22	1.0000e+01	1.0865e+01	2.2869e-15	6.1754e-04	9.9938e-01	3.4351e-03	9.9276e-01	3.8027e-03	1.7774e-20	1.0090e-05	6.0098e-02	9.3622e-01	3.6700e-03	7.2798e-05	1.6883e-01	8.2989e-01	1.2059e-03	1.1755e-36	1.1755e-36	1.6163e-28	0.00e+00	0.00e+00	5.0047e-02
1.50031e+18	6.0086e+03	3.314e-22	1.0000e+01	1.0864e+01	2.3403e-15	6.1604e-04	9.9938e-01	3.4544e-03	9.9409e-01	2.4520e-03	1.7840e-20	1.0115e-05	6.0388e-02	9.3607e-01	3.5324e-03	7.3608e-05	1.7047e-01	8.2869e-01	7.6698e-04	1.1755e-36	1.1755e-36	1.5950e-28	0.00e+00	0.00e+00	6.7441e-02
2.01466e+18	5.9657e+03	3.286e-22	1.0000e+01	1.0863e+01	2.3844e-15	6.1478e-04	9.9939e-01	3.4780e-03	9.9515e-01	1.3673e-03	1.7822e-20	1.0161e-05	6.0772e-02	9.3582e-01	3.4018e-03	7.4716e-05	1.7257e-01	8.2693e-01	4.2732e-04	1.1755e-36	1.1755e-36	1.5488e-28	0.00e+00	0.00e+00	9.0007e-02
2.68333e+18	5.9130e+03	3.255e-22	1.0000e+01	1.0862e+01	2.4678e-15	6.1448e-04	9.9939e-01	3.5103e-03	9.9585e-01	6.3855e-04	1.8020e-20	1.0240e-05	6.1324e-02	9.3539e-01	3.2788e-03	7.6276e-05	1.7525e-01	8.2447e-01	2.0211e-04	1.1755e-36	1.1755e-36	1.5242e-28	0.00e+00	0.00e+00	1.1933e-01
3.55259e+18	5.8528e+03	3.221e-22	1.0000e+01	1.0862e+01	2.5687e-15	6.1539e-04	9.9938e-01	3.5536e-03	9.9621e-01	2.4135e-04	1.8297e-20	1.0365e-05	6.2082e-02	9.3475e-01	3.1597e-03	7.8378e-05	1.7855e-01	8.2129e-01	7.8453e-05	1.1755e-36	1.1755e-36	1.4942e-28	0.00e+00	0.00e+00	1.5750e-01
4.68262e+18	5.7860e+03	3.184e-22	1.0000e+01	1.0861e+01	2.6971e-15	6.1813e-04	9.9938e-01	3.6130e-03	9.9632e-01	7.1338e-05	1.8747e-20	1.0555e-05	6.3122e-02	9.3383e-01	3.0346e-03	8.1239e-05	1.8268e-01	8.1721e-01	2.4192e-05	1.1755e-36	1.1755e-36	1.4682e-28	0.00e+00	0.00e+00	2.0735e-01
