#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
5.49710e+14	6.0118e+03	3.095e-22	1.0000e+01	1.0861e+01	1.7473e-15	5.9592e-04	9.9940e-01	5.1718e-03	9.9295e-01	1.8739e-03	2.8849e-20	1.3302e-05	8.7725e-02	9.1123e-01	1.0284e-03	1.4106e-04	3.2118e-01	6.7802e-01	6.5620e-04	1.1755e-36	1.1755e-36	1.8689e-28	0.00e+00	0.00e+00	4.1360e-05
3.29826e+15	6.0111e+03	3.095e-22	1.0000e+01	1.0861e+01	1.7477e-15	5.9582e-04	9.9940e-01	5.1717e-03	9.9296e-01	1.8722e-03	2.8826e-20	1.3294e-05	8.7721e-02	9.1123e-01	1.0309e-03	1.4100e-04	3.2110e-01	6.7810e-01	6.5385e-04	1.1755e-36	1.1755e-36	1.8669e-28	0.00e+00	0.00e+00	2.0677e-04
1.42925e+16	6.0097e+03	3.094e-22	1.0000e+01	1.0861e+01	1.7487e-15	5.9564e-04	9.9940e-01	5.1720e-03	9.9297e-01	1.8596e-03	2.8806e-20	1.3283e-05	8.7727e-02	9.1123e-01	1.0298e-03	1.4097e-04	3.2113e-01	6.7808e-01	6.4411e-04	1.1755e-36	1.1755e-36	1.8646e-28	0.00e+00	0.00e+00	8.6823e-04
5.82692e+16	6.0050e+03	3.092e-22	1.0000e+01	1.0861e+01	1.7551e-15	5.9558e-04	9.9940e-01	5.1763e-03	9.9303e-01	1.7946e-03	2.8843e-20	1.3271e-05	8.7796e-02	9.1117e-01	1.0234e-03	1.4115e-04	3.2147e-01	6.7778e-01	6.0655e-04	1.1755e-36	1.1755e-36	1.8641e-28	0.00e+00	0.00e+00	3.5137e-03
1.39186e+17	5.9915e+03	3.083e-22	1.0000e+01	1.0861e+01	1.7647e-15	5.9396e-04	9.9941e-01	5.1723e-03	9.9307e-01	1.7532e-03	2.8686e-20	1.3208e-05	8.7769e-02	9.1120e-01	1.0170e-03	1.4107e-04	3.2179e-01	6.7751e-01	5.5520e-04	1.1755e-36	1.1755e-36	1.8455e-28	0.00e+00	0.00e+00	6.9436e-03
2.44379e+17	5.9749e+03	3.073e-22	1.0000e+01	1.0861e+01	1.7756e-15	5.9257e-04	9.9941e-01	5.1722e-03	9.9318e-01	1.6482e-03	2.8518e-20	1.3172e-05	8.7799e-02	9.1118e-01	1.0050e-03	1.4118e-04	3.2238e-01	6.7698e-01	4.9353e-04	1.1755e-36	1.1755e-36	1.8196e-28	0.00e+00	0.00e+00	1.1392e-02
3.81129e+17	5.9560e+03	3.062e-22	1.0000e+01	1.0861e+01	1.7948e-15	5.9117e-04	9.9941e-01	5.1746e-03	9.9334e-01	1.4835e-03	2.8462e-20	1.3148e-05	8.7868e-02	9.1113e-01	9.8798e-04	1.4146e-04	3.2324e-01	6.7619e-01	4.2231e-04	1.1755e-36	1.1755e-36	1.8047e-28	0.00e+00	0.00e+00	1.7161e-02
5.58904e+17	5.9320e+03	3.049e-22	1.0000e+01	1.0860e+01	1.8148e-15	5.8988e-04	9.9941e-01	5.1815e-03	9.9356e-01	1.2624e-03	2.8343e-20	1.3136e-05	8.8007e-02	9.1101e-01	9.6548e-04	1.4199e-04	3.2452e-01	6.7499e-01	3.4375e-04	1.1755e-36	1.1755e-36	1.7747e-28	0.00e+00	0.00e+00	2.4645e-02
7.90012e+17	5.9075e+03	3.033e-22	1.0000e+01	1.0860e+01	1.8337e-15	5.8836e-04	9.9941e-01	5.1907e-03	9.9381e-01	9.9957e-04	2.8239e-20	1.3132e-05	8.8189e-02	9.1086e-01	9.3873e-04	1.4272e-04	3.2619e-01	6.7340e-01	2.6227e-04	1.1755e-36	1.1755e-36	1.7438e-28	0.00e+00	0.00e+00	3.4348e-02
1.09045e+18	5.8767e+03	3.015e-22	1.0000e+01	1.0860e+01	1.8677e-15	5.8705e-04	9.9941e-01	5.2070e-03	9.9407e-01	7.2074e-04	2.8292e-20	1.3149e-05	8.8487e-02	9.1059e-01	9.0820e-04	1.4387e-04	3.2853e-01	6.7115e-01	1.8398e-04	1.1755e-36	1.1755e-36	1.7225e-28	0.00e+00	0.00e+00	4.6935e-02
1.48102e+18	5.8428e+03	2.993e-22	1.0000e+01	1.0860e+01	1.8989e-15	5.8580e-04	9.9941e-01	5.2304e-03	9.9431e-01	4.6194e-04	2.8308e-20	1.3186e-05	8.8907e-02	9.1020e-01	8.7603e-04	1.4546e-04	3.3157e-01	6.6817e-01	1.1593e-04	1.1755e-36	1.1755e-36	1.6876e-28	0.00e+00	0.00e+00	6.3263e-02
