#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
9.23552e+11	8.6949e+03	1.275e-17	1.6681e+03	1.6792e+03	7.6900e-12	7.6512e-02	9.2349e-01	7.3375e-02	8.2973e-01	9.6898e-02	4.8865e-13	1.6083e-02	6.0235e-01	3.8085e-01	7.0975e-04	8.5813e-02	8.4291e-01	7.1054e-02	2.1976e-04	6.9381e-07	1.1755e-36	1.6819e-20	0.00e+00	0.00e+00	1.4887e-03
5.54131e+12	8.6859e+03	1.277e-17	1.6681e+03	1.6856e+03	7.7604e-12	7.6687e-02	9.2331e-01	7.3714e-02	8.2981e-01	9.6476e-02	4.9348e-13	1.6121e-02	6.0336e-01	3.7981e-01	7.0673e-04	8.6020e-02	8.4281e-01	7.0946e-02	2.1877e-04	6.8885e-07	1.1755e-36	1.7050e-20	0.00e+00	0.00e+00	7.4573e-03
2.40123e+13	8.6720e+03	1.272e-17	1.6681e+03	1.6873e+03	7.8007e-12	7.6577e-02	9.2342e-01	7.3942e-02	8.2984e-01	9.6219e-02	4.9285e-13	1.6102e-02	6.0407e-01	3.7912e-01	7.0628e-04	8.5892e-02	8.4279e-01	7.1103e-02	2.1891e-04	6.8865e-07	1.1755e-36	1.6985e-20	0.00e+00	0.00e+00	3.1297e-02
9.78965e+13	8.6319e+03	1.256e-17	1.6681e+03	1.6873e+03	8.0138e-12	7.6632e-02	9.2337e-01	7.4568e-02	8.2995e-01	9.5480e-02	4.9520e-13	1.6152e-02	6.0594e-01	3.7720e-01	6.9948e-04	8.5970e-02	8.4260e-01	7.1215e-02	2.1658e-04	6.8192e-07	1.1755e-36	1.6991e-20	0.00e+00	0.00e+00	1.2672e-01
2.33843e+14	8.4880e+03	1.205e-17	1.6681e+03	1.6918e+03	8.0314e-12	7.3663e-02	9.2634e-01	7.5343e-02	8.2998e-01	9.4677e-02	4.5598e-13	1.5876e-02	6.0837e-01	3.7503e-01	7.2080e-04	8.2385e-02	8.4201e-01	7.5373e-02	2.3413e-04	7.2907e-07	1.1755e-36	1.4825e-20	0.00e+00	0.00e+00	2.4597e-01
4.10574e+14	8.3752e+03	1.166e-17	1.6681e+03	1.6939e+03	8.2730e-12	7.2296e-02	9.2770e-01	7.6327e-02	8.3000e-01	9.3674e-02	4.3969e-13	1.5833e-02	6.1141e-01	3.7203e-01	7.2395e-04	8.0758e-02	8.4158e-01	7.7421e-02	2.3954e-04	7.4235e-07	1.1755e-36	1.3849e-20	0.00e+00	0.00e+00	3.9812e-01
6.40324e+14	8.2777e+03	1.138e-17	1.6681e+03	1.6937e+03	8.8473e-12	7.2438e-02	9.2756e-01	7.7596e-02	8.3008e-01	9.2324e-02	4.4383e-13	1.5997e-02	6.1516e-01	3.6813e-01	7.0860e-04	8.0950e-02	8.4115e-01	7.7664e-02	2.3308e-04	7.2364e-07	1.1755e-36	1.3836e-20	0.00e+00	0.00e+00	5.9631e-01
9.38999e+14	8.2262e+03	1.116e-17	1.6681e+03	1.6901e+03	9.6893e-12	7.4291e-02	9.2571e-01	7.9083e-02	8.3019e-01	9.0726e-02	4.7133e-13	1.6418e-02	6.1947e-01	3.6343e-01	6.7341e-04	8.3222e-02	8.4091e-01	7.5652e-02	2.1339e-04	6.7070e-07	1.1755e-36	1.4923e-20	0.00e+00	0.00e+00	8.6053e-01
1.29856e+15	8.1973e+03	1.107e-17	1.6681e+03	1.6843e+03	1.1063e-11	7.8171e-02	9.2183e-01	8.0888e-02	8.3025e-01	8.8861e-02	5.2984e-13	1.7099e-02	6.2454e-01	3.5774e-01	6.2054e-04	8.7929e-02	8.4028e-01	7.1610e-02	1.8400e-04	5.9178e-07	1.1755e-36	1.7522e-20	0.00e+00	0.00e+00	1.1747e+00
1.67059e+15	8.2160e+03	1.108e-17	1.6681e+03	1.6737e+03	1.2800e-11	8.3897e-02	9.1610e-01	8.2695e-02	8.3004e-01	8.7263e-02	6.2101e-13	1.7973e-02	6.2942e-01	3.5205e-01	5.6013e-04	9.4862e-02	8.3904e-01	6.5945e-02	1.5134e-04	5.0388e-07	1.1755e-36	2.1962e-20	0.00e+00	0.00e+00	1.4951e+00
2.06614e+15	8.2682e+03	1.122e-17	1.6681e+03	1.6596e+03	1.5558e-11	9.2930e-02	9.0707e-01	8.5298e-02	8.2968e-01	8.5020e-02	7.8324e-13	1.9246e-02	6.3612e-01	3.4415e-01	4.8389e-04	1.0577e-01	8.3593e-01	5.8188e-02	1.1502e-04	4.0296e-07	1.1755e-36	3.0659e-20	0.00e+00	0.00e+00	1.9146e+00
2.52727e+15	8.3671e+03	1.142e-17	1.6681e+03	1.6339e+03	1.9851e-11	1.0641e-01	8.9359e-01	8.8858e-02	8.2855e-01	8.2594e-02	1.0627e-12	2.0922e-02	6.4440e-01	3.3428e-01	3.9897e-04	1.2200e-01	8.2922e-01	4.8705e-02	7.9550e-05	3.0045e-07	1.1755e-36	4.7663e-20	0.00e+00	0.00e+00	2.4681e+00
3.05458e+15	8.5018e+03	1.171e-17	1.6681e+03	1.5993e+03	2.7324e-11	1.2698e-01	8.7302e-01	9.3639e-02	8.2655e-01	7.9811e-02	1.5879e-12	2.3127e-02	6.5555e-01	3.2102e-01	3.0928e-04	1.4655e-01	8.1521e-01	3.8194e-02	4.9041e-05	2.0527e-07	1.1755e-36	8.5508e-20	0.00e+00	0.00e+00	3.2183e+00
3.60411e+15	8.6682e+03	1.202e-17	1.6681e+03	1.5496e+03	3.9477e-11	1.5535e-01	8.4465e-01	9.9504e-02	8.2320e-01	7.7299e-02	2.5111e-12	2.5512e-02	6.6811e-01	3.0614e-01	2.3066e-04	1.7997e-01	7.9153e-01	2.8473e-02	2.7978e-05	1.3258e-07	1.1755e-36	1.6753e-19	0.00e+00	0.00e+00	4.0990e+00
4.09242e+15	8.8172e+03	1.222e-17	1.6681e+03	1.4938e+03	5.6973e-11	1.8809e-01	8.1191e-01	1.0582e-01	8.1890e-01	7.5288e-02	3.8983e-12	2.7605e-02	6.8098e-01	2.9124e-01	1.7332e-04	2.1796e-01	7.6086e-01	2.1162e-02	1.6211e-05	1.1755e-36	1.1755e-36	3.2071e-19	0.00e+00	0.00e+00	4.9676e+00
4.49519e+15	8.9205e+03	1.226e-17	1.6681e+03	1.4386e+03	7.9076e-11	2.2044e-01	7.7956e-01	1.1221e-01	8.1421e-01	7.3575e-02	5.6534e-12	2.9178e-02	6.9326e-01	2.7742e-01	1.3507e-04	2.5492e-01	7.2881e-01	1.6253e-02	1.0127e-05	1.1755e-36	1.1755e-36	5.5566e-19	0.00e+00	0.00e+00	5.8200e+00
4.83878e+15	8.9910e+03	1.215e-17	1.6681e+03	1.3861e+03	1.0548e-10	2.5130e-01	7.4870e-01	1.1858e-01	8.0933e-01	7.2090e-02	7.7328e-12	3.0316e-02	7.0485e-01	2.6472e-01	1.0868e-04	2.8966e-01	6.9746e-01	1.2868e-02	6.7524e-06	1.1755e-36	1.1755e-36	8.8349e-19	0.00e+00	0.00e+00	6.6673e+00
5.16783e+15	9.0300e+03	1.193e-17	1.6681e+03	1.3316e+03	1.4033e-10	2.8324e-01	7.1675e-01	1.2576e-01	8.0377e-01	7.0468e-02	1.0368e-11	3.1204e-02	7.1703e-01	2.5168e-01	8.7947e-05	3.2510e-01	6.6465e-01	1.0240e-02	4.5845e-06	1.1755e-36	1.1755e-36	1.3626e-18	0.00e+00	0.00e+00	7.6758e+00
