#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
8.93827e+16	1.7459e+04	7.017e-22	1.0000e+01	1.1740e+01	2.3405e-20	5.8663e-05	9.9994e-01	3.9706e-07	6.1820e-03	9.9382e-01	5.7131e-34	1.8503e-10	5.1722e-06	3.6192e-03	7.1149e-02	1.5177e-11	8.8242e-07	1.8653e-03	1.5193e-01	4.5501e-01	3.0809e-01	1.1755e-36	0.00e+00	0.00e+00	6.6199e-04
5.36296e+17	1.7409e+04	6.998e-22	1.0000e+01	1.1741e+01	2.3418e-20	5.8652e-05	9.9994e-01	3.9742e-07	6.1859e-03	9.9381e-01	5.4405e-34	1.3158e-10	5.1528e-06	3.6134e-03	7.1470e-02	1.5250e-11	8.8768e-07	1.8812e-03	1.5267e-01	4.5630e-01	3.0737e-01	1.1755e-36	0.00e+00	0.00e+00	3.3094e-03
2.32395e+18	1.7305e+04	6.964e-22	1.0000e+01	1.1741e+01	2.3203e-20	5.8602e-05	9.9994e-01	3.9956e-07	6.2123e-03	9.9379e-01	5.1522e-34	6.2414e-11	5.1771e-06	3.6438e-03	7.2460e-02	1.5570e-11	9.0748e-07	1.9329e-03	1.5482e-01	4.5833e-01	3.0571e-01	1.1755e-36	0.00e+00	0.00e+00	1.3890e-02
9.47457e+18	1.7062e+04	6.899e-22	1.0000e+01	1.1741e+01	2.2559e-20	5.8414e-05	9.9994e-01	4.0804e-07	6.3458e-03	9.9365e-01	5.2463e-34	2.6343e-11	5.3457e-06	3.8044e-03	7.5741e-02	1.6653e-11	9.7379e-07	2.1197e-03	1.6198e-01	4.6364e-01	2.9843e-01	1.1755e-36	0.00e+00	0.00e+00	5.6078e-02
2.26317e+19	1.6497e+04	6.686e-22	1.0000e+01	1.1741e+01	1.9398e-20	5.6141e-05	9.9994e-01	4.0056e-07	6.2765e-03	9.9372e-01	4.5416e-34	9.8904e-12	5.3376e-06	3.9181e-03	8.0745e-02	1.7307e-11	1.0391e-06	2.3906e-03	1.7217e-01	4.7090e-01	2.8799e-01	1.1755e-36	0.00e+00	0.00e+00	1.0879e-01
3.65778e+19	1.5981e+04	6.511e-22	1.0000e+01	1.1740e+01	1.6938e-20	5.3786e-05	9.9995e-01	3.9231e-07	6.2253e-03	9.9377e-01	3.9323e-34	6.3296e-12	5.3212e-06	4.0321e-03	8.5468e-02	1.7637e-11	1.0899e-06	2.6559e-03	1.8199e-01	4.7781e-01	2.7749e-01	1.1755e-36	0.00e+00	0.00e+00	1.5299e-01
4.91395e+19	1.5616e+04	6.412e-22	1.0000e+01	1.1740e+01	1.5501e-20	5.2311e-05	9.9995e-01	3.9289e-07	6.2985e-03	9.9370e-01	3.7183e-34	5.2424e-12	5.4205e-06	4.2005e-03	8.9798e-02	1.8339e-11	1.1547e-06	2.9308e-03	1.9157e-01	4.8369e-01	2.6716e-01	1.1755e-36	0.00e+00	0.00e+00	1.9296e-01
6.29582e+19	1.5281e+04	6.358e-22	1.0000e+01	1.1740e+01	1.5210e-20	5.1593e-05	9.9995e-01	4.0648e-07	6.5402e-03	9.9346e-01	4.0513e-34	4.9870e-12	5.7272e-06	4.4997e-03	9.5305e-02	2.0168e-11	1.2799e-06	3.3280e-03	2.0433e-01	4.8960e-01	2.5401e-01	1.1755e-36	0.00e+00	0.00e+00	2.4355e-01
8.08211e+19	1.4886e+04	6.316e-22	1.0000e+01	1.1739e+01	1.4808e-20	5.0965e-05	9.9995e-01	4.3112e-07	6.9611e-03	9.9304e-01	4.6725e-34	5.0805e-12	6.2549e-06	4.9858e-03	1.0326e-01	2.3217e-11	1.4829e-06	3.9572e-03	2.2267e-01	4.9547e-01	2.3615e-01	1.1755e-36	0.00e+00	0.00e+00	3.0851e-01
9.96612e+19	1.4485e+04	6.276e-22	1.0000e+01	1.1738e+01	1.4578e-20	4.9827e-05	9.9995e-01	4.5666e-07	7.4516e-03	9.9255e-01	5.3225e-34	5.2789e-12	6.8274e-06	5.5568e-03	1.1216e-01	2.6320e-11	1.7063e-06	4.7251e-03	2.4255e-01	4.9913e-01	2.1803e-01	1.1755e-36	0.00e+00	0.00e+00	3.6351e-01
1.15829e+20	1.4174e+04	6.265e-22	1.0000e+01	1.1737e+01	1.4597e-20	4.9094e-05	9.9995e-01	4.8878e-07	8.0269e-03	9.9197e-01	6.2902e-34	5.7994e-12	7.5000e-06	6.1883e-03	1.2095e-01	3.0055e-11	1.9663e-06	5.5719e-03	2.6182e-01	4.9993e-01	2.0189e-01	1.1755e-36	0.00e+00	0.00e+00	4.0953e-01
1.30358e+20	1.3907e+04	6.278e-22	1.0000e+01	1.1736e+01	1.4758e-20	4.8788e-05	9.9995e-01	5.3020e-07	8.7266e-03	9.9127e-01	7.7216e-34	6.6575e-12	8.3307e-06	6.9295e-03	1.3033e-01	3.4867e-11	2.2878e-06	6.5709e-03	2.8180e-01	4.9824e-01	1.8662e-01	1.1755e-36	0.00e+00	0.00e+00	4.5329e-01
1.43498e+20	1.3684e+04	6.298e-22	1.0000e+01	1.1735e+01	1.4764e-20	4.8496e-05	9.9995e-01	5.7687e-07	9.5104e-03	9.9049e-01	9.4333e-34	7.7360e-12	9.2490e-06	7.7412e-03	1.3993e-01	4.0368e-11	2.6552e-06	7.6977e-03	3.0143e-01	4.9454e-01	1.7280e-01	1.1755e-36	0.00e+00	0.00e+00	4.9024e-01
1.54893e+20	1.3498e+04	6.326e-22	1.0000e+01	1.1734e+01	1.5110e-20	4.8385e-05	9.9995e-01	6.3002e-07	1.0369e-02	9.8963e-01	1.1828e-33	9.1017e-12	1.0272e-05	8.6130e-03	1.4961e-01	4.6876e-11	3.0800e-06	8.9404e-03	3.2040e-01	4.8923e-01	1.6052e-01	1.1755e-36	0.00e+00	0.00e+00	5.2298e-01
1.65309e+20	1.3330e+04	6.362e-22	1.0000e+01	1.1733e+01	1.5368e-20	4.8405e-05	9.9995e-01	6.9135e-07	1.1348e-02	9.8865e-01	1.4885e-33	1.0826e-11	1.1431e-05	9.5883e-03	1.5990e-01	5.4621e-11	3.5786e-06	1.0377e-02	3.3968e-01	4.8229e-01	1.4901e-01	1.1755e-36	0.00e+00	0.00e+00	5.5388e-01
1.75148e+20	1.3176e+04	6.405e-22	1.0000e+01	1.1732e+01	1.5968e-20	4.8487e-05	9.9995e-01	7.6378e-07	1.2488e-02	9.8751e-01	1.9262e-33	1.3052e-11	1.2770e-05	1.0698e-02	1.7105e-01	6.4077e-11	4.1807e-06	1.2077e-02	3.5951e-01	4.7374e-01	1.3802e-01	1.1755e-36	0.00e+00	0.00e+00	5.8316e-01
1.84369e+20	1.3034e+04	6.455e-22	1.0000e+01	1.1731e+01	1.6582e-20	4.8580e-05	9.9995e-01	8.4788e-07	1.3810e-02	9.8619e-01	2.5043e-33	1.5851e-11	1.4286e-05	1.1950e-02	1.8304e-01	7.5297e-11	4.8925e-06	1.4073e-02	3.7958e-01	4.6377e-01	1.2768e-01	1.1755e-36	0.00e+00	0.00e+00	6.1038e-01
1.92850e+20	1.2921e+04	6.506e-22	1.0000e+01	1.1729e+01	1.7187e-20	4.8689e-05	9.9995e-01	9.4436e-07	1.5312e-02	9.8469e-01	3.2721e-33	1.9378e-11	1.5966e-05	1.3318e-02	1.9562e-01	8.8706e-11	5.7351e-06	1.6381e-02	3.9943e-01	4.5268e-01	1.1811e-01	1.1755e-36	0.00e+00	0.00e+00	6.3522e-01
