#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
1.13038e+13	9.7591e+03	2.092e-18	5.9948e+02	6.5952e+02	2.0878e-13	1.7497e-02	9.8250e-01	1.2336e-02	6.4307e-01	3.4459e-01	4.4538e-15	1.5384e-03	2.5199e-01	7.2594e-01	2.0293e-02	8.4183e-03	4.0301e-01	5.5837e-01	2.9883e-02	3.2440e-04	3.5663e-07	7.8279e-23	0.00e+00	0.00e+00	1.4972e-03
6.78226e+13	9.7468e+03	2.086e-18	5.9948e+02	6.5843e+02	2.0867e-13	1.7441e-02	9.8256e-01	1.2317e-02	6.4286e-01	3.4482e-01	4.4025e-15	1.5288e-03	2.5171e-01	7.2613e-01	2.0386e-02	8.3658e-03	4.0179e-01	5.5955e-01	2.9969e-02	3.2545e-04	3.5874e-07	7.7063e-23	0.00e+00	0.00e+00	7.4667e-03
2.93898e+14	9.7301e+03	2.073e-18	5.9948e+02	6.5810e+02	2.0843e-13	1.7362e-02	9.8264e-01	1.2330e-02	6.4346e-01	3.4421e-01	4.3361e-15	1.5206e-03	2.5171e-01	7.2611e-01	2.0423e-02	8.2897e-03	3.9988e-01	5.6158e-01	2.9923e-02	3.2389e-04	3.5890e-07	7.5539e-23	0.00e+00	0.00e+00	3.1237e-02
1.19820e+15	9.6727e+03	2.043e-18	5.9948e+02	6.5791e+02	2.1262e-13	1.7296e-02	9.8270e-01	1.2459e-02	6.4775e-01	3.3979e-01	4.2479e-15	1.5176e-03	2.5235e-01	7.2569e-01	2.0208e-02	8.1843e-03	3.9604e-01	5.6625e-01	2.9211e-02	3.1152e-04	3.4848e-07	7.3763e-23	0.00e+00	0.00e+00	1.2595e-01
2.86211e+15	9.4762e+03	1.949e-18	5.9948e+02	6.5829e+02	2.0834e-13	1.6401e-02	9.8360e-01	1.2501e-02	6.4955e-01	3.3795e-01	3.6070e-15	1.4672e-03	2.5201e-01	7.2548e-01	2.0803e-02	7.3751e-03	3.7627e-01	5.8602e-01	3.0023e-02	3.1142e-04	3.6915e-07	5.9143e-23	0.00e+00	0.00e+00	2.4271e-01
5.02520e+15	9.3218e+03	1.877e-18	5.9948e+02	6.5831e+02	2.0913e-13	1.5881e-02	9.8412e-01	1.2640e-02	6.5612e-01	3.3124e-01	3.2191e-15	1.4396e-03	2.5202e-01	7.2549e-01	2.0812e-02	6.8956e-03	3.6307e-01	6.0024e-01	2.9501e-02	2.9630e-04	3.6619e-07	5.1180e-23	0.00e+00	0.00e+00	3.8969e-01
7.83722e+15	9.1962e+03	1.820e-18	5.9948e+02	6.5782e+02	2.1599e-13	1.5681e-02	9.8432e-01	1.2899e-02	6.6811e-01	3.1899e-01	3.0062e-15	1.4314e-03	2.5254e-01	7.2557e-01	2.0235e-02	6.6708e-03	3.5532e-01	6.1008e-01	2.7661e-02	2.6733e-04	3.3974e-07	4.7505e-23	0.00e+00	0.00e+00	5.7836e-01
1.14928e+16	9.0955e+03	1.776e-18	5.9948e+02	6.5692e+02	2.3254e-13	1.5883e-02	9.8412e-01	1.3365e-02	6.8714e-01	2.9950e-01	2.9954e-15	1.4515e-03	2.5431e-01	7.2509e-01	1.8951e-02	6.7608e-03	3.5489e-01	6.1375e-01	2.4371e-02	2.2482e-04	2.8863e-07	4.8457e-23	0.00e+00	0.00e+00	8.2677e-01
1.60419e+16	9.0349e+03	1.745e-18	5.9948e+02	6.5493e+02	2.6082e-13	1.6556e-02	9.8344e-01	1.4051e-02	7.1291e-01	2.7304e-01	3.2239e-15	1.5051e-03	2.5755e-01	7.2373e-01	1.7051e-02	7.2379e-03	3.6351e-01	6.0907e-01	2.0006e-02	1.7535e-04	2.2239e-07	5.5096e-23	0.00e+00	0.00e+00	1.1379e+00
2.09068e+16	9.0320e+03	1.733e-18	5.9948e+02	6.5283e+02	2.9933e-13	1.7690e-02	9.8231e-01	1.4875e-02	7.4121e-01	2.4392e-01	3.7273e-15	1.5880e-03	2.6193e-01	7.2141e-01	1.4941e-02	8.1214e-03	3.8050e-01	5.9561e-01	1.5640e-02	1.3096e-04	1.6011e-07	6.9063e-23	0.00e+00	0.00e+00	1.4569e+00
