#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
3.27308e+12	7.7156e+03	8.118e-18	1.6681e+03	1.8074e+03	3.7250e-15	2.4823e-03	9.9752e-01	1.3428e-02	9.8417e-01	2.4043e-03	2.3722e-17	1.5022e-04	2.0117e-01	7.9787e-01	8.1888e-04	1.3382e-03	5.2221e-01	4.7609e-01	3.6263e-04	1.1755e-36	1.1755e-36	1.6383e-25	0.00e+00	0.00e+00	1.7114e-04
1.96385e+13	7.7130e+03	8.116e-18	1.6681e+03	1.8072e+03	3.7293e-15	2.4818e-03	9.9752e-01	1.3429e-02	9.8417e-01	2.4022e-03	2.3704e-17	1.5007e-04	2.0118e-01	7.9785e-01	8.2079e-04	1.3377e-03	5.2213e-01	4.7617e-01	3.6141e-04	1.1755e-36	1.1755e-36	1.6362e-25	0.00e+00	0.00e+00	8.5554e-04
8.51000e+13	7.7092e+03	8.108e-18	1.6681e+03	1.8072e+03	3.7340e-15	2.4806e-03	9.9752e-01	1.3435e-02	9.8418e-01	2.3868e-03	2.3692e-17	1.4983e-04	2.0124e-01	7.9779e-01	8.1944e-04	1.3377e-03	5.2228e-01	4.7603e-01	3.5613e-04	1.1755e-36	1.1755e-36	1.6337e-25	0.00e+00	0.00e+00	3.5918e-03
3.46946e+14	7.6975e+03	8.083e-18	1.6681e+03	1.8072e+03	3.7568e-15	2.4798e-03	9.9752e-01	1.3469e-02	9.8423e-01	2.3063e-03	2.3762e-17	1.4975e-04	2.0165e-01	7.9739e-01	8.1196e-04	1.3404e-03	5.2316e-01	4.7517e-01	3.3552e-04	1.1755e-36	1.1755e-36	1.6334e-25	0.00e+00	0.00e+00	1.4534e-02
8.28743e+14	7.6673e+03	7.986e-18	1.6681e+03	1.8072e+03	3.7372e-15	2.4550e-03	9.9754e-01	1.3457e-02	9.8428e-01	2.2587e-03	2.3225e-17	1.4840e-04	2.0164e-01	7.9741e-01	8.0570e-04	1.3298e-03	5.2356e-01	4.7480e-01	3.0927e-04	1.1755e-36	1.1755e-36	1.5729e-25	0.00e+00	0.00e+00	2.8616e-02
1.45508e+15	7.6317e+03	7.890e-18	1.6681e+03	1.8072e+03	3.7431e-15	2.4343e-03	9.9757e-01	1.3471e-02	9.8440e-01	2.1293e-03	2.2845e-17	1.4771e-04	2.0194e-01	7.9712e-01	7.9309e-04	1.3233e-03	5.2459e-01	4.7381e-01	2.7662e-04	1.1755e-36	1.1755e-36	1.5245e-25	0.00e+00	0.00e+00	4.6768e-02
2.26931e+15	7.5929e+03	7.786e-18	1.6681e+03	1.8072e+03	3.7577e-15	2.4155e-03	9.9758e-01	1.3508e-02	9.8457e-01	1.9231e-03	2.2529e-17	1.4739e-04	2.0250e-01	7.9658e-01	7.7462e-04	1.3199e-03	5.2629e-01	4.7216e-01	2.3807e-04	1.1755e-36	1.1755e-36	1.4785e-25	0.00e+00	0.00e+00	7.0184e-02
3.32782e+15	7.5467e+03	7.674e-18	1.6681e+03	1.8072e+03	3.7968e-15	2.3999e-03	9.9760e-01	1.3578e-02	9.8478e-01	1.6436e-03	2.2335e-17	1.4750e-04	2.0347e-01	7.9563e-01	7.4972e-04	1.3212e-03	5.2893e-01	4.6956e-01	1.9475e-04	1.1755e-36	1.1755e-36	1.4387e-25	0.00e+00	0.00e+00	1.0043e-01
4.70388e+15	7.5007e+03	7.547e-18	1.6681e+03	1.8072e+03	3.8380e-15	2.3870e-03	9.9761e-01	1.3684e-02	9.8501e-01	1.3085e-03	2.2233e-17	1.4808e-04	2.0487e-01	7.9426e-01	7.1942e-04	1.3275e-03	5.3268e-01	4.6584e-01	1.4918e-04	1.1755e-36	1.1755e-36	1.4020e-25	0.00e+00	0.00e+00	1.3953e-01
6.49276e+15	7.4475e+03	7.411e-18	1.6681e+03	1.8071e+03	3.9109e-15	2.3807e-03	9.9762e-01	1.3850e-02	9.8520e-01	9.5022e-04	2.2336e-17	1.4944e-04	2.0701e-01	7.9216e-01	6.8405e-04	1.3426e-03	5.3807e-01	4.6048e-01	1.0486e-04	1.1755e-36	1.1755e-36	1.3740e-25	0.00e+00	0.00e+00	1.9024e-01
