#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
2.58735e+13	6.7643e+03	1.499e-19	2.1544e+02	2.3423e+02	3.3904e-16	5.9068e-04	9.9941e-01	3.1851e-03	9.8660e-01	1.0213e-02	1.4980e-20	9.4368e-06	5.6004e-02	9.3938e-01	4.6014e-03	6.5490e-05	1.5846e-01	8.3722e-01	4.2610e-03	1.1755e-36	1.1755e-36	1.5656e-28	0.00e+00	0.00e+00	4.1571e-05
1.55241e+14	6.7635e+03	1.499e-19	2.1544e+02	2.3421e+02	3.3913e-16	5.9058e-04	9.9941e-01	3.1849e-03	9.8661e-01	1.0206e-02	1.4963e-20	9.4305e-06	5.5996e-02	9.3938e-01	4.6135e-03	6.5446e-05	1.5838e-01	8.3731e-01	4.2460e-03	1.1755e-36	1.1755e-36	1.5636e-28	0.00e+00	0.00e+00	2.0783e-04
6.72710e+14	6.7616e+03	1.499e-19	2.1544e+02	2.3421e+02	3.3936e-16	5.9040e-04	9.9941e-01	3.1853e-03	9.8667e-01	1.0142e-02	1.4945e-20	9.4210e-06	5.5990e-02	9.3939e-01	4.6099e-03	6.5414e-05	1.5836e-01	8.3739e-01	4.1845e-03	1.1755e-36	1.1755e-36	1.5611e-28	0.00e+00	0.00e+00	8.7265e-04
2.74259e+15	6.7565e+03	1.497e-19	2.1544e+02	2.3420e+02	3.4037e-16	5.9022e-04	9.9941e-01	3.1881e-03	9.8700e-01	9.8069e-03	1.4943e-20	9.4097e-06	5.6021e-02	9.3939e-01	4.5806e-03	6.5442e-05	1.5842e-01	8.3757e-01	3.9477e-03	1.1755e-36	1.1755e-36	1.5587e-28	0.00e+00	0.00e+00	3.5311e-03
6.55116e+15	6.7430e+03	1.492e-19	2.1544e+02	2.3420e+02	3.4131e-16	5.8831e-04	9.9941e-01	3.1874e-03	9.8719e-01	9.6179e-03	1.4822e-20	9.3626e-06	5.6005e-02	9.3943e-01	4.5557e-03	6.5272e-05	1.5835e-01	8.3796e-01	3.6253e-03	1.1755e-36	1.1755e-36	1.5385e-28	0.00e+00	0.00e+00	6.9759e-03
1.15023e+16	6.7270e+03	1.487e-19	2.1544e+02	2.3419e+02	3.4212e-16	5.8659e-04	9.9941e-01	3.1892e-03	9.8773e-01	9.0821e-03	1.4689e-20	9.3336e-06	5.6027e-02	9.3946e-01	4.5020e-03	6.5182e-05	1.5839e-01	8.3831e-01	3.2359e-03	1.1755e-36	1.1755e-36	1.5118e-28	0.00e+00	0.00e+00	1.1441e-02
1.79388e+16	6.7120e+03	1.480e-19	2.1544e+02	2.3418e+02	3.4182e-16	5.8459e-04	9.9942e-01	3.1920e-03	9.8859e-01	8.2194e-03	1.4530e-20	9.3064e-06	5.6048e-02	9.3952e-01	4.4230e-03	6.5119e-05	1.5852e-01	8.3864e-01	2.7833e-03	1.1755e-36	1.1755e-36	1.4797e-28	0.00e+00	0.00e+00	1.7226e-02
2.63062e+16	6.6919e+03	1.473e-19	2.1544e+02	2.3416e+02	3.4309e-16	5.8260e-04	9.9942e-01	3.1976e-03	9.8976e-01	7.0384e-03	1.4409e-20	9.2871e-06	5.6102e-02	9.3957e-01	4.3165e-03	6.5166e-05	1.5886e-01	8.3879e-01	2.2797e-03	1.1755e-36	1.1755e-36	1.4517e-28	0.00e+00	0.00e+00	2.4721e-02
3.71839e+16	6.6695e+03	1.464e-19	2.1544e+02	2.3414e+02	3.4489e-16	5.8042e-04	9.9942e-01	3.2053e-03	9.9118e-01	5.6098e-03	1.4314e-20	9.2720e-06	5.6180e-02	9.3962e-01	4.1879e-03	6.5328e-05	1.5946e-01	8.3872e-01	1.7519e-03	1.1755e-36	1.1755e-36	1.4257e-28	0.00e+00	0.00e+00	3.4428e-02
5.13249e+16	6.6424e+03	1.453e-19	2.1544e+02	2.3411e+02	3.4607e-16	5.7824e-04	9.9942e-01	3.2159e-03	9.9271e-01	4.0750e-03	1.4182e-20	9.2653e-06	5.6305e-02	9.3964e-01	4.0447e-03	6.5671e-05	1.6041e-01	8.3828e-01	1.2396e-03	1.1755e-36	1.1755e-36	1.3869e-28	0.00e+00	0.00e+00	4.6999e-02
6.97081e+16	6.6118e+03	1.441e-19	2.1544e+02	2.3408e+02	3.4912e-16	5.7602e-04	9.9942e-01	3.2293e-03	9.9414e-01	2.6326e-03	1.4136e-20	9.2680e-06	5.6484e-02	9.3961e-01	3.8993e-03	6.6217e-05	1.6176e-01	8.3739e-01	7.8930e-04	1.1755e-36	1.1755e-36	1.3592e-28	0.00e+00	0.00e+00	6.3280e-02
9.36064e+16	6.5752e+03	1.428e-19	2.1544e+02	2.3406e+02	3.5096e-16	5.7406e-04	9.9943e-01	3.2467e-03	9.9528e-01	1.4703e-03	1.4025e-20	9.2873e-06	5.6748e-02	9.3948e-01	3.7607e-03	6.7029e-05	1.6354e-01	8.3596e-01	4.4010e-04	1.1755e-36	1.1755e-36	1.3109e-28	0.00e+00	0.00e+00	8.4372e-02
1.24674e+17	6.5336e+03	1.413e-19	2.1544e+02	2.3404e+02	3.5549e-16	5.7247e-04	9.9943e-01	3.2690e-03	9.9604e-01	6.8788e-04	1.4024e-20	9.3283e-06	5.7119e-02	9.3924e-01	3.6336e-03	6.8135e-05	1.6574e-01	8.3398e-01	2.0830e-04	1.1755e-36	1.1755e-36	1.2750e-28	0.00e+00	0.00e+00	1.1172e-01
