#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
1.98692e+14	1.8270e+04	1.468e-16	4.6416e+03	5.4496e+03	1.4400e-20	5.6699e-05	9.9994e-01	3.4823e-07	5.9927e-03	9.9401e-01	4.1610e-34	1.5832e-10	4.2540e-06	3.2116e-03	6.9641e-02	1.3863e-11	8.0836e-07	1.7472e-03	1.4595e-01	4.5691e-01	3.1012e-01	1.1755e-36	0.00e+00	0.00e+00	6.6016e-04
1.19215e+15	1.8225e+04	1.463e-16	4.6416e+03	5.4499e+03	1.4891e-20	5.6644e-05	9.9994e-01	3.4830e-07	5.9945e-03	9.9401e-01	4.1421e-34	1.5573e-10	4.2359e-06	3.2059e-03	6.9933e-02	1.3908e-11	8.1262e-07	1.7615e-03	1.4664e-01	4.5824e-01	3.0942e-01	1.1755e-36	0.00e+00	0.00e+00	3.2983e-03
5.16600e+15	1.8137e+04	1.455e-16	4.6416e+03	5.4498e+03	1.5330e-20	5.6544e-05	9.9994e-01	3.4964e-07	6.0149e-03	9.9398e-01	4.1979e-34	1.5188e-10	4.2536e-06	3.2322e-03	7.0851e-02	1.4160e-11	8.2929e-07	1.8082e-03	1.4867e-01	4.6039e-01	3.0778e-01	1.1755e-36	0.00e+00	0.00e+00	1.3832e-02
2.10614e+16	1.7941e+04	1.438e-16	4.6416e+03	5.4497e+03	1.5590e-20	5.6210e-05	9.9994e-01	3.5543e-07	6.1285e-03	9.9387e-01	4.4764e-34	1.4624e-10	4.3854e-06	3.3723e-03	7.3904e-02	1.5023e-11	8.8503e-07	1.9774e-03	1.5544e-01	4.6612e-01	3.0051e-01	1.1755e-36	0.00e+00	0.00e+00	5.5718e-02
5.03089e+16	1.7488e+04	1.387e-16	4.6416e+03	5.4496e+03	1.4712e-20	5.3633e-05	9.9995e-01	3.4438e-07	6.0217e-03	9.9398e-01	4.0283e-34	1.2186e-10	4.3499e-06	3.4606e-03	7.8345e-02	1.5267e-11	9.3037e-07	2.2119e-03	1.6473e-01	4.7408e-01	2.9017e-01	1.1755e-36	0.00e+00	0.00e+00	1.0767e-01
8.59962e+16	1.7072e+04	1.345e-16	4.6416e+03	5.4495e+03	1.3859e-20	5.1321e-05	9.9995e-01	3.3881e-07	6.0227e-03	9.9398e-01	3.8023e-34	1.0804e-10	4.3982e-06	3.6144e-03	8.3401e-02	1.5848e-11	9.9627e-07	2.5095e-03	1.7614e-01	4.8324e-01	2.7699e-01	1.1755e-36	0.00e+00	0.00e+00	1.6528e-01
1.28741e+17	1.6697e+04	1.313e-16	4.6416e+03	5.4493e+03	1.2964e-20	4.9485e-05	9.9995e-01	3.4286e-07	6.1982e-03	9.9380e-01	3.8392e-34	1.0264e-10	4.6004e-06	3.8930e-03	8.9838e-02	1.7200e-11	1.1092e-06	2.9420e-03	1.9141e-01	4.9320e-01	2.5974e-01	1.1755e-36	0.00e+00	0.00e+00	2.3368e-01
1.82994e+17	1.6319e+04	1.286e-16	4.6416e+03	5.4489e+03	1.2276e-20	4.7939e-05	9.9995e-01	3.5986e-07	6.6166e-03	9.9338e-01	4.3512e-34	1.0472e-10	5.0421e-06	4.3863e-03	9.9099e-02	1.9935e-11	1.3135e-06	3.6534e-03	2.1375e-01	5.0327e-01	2.3615e-01	1.1755e-36	0.00e+00	0.00e+00	3.1983e-01
2.34373e+17	1.5984e+04	1.261e-16	4.6416e+03	5.4485e+03	1.1005e-20	4.5572e-05	9.9995e-01	3.7035e-07	7.0280e-03	9.9297e-01	4.2968e-34	1.0401e-10	5.3770e-06	4.8692e-03	1.0805e-01	2.1664e-11	1.4836e-06	4.4150e-03	2.3466e-01	5.0932e-01	2.1549e-01	1.1755e-36	0.00e+00	0.00e+00	3.7515e-01
2.71452e+17	1.5792e+04	1.251e-16	4.6416e+03	5.4482e+03	1.0454e-20	4.4446e-05	9.9996e-01	3.8929e-07	7.5095e-03	9.9249e-01	4.7271e-34	1.0903e-10	5.7970e-06	5.3587e-03	1.1574e-01	2.4056e-11	1.6785e-06	5.1599e-03	2.5262e-01	5.1132e-01	1.9947e-01	1.1755e-36	0.00e+00	0.00e+00	4.1777e-01
3.09092e+17	1.5615e+04	1.246e-16	4.6416e+03	5.4478e+03	1.0238e-20	4.4156e-05	9.9996e-01	4.2633e-07	8.2443e-03	9.9176e-01	6.0071e-34	1.2215e-10	6.5317e-06	6.0753e-03	1.2577e-01	2.8789e-11	2.0135e-06	6.2332e-03	2.7544e-01	5.1034e-01	1.8126e-01	1.1755e-36	0.00e+00	0.00e+00	4.7282e-01
