#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
7.00802e+12	1.0677e+04	1.758e-17	1.6681e+03	1.8801e+03	1.2822e-14	7.8725e-03	9.9213e-01	3.8813e-03	4.5337e-01	5.4275e-01	1.3672e-16	3.4600e-04	1.2357e-01	7.9463e-01	7.8604e-02	1.1785e-03	1.3419e-01	7.1119e-01	1.4981e-01	3.6218e-03	1.1140e-05	2.0083e-24	0.00e+00	0.00e+00	1.1620e-03
4.20481e+13	1.0664e+04	1.753e-17	1.6681e+03	1.8778e+03	1.2819e-14	7.8512e-03	9.9215e-01	3.8755e-03	4.5320e-01	5.4293e-01	1.3514e-16	3.4392e-04	1.2340e-01	7.9451e-01	7.8893e-02	1.1705e-03	1.3364e-01	7.1171e-01	1.4985e-01	3.6215e-03	1.1164e-05	1.9802e-24	0.00e+00	0.00e+00	5.7972e-03
1.82209e+14	1.0646e+04	1.743e-17	1.6681e+03	1.8770e+03	1.2785e-14	7.8149e-03	9.9219e-01	3.8793e-03	4.5396e-01	5.4216e-01	1.3261e-16	3.4153e-04	1.2329e-01	7.9456e-01	7.8969e-02	1.1570e-03	1.3269e-01	7.1346e-01	1.4909e-01	3.5864e-03	1.1102e-05	1.9371e-24	0.00e+00	0.00e+00	2.4253e-02
7.42851e+14	1.0583e+04	1.718e-17	1.6681e+03	1.8763e+03	1.2906e-14	7.7645e-03	9.9224e-01	3.9289e-03	4.5954e-01	5.3653e-01	1.2798e-16	3.3898e-04	1.2338e-01	7.9539e-01	7.8142e-02	1.1340e-03	1.3080e-01	7.1988e-01	1.4475e-01	3.4136e-03	1.0651e-05	1.8680e-24	0.00e+00	0.00e+00	9.7597e-02
1.77443e+15	1.0374e+04	1.642e-17	1.6681e+03	1.8766e+03	1.2461e-14	7.3609e-03	9.9264e-01	3.9236e-03	4.6147e-01	5.3461e-01	1.0524e-16	3.2368e-04	1.2235e-01	7.9508e-01	7.9486e-02	9.9931e-04	1.2154e-01	7.3094e-01	1.4326e-01	3.2584e-03	1.0645e-05	1.4675e-24	0.00e+00	0.00e+00	1.8799e-01
3.11549e+15	1.0201e+04	1.579e-17	1.6681e+03	1.8758e+03	1.2213e-14	7.0780e-03	9.9292e-01	3.9761e-03	4.7069e-01	5.2533e-01	8.9519e-17	3.1298e-04	1.2157e-01	7.9647e-01	7.9002e-02	9.1045e-04	1.1509e-01	7.4329e-01	1.3770e-01	3.0005e-03	1.0169e-05	1.2194e-24	0.00e+00	0.00e+00	3.0098e-01
4.85886e+15	1.0053e+04	1.526e-17	1.6681e+03	1.8737e+03	1.2156e-14	6.8889e-03	9.9311e-01	4.0988e-03	4.8866e-01	5.0724e-01	7.8031e-17	3.0556e-04	1.2106e-01	7.9953e-01	7.6679e-02	8.5340e-04	1.1074e-01	7.5798e-01	1.2778e-01	2.6404e-03	9.2238e-06	1.0601e-24	0.00e+00	0.00e+00	4.4395e-01
7.12524e+15	9.9298e+03	1.480e-17	1.6681e+03	1.8694e+03	1.2357e-14	6.8099e-03	9.9319e-01	4.3268e-03	5.1859e-01	4.7709e-01	7.0620e-17	3.0255e-04	1.2112e-01	8.0426e-01	7.2210e-02	8.3181e-04	1.0903e-01	7.7506e-01	1.1289e-01	2.1811e-03	7.7989e-06	9.8112e-25	0.00e+00	0.00e+00	6.2767e-01
1.00715e+16	9.8214e+03	1.443e-17	1.6681e+03	1.8652e+03	1.3157e-14	6.9119e-03	9.9309e-01	4.7473e-03	5.6595e-01	4.2930e-01	6.9211e-17	3.0844e-04	1.2267e-01	8.1023e-01	6.5108e-02	8.6657e-04	1.1162e-01	7.9340e-01	9.2474e-02	1.6348e-03	5.9143e-06	1.0164e-24	0.00e+00	0.00e+00	8.7009e-01
1.37873e+16	9.7671e+03	1.409e-17	1.6681e+03	1.8533e+03	1.4534e-14	7.2228e-03	9.9278e-01	5.3557e-03	6.3222e-01	3.6243e-01	7.3188e-17	3.2204e-04	1.2520e-01	8.1697e-01	5.6258e-02	9.6644e-04	1.1863e-01	8.1043e-01	6.8873e-02	1.0928e-03	3.9508e-06	1.1772e-24	0.00e+00	0.00e+00	1.1820e+00
