#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
1.57902e+11	8.2880e+03	3.610e-15	3.5938e+04	3.9130e+04	1.4241e-17	2.3724e-04	9.9976e-01	1.1970e-03	9.7396e-01	2.4839e-02	9.9605e-23	1.6284e-06	2.3034e-02	9.6368e-01	1.3284e-02	9.2719e-06	6.7461e-02	9.2119e-01	1.1337e-02	1.1755e-36	1.1755e-36	1.4121e-30	0.00e+00	0.00e+00	1.7004e-05
9.47411e+11	8.2875e+03	3.611e-15	3.5938e+04	3.9134e+04	1.4243e-17	2.3721e-04	9.9976e-01	1.1971e-03	9.7398e-01	2.4822e-02	9.9518e-23	1.6277e-06	2.3030e-02	9.6364e-01	1.3322e-02	9.2666e-06	6.7433e-02	9.2126e-01	1.1297e-02	1.1755e-36	1.1755e-36	1.4110e-30	0.00e+00	0.00e+00	8.5010e-05
4.10545e+12	8.2864e+03	3.610e-15	3.5938e+04	3.9134e+04	1.4238e-17	2.3710e-04	9.9976e-01	1.1972e-03	9.7412e-01	2.4680e-02	9.9335e-23	1.6258e-06	2.3020e-02	9.6366e-01	1.3317e-02	9.2598e-06	6.7424e-02	9.2143e-01	1.1136e-02	1.1755e-36	1.1755e-36	1.4081e-30	0.00e+00	0.00e+00	3.5691e-04
1.67376e+13	8.2829e+03	3.608e-15	3.5938e+04	3.9133e+04	1.4242e-17	2.3692e-04	9.9976e-01	1.1980e-03	9.7489e-01	2.3907e-02	9.9138e-23	1.6231e-06	2.3015e-02	9.6373e-01	1.3247e-02	9.2567e-06	6.7451e-02	9.2202e-01	1.0517e-02	1.1755e-36	1.1755e-36	1.4040e-30	0.00e+00	0.00e+00	1.4437e-03
3.99807e+13	8.2755e+03	3.599e-15	3.5938e+04	3.9132e+04	1.4231e-17	2.3637e-04	9.9976e-01	1.1973e-03	9.7526e-01	2.3547e-02	9.8371e-23	1.6156e-06	2.2996e-02	9.6380e-01	1.3204e-02	9.2368e-06	6.7419e-02	9.2289e-01	9.6815e-03	1.1755e-36	1.1755e-36	1.3882e-30	0.00e+00	0.00e+00	2.8532e-03
7.01968e+13	8.2664e+03	3.590e-15	3.5938e+04	3.9129e+04	1.4193e-17	2.3590e-04	9.9976e-01	1.1978e-03	9.7646e-01	2.2341e-02	9.7698e-23	1.6113e-06	2.2991e-02	9.6393e-01	1.3077e-02	9.2318e-06	6.7446e-02	9.2388e-01	8.6662e-03	1.1755e-36	1.1755e-36	1.3707e-30	0.00e+00	0.00e+00	4.6819e-03
1.09478e+14	8.2575e+03	3.578e-15	3.5938e+04	3.9124e+04	1.4142e-17	2.3538e-04	9.9976e-01	1.1992e-03	9.7848e-01	2.0321e-02	9.6983e-23	1.6067e-06	2.2984e-02	9.6414e-01	1.2878e-02	9.2282e-06	6.7487e-02	9.2503e-01	7.4768e-03	1.1755e-36	1.1755e-36	1.3528e-30	0.00e+00	0.00e+00	7.0541e-03
1.60543e+14	8.2463e+03	3.565e-15	3.5938e+04	3.9117e+04	1.4000e-17	2.3479e-04	9.9977e-01	1.2016e-03	9.8130e-01	1.7497e-02	9.5595e-23	1.6022e-06	2.2977e-02	9.6441e-01	1.2605e-02	9.2307e-06	6.7577e-02	9.2627e-01	6.1437e-03	1.1755e-36	1.1755e-36	1.3149e-30	0.00e+00	0.00e+00	1.0130e-02
2.26928e+14	8.2335e+03	3.549e-15	3.5938e+04	3.9107e+04	1.3908e-17	2.3410e-04	9.9977e-01	1.2047e-03	9.8478e-01	1.4018e-02	9.4562e-23	1.5976e-06	2.2971e-02	9.6475e-01	1.2272e-02	9.2397e-06	6.7719e-02	9.2754e-01	4.7350e-03	1.1755e-36	1.1755e-36	1.2868e-30	0.00e+00	0.00e+00	1.4117e-02
3.13228e+14	8.2191e+03	3.531e-15	3.5938e+04	3.9095e+04	1.3784e-17	2.3329e-04	9.9977e-01	1.2081e-03	9.8857e-01	1.0225e-02	9.3362e-23	1.5930e-06	2.2969e-02	9.6512e-01	1.1905e-02	9.2575e-06	6.7932e-02	9.2870e-01	3.3574e-03	1.1755e-36	1.1755e-36	1.2531e-30	0.00e+00	0.00e+00	1.9283e-02
