#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
4.14234e+12	1.0034e+04	1.594e-17	1.6681e+03	1.8363e+03	1.0299e-13	1.7163e-02	9.8284e-01	1.2027e-02	6.3921e-01	3.4876e-01	4.1774e-15	1.4879e-03	2.4772e-01	7.2970e-01	2.0849e-02	8.2199e-03	4.0136e-01	5.5972e-01	3.0366e-02	3.3402e-04	3.7045e-07	7.3637e-23	0.00e+00	0.00e+00	1.4975e-03
2.48541e+13	1.0022e+04	1.589e-17	1.6681e+03	1.8333e+03	1.0286e-13	1.7106e-02	9.8289e-01	1.2007e-02	6.3899e-01	3.4901e-01	4.1283e-15	1.4785e-03	2.4743e-01	7.2990e-01	2.0948e-02	8.1674e-03	4.0013e-01	5.6091e-01	3.0456e-02	3.3512e-04	3.7270e-07	7.2479e-23	0.00e+00	0.00e+00	7.4676e-03
1.07701e+14	1.0006e+04	1.579e-17	1.6681e+03	1.8324e+03	1.0263e-13	1.7027e-02	9.8297e-01	1.2020e-02	6.3958e-01	3.4840e-01	4.0644e-15	1.4704e-03	2.4742e-01	7.2988e-01	2.0988e-02	8.0910e-03	3.9818e-01	5.6298e-01	3.0412e-02	3.3352e-04	3.7291e-07	7.1020e-23	0.00e+00	0.00e+00	3.1237e-02
4.39088e+14	9.9499e+03	1.556e-17	1.6681e+03	1.8319e+03	1.0418e-13	1.6951e-02	9.8305e-01	1.2141e-02	6.4388e-01	3.4398e-01	3.9738e-15	1.4666e-03	2.4799e-01	7.2952e-01	2.0779e-02	7.9789e-03	3.9416e-01	5.6784e-01	2.9699e-02	3.2089e-04	3.6238e-07	6.9214e-23	0.00e+00	0.00e+00	1.2589e-01
1.04884e+15	9.7624e+03	1.483e-17	1.6681e+03	1.8330e+03	1.0053e-13	1.6039e-02	9.8396e-01	1.2162e-02	6.4544e-01	3.4240e-01	3.3533e-15	1.4149e-03	2.4744e-01	7.2945e-01	2.1441e-02	7.1634e-03	3.7390e-01	5.8804e-01	3.0576e-02	3.2141e-04	3.8513e-07	5.5146e-23	0.00e+00	0.00e+00	2.4232e-01
1.84152e+15	9.6141e+03	1.426e-17	1.6681e+03	1.8331e+03	9.9646e-14	1.5501e-02	9.8450e-01	1.2283e-02	6.5194e-01	3.3577e-01	2.9751e-15	1.3858e-03	2.4728e-01	7.2960e-01	2.1490e-02	6.6751e-03	3.6030e-01	6.0264e-01	3.0085e-02	3.0623e-04	3.8308e-07	4.7436e-23	0.00e+00	0.00e+00	3.8861e-01
2.87200e+15	9.4919e+03	1.381e-17	1.6681e+03	1.8318e+03	1.0176e-13	1.5276e-02	9.8472e-01	1.2526e-02	6.6405e-01	3.2343e-01	2.7618e-15	1.3754e-03	2.4765e-01	7.2982e-01	2.0923e-02	6.4368e-03	3.5217e-01	6.1287e-01	2.8239e-02	2.7653e-04	3.5626e-07	4.3758e-23	0.00e+00	0.00e+00	5.7602e-01
4.21163e+15	9.3835e+03	1.348e-17	1.6681e+03	1.8301e+03	1.0910e-13	1.5460e-02	9.8454e-01	1.3001e-02	6.8366e-01	3.0334e-01	2.7477e-15	1.3949e-03	2.4952e-01	7.2929e-01	1.9586e-02	6.5165e-03	3.5165e-01	6.1673e-01	2.4868e-02	2.3212e-04	3.0245e-07	4.4576e-23	0.00e+00	0.00e+00	8.2259e-01
5.88549e+15	9.3243e+03	1.322e-17	1.6681e+03	1.8237e+03	1.2113e-13	1.6082e-02	9.8392e-01	1.3667e-02	7.1009e-01	2.7625e-01	2.9350e-15	1.4429e-03	2.5253e-01	7.2822e-01	1.7629e-02	6.9561e-03	3.5992e-01	6.1253e-01	2.0411e-02	1.8089e-04	2.3333e-07	5.0262e-23	0.00e+00	0.00e+00	1.1331e+00
7.68342e+15	9.3150e+03	1.311e-17	1.6681e+03	1.8178e+03	1.3864e-13	1.7169e-02	9.8283e-01	1.4494e-02	7.3945e-01	2.4605e-01	3.3815e-15	1.5215e-03	2.5691e-01	7.2600e-01	1.5425e-02	7.7994e-03	3.7680e-01	5.9934e-01	1.5919e-02	1.3456e-04	1.6759e-07	6.2752e-23	0.00e+00	0.00e+00	1.4518e+00
9.58418e+15	9.3373e+03	1.318e-17	1.6681e+03	1.8098e+03	1.7114e-13	1.9126e-02	9.8087e-01	1.5696e-02	7.7146e-01	2.1284e-01	4.4666e-15	1.6663e-03	2.6510e-01	7.2023e-01	1.2889e-02	9.4640e-03	4.0850e-01	5.7051e-01	1.1436e-02	9.2909e-05	1.1755e-36	9.2712e-23	0.00e+00	0.00e+00	1.8625e+00
1.13929e+16	9.3970e+03	1.338e-17	1.6681e+03	1.8012e+03	2.1458e-13	2.1634e-02	9.7837e-01	1.6903e-02	7.9940e-01	1.8369e-01	6.1428e-15	1.8321e-03	2.7366e-01	7.1371e-01	1.0707e-02	1.1720e-02	4.4496e-01	5.3519e-01	8.0712e-03	6.4390e-05	1.1755e-36	1.4431e-22	0.00e+00	0.00e+00	2.2222e+00
1.27712e+16	9.4671e+03	1.363e-17	1.6681e+03	1.7936e+03	2.6299e-13	2.4231e-02	9.7577e-01	1.7972e-02	8.1891e-01	1.6312e-01	8.2971e-15	1.9945e-03	2.8185e-01	7.0696e-01	9.1309e-03	1.4204e-02	4.7918e-01	5.0060e-01	5.9675e-03	4.7699e-05	1.1755e-36	2.1711e-22	0.00e+00	0.00e+00	2.5228e+00
1.38935e+16	9.5310e+03	1.387e-17	1.6681e+03	1.7867e+03	3.1783e-13	2.6897e-02	9.7310e-01	1.9002e-02	8.3354e-01	1.4746e-01	1.1000e-14	2.1558e-03	2.9006e-01	6.9981e-01	7.9163e-03	1.6891e-02	5.1095e-01	4.6758e-01	4.5452e-03	3.6835e-05	1.1755e-36	3.1633e-22	0.00e+00	0.00e+00	2.8250e+00
1.51202e+16	9.5996e+03	1.418e-17	1.6681e+03	1.7801e+03	4.0122e-13	3.0493e-02	9.6951e-01	2.0317e-02	8.4834e-01	1.3134e-01	1.5508e-14	2.3690e-03	3.0086e-01	6.9005e-01	6.6711e-03	2.0669e-02	5.4823e-01	4.2780e-01	3.2811e-03	2.7390e-05	1.1755e-36	4.9779e-22	0.00e+00	0.00e+00	3.2703e+00
1.64335e+16	9.6769e+03	1.457e-17	1.6681e+03	1.7683e+03	5.2572e-13	3.5264e-02	9.6474e-01	2.1903e-02	8.6180e-01	1.1630e-01	2.2950e-14	2.6220e-03	3.1369e-01	6.7815e-01	5.4969e-03	2.5953e-02	5.9086e-01	3.8091e-01	2.2555e-03	1.9913e-05	1.1755e-36	8.3208e-22	0.00e+00	0.00e+00	3.7308e+00
1.75384e+16	9.7691e+03	1.495e-17	1.6681e+03	1.7575e+03	6.6794e-13	4.0269e-02	9.5973e-01	2.3367e-02	8.7145e-01	1.0518e-01	3.2619e-14	2.8596e-03	3.2543e-01	6.6706e-01	4.6148e-03	3.1662e-02	6.2668e-01	3.4004e-01	1.6068e-03	1.5179e-05	1.1755e-36	1.3233e-21	0.00e+00	0.00e+00	4.1421e+00
1.84642e+16	9.8328e+03	1.532e-17	1.6681e+03	1.7498e+03	8.3753e-13	4.5411e-02	9.5459e-01	2.4760e-02	8.7872e-01	9.6525e-02	4.4816e-14	3.0895e-03	3.3673e-01	6.5621e-01	3.9352e-03	3.7625e-02	6.5566e-01	3.0551e-01	1.1845e-03	1.2008e-05	1.1755e-36	2.0116e-21	0.00e+00	0.00e+00	4.5639e+00
1.94783e+16	9.8953e+03	1.569e-17	1.6681e+03	1.7388e+03	1.0910e-12	5.2112e-02	9.4789e-01	2.6594e-02	8.8576e-01	8.7649e-02	6.4571e-14	3.3739e-03	3.5119e-01	6.4215e-01	3.2626e-03	4.5623e-02	6.8653e-01	2.6701e-01	8.2678e-04	9.2093e-06	1.1755e-36	3.2385e-21	0.00e+00	0.00e+00	5.1931e+00
2.05907e+16	9.9726e+03	1.608e-17	1.6681e+03	1.7186e+03	1.4751e-12	6.1017e-02	9.3898e-01	2.8898e-02	8.9180e-01	7.9299e-02	9.7206e-14	3.6977e-03	3.6834e-01	6.2531e-01	2.6301e-03	5.6497e-02	7.1765e-01	2.2531e-01	5.4440e-04	6.8585e-06	1.1755e-36	5.5158e-21	0.00e+00	0.00e+00	5.8862e+00
2.15824e+16	1.0028e+04	1.649e-17	1.6681e+03	1.7025e+03	1.9957e-12	7.1132e-02	9.2887e-01	3.1325e-02	8.9611e-01	7.2570e-02	1.4441e-13	4.0308e-03	3.8608e-01	6.0774e-01	2.1287e-03	6.8886e-02	7.4102e-01	1.8973e-01	3.6401e-04	5.1915e-06	1.1755e-36	9.2574e-21	0.00e+00	0.00e+00	6.5642e+00
2.24476e+16	1.0072e+04	1.679e-17	1.6681e+03	1.6814e+03	2.6359e-12	8.1701e-02	9.1830e-01	3.3823e-02	8.9892e-01	6.7258e-02	2.0574e-13	4.3342e-03	4.0318e-01	5.9072e-01	1.7501e-03	8.1931e-02	7.5726e-01	1.6055e-01	2.5097e-04	4.0342e-06	1.1755e-36	1.4690e-20	0.00e+00	0.00e+00	7.2744e+00
2.32641e+16	1.0101e+04	1.705e-17	1.6681e+03	1.6603e+03	3.4918e-12	9.3665e-02	9.0633e-01	3.6590e-02	9.0081e-01	6.2603e-02	2.9171e-13	4.6456e-03	4.2134e-01	5.7257e-01	1.4358e-03	9.6695e-02	7.6814e-01	1.3499e-01	1.7311e-04	3.1366e-06	1.1755e-36	2.3164e-20	0.00e+00	0.00e+00	8.0711e+00
2.40453e+16	1.0120e+04	1.726e-17	1.6681e+03	1.6366e+03	4.6454e-12	1.0731e-01	8.9269e-01	3.9672e-02	9.0178e-01	5.8548e-02	4.1245e-13	4.9578e-03	4.4050e-01	5.5336e-01	1.1738e-03	1.1349e-01	7.7387e-01	1.1252e-01	1.1905e-04	2.4301e-06	1.1755e-36	3.6413e-20	0.00e+00	0.00e+00	8.9244e+00
