#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
3.03603e+14	8.6336e+03	5.412e-22	1.0000e+01	1.0639e+01	1.2123e-10	3.9078e-02	9.6092e-01	3.3995e-02	7.8097e-01	1.8503e-01	7.1890e-14	5.8123e-03	4.3786e-01	5.5243e-01	3.8868e-03	3.5372e-02	7.1842e-01	2.4316e-01	3.0304e-03	1.5509e-05	1.1755e-36	1.7448e-21	0.00e+00	0.00e+00	1.4983e-03
1.82162e+15	8.6208e+03	5.393e-22	1.0000e+01	1.0613e+01	1.2133e-10	3.8943e-02	9.6106e-01	3.3934e-02	7.8079e-01	1.8527e-01	7.1095e-14	5.7749e-03	4.3744e-01	5.5286e-01	3.9072e-03	3.5208e-02	7.1763e-01	2.4409e-01	3.0488e-03	1.5622e-05	1.1755e-36	1.7162e-21	0.00e+00	0.00e+00	7.4708e-03
7.89368e+15	8.6062e+03	5.363e-22	1.0000e+01	1.0606e+01	1.2159e-10	3.8807e-02	9.6119e-01	3.3976e-02	7.8099e-01	1.8503e-01	7.0470e-14	5.7519e-03	4.3766e-01	5.5266e-01	3.9154e-03	3.5045e-02	7.1677e-01	2.4511e-01	3.0559e-03	1.5642e-05	1.1755e-36	1.6924e-21	0.00e+00	0.00e+00	3.1278e-02
3.21819e+16	8.5540e+03	5.300e-22	1.0000e+01	1.0604e+01	1.2566e-10	3.8803e-02	9.6120e-01	3.4285e-02	7.8258e-01	1.8314e-01	7.0463e-14	5.7659e-03	4.3923e-01	5.5110e-01	3.8774e-03	3.4989e-02	7.1533e-01	2.4665e-01	3.0145e-03	1.5338e-05	1.1755e-36	1.6850e-21	0.00e+00	0.00e+00	1.2649e-01
7.68723e+16	8.3668e+03	5.091e-22	1.0000e+01	1.0617e+01	1.2870e-10	3.7216e-02	9.6278e-01	3.4645e-02	7.8360e-01	1.8176e-01	6.3793e-14	5.6531e-03	4.4103e-01	5.4931e-01	3.9895e-03	3.3020e-02	7.0424e-01	2.5953e-01	3.2032e-03	1.6037e-05	1.1755e-36	1.4428e-21	0.00e+00	0.00e+00	2.4521e-01
1.34970e+17	8.2202e+03	4.936e-22	1.0000e+01	1.0623e+01	1.3478e-10	3.6461e-02	9.6354e-01	3.5122e-02	7.8576e-01	1.7912e-01	6.0684e-14	5.6277e-03	4.4345e-01	5.4690e-01	3.9988e-03	3.2059e-02	6.9768e-01	2.6701e-01	3.2331e-03	1.5934e-05	1.1755e-36	1.3293e-21	0.00e+00	0.00e+00	3.9642e-01
2.10497e+17	8.1050e+03	4.817e-22	1.0000e+01	1.0620e+01	1.4491e-10	3.6439e-02	9.6356e-01	3.5723e-02	7.8922e-01	1.7506e-01	6.0391e-14	5.6752e-03	4.4645e-01	5.4394e-01	3.9089e-03	3.1947e-02	6.9490e-01	2.7002e-01	3.1111e-03	1.5102e-05	1.1755e-36	1.3103e-21	0.00e+00	0.00e+00	5.9287e-01
3.08681e+17	8.0142e+03	4.742e-22	1.0000e+01	1.0612e+01	1.6272e-10	3.7403e-02	9.6260e-01	3.6605e-02	7.9448e-01	1.6891e-01	6.4032e-14	5.8316e-03	4.5088e-01	5.3958e-01	3.6910e-03	3.2976e-02	6.9724e-01	2.6696e-01	2.8100e-03	1.3447e-05	1.1755e-36	1.4164e-21	0.00e+00	0.00e+00	8.5501e-01
4.27379e+17	7.9910e+03	4.693e-22	1.0000e+01	1.0580e+01	1.8387e-10	3.9244e-02	9.6076e-01	3.7553e-02	8.0056e-01	1.6189e-01	7.1327e-14	6.0706e-03	4.5555e-01	5.3497e-01	3.3936e-03	3.5071e-02	7.0459e-01	2.5793e-01	2.3979e-03	1.1394e-05	1.1755e-36	1.6516e-21	0.00e+00	0.00e+00	1.1682e+00
5.50818e+17	8.0116e+03	4.700e-22	1.0000e+01	1.0545e+01	2.1215e-10	4.2138e-02	9.5786e-01	3.8630e-02	8.0692e-01	1.5445e-01	8.3999e-14	6.4033e-03	4.6098e-01	5.2956e-01	3.0441e-03	3.8435e-02	7.1627e-01	2.4333e-01	1.9508e-03	9.2832e-06	1.1755e-36	2.0913e-21	0.00e+00	0.00e+00	1.4888e+00
