#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
1.45822e+14	7.9590e+03	4.862e-22	1.0000e+01	1.0144e+01	1.4289e-09	8.1689e-02	9.1831e-01	7.8646e-02	8.3063e-01	9.0729e-02	6.1313e-13	1.7314e-02	6.2032e-01	3.6173e-01	6.3617e-04	9.1870e-02	8.3864e-01	6.9282e-02	2.0328e-04	6.2688e-07	1.1755e-36	2.4141e-20	0.00e+00	0.00e+00	1.5045e-03
8.74931e+14	7.9497e+03	4.826e-22	1.0000e+01	1.0072e+01	1.4171e-09	8.1062e-02	9.1894e-01	7.8143e-02	8.3055e-01	9.1303e-02	5.9760e-13	1.7103e-02	6.1898e-01	3.6327e-01	6.4429e-04	9.1123e-02	8.3877e-01	6.9895e-02	2.0652e-04	6.3925e-07	1.1755e-36	2.3240e-20	0.00e+00	0.00e+00	7.4763e-03
3.79137e+15	7.9335e+03	4.801e-22	1.0000e+01	1.0066e+01	1.4266e-09	8.0866e-02	9.1913e-01	7.8281e-02	8.3054e-01	9.1176e-02	5.9456e-13	1.7050e-02	6.1939e-01	3.6291e-01	6.4509e-04	9.0894e-02	8.3877e-01	7.0131e-02	2.0714e-04	6.4112e-07	1.1755e-36	2.3037e-20	0.00e+00	0.00e+00	3.1306e-02
1.54571e+16	7.8854e+03	4.746e-22	1.0000e+01	1.0063e+01	1.4857e-09	8.1042e-02	9.1896e-01	7.9009e-02	8.3058e-01	9.0412e-02	6.0010e-13	1.7114e-02	6.2137e-01	3.6088e-01	6.3778e-04	9.1119e-02	8.3852e-01	7.0161e-02	2.0454e-04	6.3365e-07	1.1755e-36	2.3267e-20	0.00e+00	0.00e+00	1.2683e-01
3.69221e+16	7.7133e+03	4.570e-22	1.0000e+01	1.0084e+01	1.5616e-09	7.8347e-02	9.2165e-01	8.0132e-02	8.3054e-01	8.9325e-02	5.6124e-13	1.6876e-02	6.2442e-01	3.5805e-01	6.5234e-04	8.7863e-02	8.3799e-01	7.3929e-02	2.1919e-04	6.7100e-07	1.1755e-36	2.0870e-20	0.00e+00	0.00e+00	2.4688e-01
6.48266e+16	7.5788e+03	4.440e-22	1.0000e+01	1.0095e+01	1.6746e-09	7.7317e-02	9.2268e-01	8.1457e-02	8.3044e-01	8.8102e-02	5.4995e-13	1.6888e-02	6.2802e-01	3.5444e-01	6.5057e-04	8.6643e-02	8.3753e-01	7.5604e-02	2.2236e-04	6.7714e-07	1.1755e-36	2.0092e-20	0.00e+00	0.00e+00	4.0090e-01
1.01102e+17	7.4762e+03	4.340e-22	1.0000e+01	1.0089e+01	1.8370e-09	7.7785e-02	9.2221e-01	8.2936e-02	8.3033e-01	8.6736e-02	5.6236e-13	1.7110e-02	6.3198e-01	3.5028e-01	6.3377e-04	8.7234e-02	8.3703e-01	7.5522e-02	2.1486e-04	6.5602e-07	1.1755e-36	2.0658e-20	0.00e+00	0.00e+00	6.0234e-01
1.48261e+17	7.4117e+03	4.272e-22	1.0000e+01	1.0062e+01	2.0711e-09	8.0178e-02	9.1982e-01	8.4704e-02	8.3016e-01	8.5137e-02	6.0715e-13	1.7610e-02	6.3658e-01	3.4521e-01	5.9892e-04	9.0158e-02	8.3641e-01	7.3232e-02	1.9518e-04	6.0413e-07	1.1755e-36	2.3085e-20	0.00e+00	0.00e+00	8.7226e-01
2.04398e+17	7.3895e+03	4.242e-22	1.0000e+01	1.0024e+01	2.3823e-09	8.4579e-02	9.1542e-01	8.6625e-02	8.2985e-01	8.3523e-02	6.9024e-13	1.8372e-02	6.4150e-01	3.3958e-01	5.5100e-04	9.5496e-02	8.3527e-01	6.9065e-02	1.6764e-04	5.3202e-07	1.1755e-36	2.7955e-20	0.00e+00	0.00e+00	1.1872e+00
2.61830e+17	7.4293e+03	4.244e-22	1.0000e+01	9.9517e+00	2.7150e-09	9.0718e-02	9.0928e-01	8.8373e-02	8.2928e-01	8.2345e-02	8.1100e-13	1.9299e-02	6.4573e-01	3.3447e-01	4.9881e-04	1.0293e-01	8.3341e-01	6.3521e-02	1.3810e-04	4.5492e-07	1.1755e-36	3.5642e-20	0.00e+00	0.00e+00	1.5074e+00
