#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
5.48987e+14	6.3797e+03	3.220e-22	1.0000e+01	1.0852e+01	1.5635e-14	1.2907e-03	9.9871e-01	8.0641e-03	9.8914e-01	2.7985e-03	1.1365e-18	4.6186e-05	1.3105e-01	8.6773e-01	1.1691e-03	4.2403e-04	3.7470e-01	6.2411e-01	7.6565e-04	1.1755e-36	1.1755e-36	7.9674e-27	0.00e+00	0.00e+00	8.9463e-05
3.29392e+15	6.3785e+03	3.220e-22	1.0000e+01	1.0852e+01	1.5646e-14	1.2905e-03	9.9871e-01	8.0645e-03	9.8914e-01	2.7960e-03	1.1357e-18	4.6153e-05	1.3106e-01	8.6773e-01	1.1718e-03	4.2387e-04	3.7462e-01	6.2419e-01	7.6296e-04	1.1755e-36	1.1755e-36	7.9591e-27	0.00e+00	0.00e+00	4.4726e-04
1.42737e+16	6.3756e+03	3.219e-22	1.0000e+01	1.0852e+01	1.5672e-14	1.2901e-03	9.9871e-01	8.0668e-03	9.8916e-01	2.7774e-03	1.1353e-18	4.6105e-05	1.3109e-01	8.6769e-01	1.1702e-03	4.2386e-04	3.7468e-01	6.2415e-01	7.5173e-04	1.1755e-36	1.1755e-36	7.9497e-27	0.00e+00	0.00e+00	1.8781e-03
5.81926e+16	6.3665e+03	3.214e-22	1.0000e+01	1.0852e+01	1.5789e-14	1.2902e-03	9.9871e-01	8.0807e-03	9.8924e-01	2.6814e-03	1.1384e-18	4.6083e-05	1.3129e-01	8.6750e-01	1.1610e-03	4.2474e-04	3.7521e-01	6.2366e-01	7.0822e-04	1.1755e-36	1.1755e-36	7.9519e-27	0.00e+00	0.00e+00	7.6019e-03
1.39003e+17	6.3416e+03	3.195e-22	1.0000e+01	1.0852e+01	1.5923e-14	1.2839e-03	9.9872e-01	8.0800e-03	9.8930e-01	2.6203e-03	1.1264e-18	4.5819e-05	1.3134e-01	8.6746e-01	1.1516e-03	4.2370e-04	3.7567e-01	6.2326e-01	6.4963e-04	1.1755e-36	1.1755e-36	7.7916e-27	0.00e+00	0.00e+00	1.5006e-02
2.44058e+17	6.3117e+03	3.176e-22	1.0000e+01	1.0852e+01	1.6115e-14	1.2787e-03	9.9872e-01	8.0898e-03	9.8945e-01	2.4644e-03	1.1163e-18	4.5697e-05	1.3154e-01	8.6728e-01	1.1344e-03	4.2360e-04	3.7655e-01	6.2244e-01	5.7864e-04	1.1755e-36	1.1755e-36	7.6236e-27	0.00e+00	0.00e+00	2.4593e-02
3.80628e+17	6.2783e+03	3.155e-22	1.0000e+01	1.0851e+01	1.6402e-14	1.2737e-03	9.9873e-01	8.1078e-03	9.8967e-01	2.2197e-03	1.1115e-18	4.5648e-05	1.3184e-01	8.6700e-01	1.1101e-03	4.2423e-04	3.7788e-01	6.2120e-01	4.9621e-04	1.1755e-36	1.1755e-36	7.5031e-27	0.00e+00	0.00e+00	3.7007e-02
5.58169e+17	6.2406e+03	3.130e-22	1.0000e+01	1.0851e+01	1.6707e-14	1.2691e-03	9.9873e-01	8.1363e-03	9.8997e-01	1.8916e-03	1.1058e-18	4.5671e-05	1.3230e-01	8.6658e-01	1.0786e-03	4.2584e-04	3.7981e-01	6.1936e-01	4.0488e-04	1.1755e-36	1.1755e-36	7.3396e-27	0.00e+00	0.00e+00	5.3087e-02
7.88973e+17	6.1977e+03	3.102e-22	1.0000e+01	1.0851e+01	1.7116e-14	1.2652e-03	9.9873e-01	8.1791e-03	9.9032e-01	1.5000e-03	1.1051e-18	4.5782e-05	1.3296e-01	8.6595e-01	1.0406e-03	4.2883e-04	3.8254e-01	6.1672e-01	3.0963e-04	1.1755e-36	1.1755e-36	7.2008e-27	0.00e+00	0.00e+00	7.3926e-02
1.08902e+18	6.1493e+03	3.070e-22	1.0000e+01	1.0850e+01	1.7647e-14	1.2624e-03	9.9874e-01	8.2409e-03	9.9067e-01	1.0844e-03	1.1104e-18	4.6012e-05	1.3391e-01	8.6505e-01	9.9757e-04	4.3370e-04	3.8630e-01	6.1305e-01	2.1776e-04	1.1755e-36	1.1755e-36	7.0857e-27	0.00e+00	0.00e+00	1.0096e-01
