#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
1.11083e+12	1.3985e+04	8.374e-15	3.5938e+04	4.1723e+04	9.6901e-17	1.4497e-03	9.9855e-01	2.0715e-04	1.3366e-01	8.6613e-01	4.3157e-21	7.3052e-06	1.2648e-02	4.3870e-01	4.0346e-01	5.7140e-06	4.6486e-03	2.7164e-01	6.3902e-01	8.2619e-02	2.0274e-03	1.5164e-28	0.00e+00	0.00e+00	7.3068e-04
6.66495e+12	1.3972e+04	8.358e-15	3.5938e+04	4.1705e+04	9.7444e-17	1.4471e-03	9.9855e-01	2.0696e-04	1.3362e-01	8.6617e-01	4.2756e-21	7.2535e-06	1.2617e-02	4.3805e-01	4.0420e-01	5.6879e-06	4.6377e-03	2.7201e-01	6.3881e-01	8.2476e-02	2.0244e-03	1.5035e-28	0.00e+00	0.00e+00	3.6480e-03
2.88815e+13	1.3947e+04	8.318e-15	3.5938e+04	4.1697e+04	9.7617e-17	1.4412e-03	9.9856e-01	2.0721e-04	1.3393e-01	8.6586e-01	4.2314e-21	7.1812e-06	1.2611e-02	4.3856e-01	4.0479e-01	5.6610e-06	4.6340e-03	2.7407e-01	6.3745e-01	8.1801e-02	2.0056e-03	1.4845e-28	0.00e+00	0.00e+00	1.5270e-02
1.17747e+14	1.3864e+04	8.220e-15	3.5938e+04	4.1690e+04	9.7721e-17	1.4293e-03	9.9857e-01	2.1035e-04	1.3636e-01	8.6343e-01	4.1849e-21	7.0792e-06	1.2689e-02	4.4331e-01	4.0480e-01	5.6467e-06	4.6588e-03	2.8288e-01	6.3139e-01	7.9098e-02	1.9283e-03	1.4523e-28	0.00e+00	0.00e+00	6.1374e-02
2.81261e+14	1.3636e+04	7.868e-15	3.5938e+04	4.1692e+04	9.2060e-17	1.3591e-03	9.9864e-01	2.0758e-04	1.3616e-01	8.6363e-01	3.5183e-21	6.5515e-06	1.2511e-02	4.4427e-01	4.0909e-01	5.1640e-06	4.4816e-03	2.9356e-01	6.2498e-01	7.5101e-02	1.8432e-03	1.1814e-28	0.00e+00	0.00e+00	1.1837e-01
4.93829e+14	1.3424e+04	7.591e-15	3.5938e+04	4.1684e+04	8.7309e-17	1.3017e-03	9.9870e-01	2.1037e-04	1.3966e-01	8.6013e-01	3.0802e-21	6.2334e-06	1.2502e-02	4.5095e-01	4.1020e-01	4.8768e-06	4.4194e-03	3.0932e-01	6.1432e-01	7.0181e-02	1.7254e-03	9.9627e-29	0.00e+00	0.00e+00	1.8932e-01
7.70166e+14	1.3211e+04	7.369e-15	3.5938e+04	4.1660e+04	8.3271e-17	1.2523e-03	9.9875e-01	2.2002e-04	1.4804e-01	8.5174e-01	2.7855e-21	6.0610e-06	1.2659e-02	4.6420e-01	4.0775e-01	4.7445e-06	4.4689e-03	3.3305e-01	5.9697e-01	6.3918e-02	1.5665e-03	8.6187e-29	0.00e+00	0.00e+00	2.7807e-01
1.12941e+15	1.2988e+04	7.206e-15	3.5938e+04	4.1611e+04	8.0265e-17	1.2121e-03	9.9879e-01	2.4122e-04	1.6441e-01	8.3535e-01	2.6494e-21	6.0596e-06	1.3059e-02	4.8628e-01	4.0006e-01	4.8240e-06	4.6926e-03	3.6939e-01	5.6866e-01	5.5867e-02	1.3570e-03	7.7802e-29	0.00e+00	0.00e+00	3.8973e-01
1.59642e+15	1.2746e+04	7.123e-15	3.5938e+04	4.1516e+04	7.8869e-17	1.1860e-03	9.9881e-01	2.8503e-04	1.9594e-01	8.0378e-01	2.7317e-21	6.2988e-06	1.3834e-02	5.2047e-01	3.8421e-01	5.2649e-06	5.2259e-03	4.2684e-01	5.2136e-01	4.5463e-02	1.0862e-03	7.5351e-29	0.00e+00	0.00e+00	5.3177e-01
2.06235e+15	1.2529e+04	7.112e-15	3.5938e+04	4.1371e+04	7.5286e-17	1.1512e-03	9.9885e-01	3.4820e-04	2.4324e-01	7.5641e-01	2.6771e-21	6.4922e-06	1.4562e-02	5.5720e-01	3.6403e-01	5.7120e-06	5.8406e-03	4.9626e-01	4.6163e-01	3.5407e-02	8.3812e-04	6.9480e-29	0.00e+00	0.00e+00	6.3727e-01
2.40690e+15	1.2385e+04	7.176e-15	3.5938e+04	4.1213e+04	7.4508e-17	1.1422e-03	9.9886e-01	4.2263e-04	2.9659e-01	7.0299e-01	2.8100e-21	6.7850e-06	1.5285e-02	5.8746e-01	3.4547e-01	6.3756e-06	6.5623e-03	5.6003e-01	4.0493e-01	2.7806e-02	6.5245e-04	7.0389e-29	0.00e+00	0.00e+00	7.1116e-01
2.67021e+15	1.2276e+04	7.243e-15	3.5938e+04	4.1084e+04	7.6144e-17	1.1516e-03	9.9885e-01	5.0394e-04	3.5095e-01	6.4855e-01	3.1111e-21	7.1590e-06	1.6022e-02	6.1132e-01	3.2993e-01	7.2343e-06	7.3649e-03	6.1531e-01	3.5472e-01	2.2068e-02	5.1281e-04	7.6471e-29	0.00e+00	0.00e+00	7.7424e-01
2.90532e+15	1.2168e+04	7.298e-15	3.5938e+04	4.0916e+04	7.8727e-17	1.1649e-03	9.9884e-01	5.9137e-04	4.0976e-01	5.8964e-01	3.3723e-21	7.4967e-06	1.6612e-02	6.3150e-01	3.1642e-01	8.0345e-06	8.0774e-03	6.6682e-01	3.0736e-01	1.7326e-02	3.9966e-04	8.2603e-29	0.00e+00	0.00e+00	8.3470e-01
3.11861e+15	1.2072e+04	7.301e-15	3.5938e+04	4.0694e+04	8.2379e-17	1.1868e-03	9.9881e-01	6.8674e-04	4.7092e-01	5.2839e-01	3.7733e-21	7.8590e-06	1.7269e-02	6.4851e-01	3.0458e-01	9.1097e-06	8.9524e-03	7.1347e-01	2.6375e-01	1.3504e-02	3.0973e-04	9.2298e-29	0.00e+00	0.00e+00	8.8796e-01
3.30949e+15	1.1948e+04	7.285e-15	3.5938e+04	4.0500e+04	8.7526e-17	1.2118e-03	9.9879e-01	7.8276e-04	5.3125e-01	4.6796e-01	4.1664e-21	8.2133e-06	1.7844e-02	6.6281e-01	2.9438e-01	1.0129e-05	9.7262e-03	7.5398e-01	2.2556e-01	1.0489e-02	2.3978e-04	1.0252e-28	0.00e+00	0.00e+00	9.3853e-01
3.52105e+15	1.1798e+04	7.211e-15	3.5938e+04	4.0272e+04	9.5697e-17	1.2491e-03	9.9875e-01	8.9592e-04	5.9988e-01	3.9922e-01	4.7424e-21	8.6680e-06	1.8515e-02	6.7721e-01	2.8383e-01	1.1437e-05	1.0623e-02	7.9544e-01	1.8605e-01	7.6954e-03	1.7561e-04	1.1832e-28	0.00e+00	0.00e+00	1.0063e+00
3.79607e+15	1.1584e+04	7.050e-15	3.5938e+04	4.0012e+04	1.0906e-16	1.3054e-03	9.9869e-01	1.0463e-03	6.8504e-01	3.1392e-01	5.6120e-21	9.2878e-06	1.9384e-02	6.9320e-01	2.7163e-01	1.3293e-05	1.1772e-02	8.4080e-01	1.4228e-01	5.0174e-03	1.1494e-04	1.4267e-28	0.00e+00	0.00e+00	1.0984e+00
4.09177e+15	1.1351e+04	6.822e-15	3.5938e+04	3.9763e+04	1.2483e-16	1.3668e-03	9.9863e-01	1.1919e-03	7.6394e-01	2.3487e-01	6.4861e-21	9.8962e-06	2.0192e-02	7.0696e-01	2.6068e-01	1.5209e-05	1.2827e-02	8.7808e-01	1.0585e-01	3.1560e-03	7.3299e-05	1.6738e-28	0.00e+00	0.00e+00	1.1854e+00
4.41434e+15	1.1100e+04	6.547e-15	3.5938e+04	3.9552e+04	1.4784e-16	1.4480e-03	9.9855e-01	1.3310e-03	8.2949e-01	1.6918e-01	7.7963e-21	1.0663e-05	2.1125e-02	7.1943e-01	2.5012e-01	1.7546e-05	1.3916e-02	9.0720e-01	7.6894e-02	1.9244e-03	4.5555e-05	2.0459e-28	0.00e+00	0.00e+00	1.3052e+00
4.83369e+15	1.0835e+04	6.243e-15	3.5938e+04	3.9371e+04	1.8108e-16	1.5592e-03	9.9844e-01	1.4710e-03	8.8558e-01	1.1295e-01	9.7120e-21	1.1651e-05	2.2229e-02	7.3195e-01	2.3881e-01	2.0595e-05	1.5096e-02	9.3109e-01	5.2661e-02	1.1052e-03	2.6609e-05	2.5953e-28	0.00e+00	0.00e+00	1.4728e+00
5.30170e+15	1.0635e+04	6.009e-15	3.5938e+04	3.9244e+04	2.1817e-16	1.6857e-03	9.9831e-01	1.5816e-03	9.2254e-01	7.5880e-02	1.1939e-20	1.2684e-05	2.3275e-02	7.4240e-01	2.2882e-01	2.3987e-05	1.6169e-02	9.4651e-01	3.6594e-02	6.9043e-04	1.6374e-05	3.2446e-28	0.00e+00	0.00e+00	1.6495e+00
5.80932e+15	1.0505e+04	5.859e-15	3.5938e+04	3.9164e+04	2.6310e-16	1.8405e-03	9.9816e-01	1.6783e-03	9.4618e-01	5.2138e-02	1.5101e-20	1.3889e-05	2.4387e-02	7.5171e-01	2.1940e-01	2.8190e-05	1.7269e-02	9.5630e-01	2.5914e-02	4.8099e-04	1.0579e-05	4.2103e-28	0.00e+00	0.00e+00	1.8805e+00
6.39025e+15	1.0441e+04	5.795e-15	3.5938e+04	3.9108e+04	3.1932e-16	2.0403e-03	9.9796e-01	1.7719e-03	9.6197e-01	3.6262e-02	1.9800e-20	1.5341e-05	2.5623e-02	7.6068e-01	2.0990e-01	3.3868e-05	1.8527e-02	9.6257e-01	1.8489e-02	3.7134e-04	7.0196e-06	5.7348e-28	0.00e+00	0.00e+00	2.1622e+00
7.02928e+15	1.0447e+04	5.819e-15	3.5938e+04	3.9066e+04	3.9125e-16	2.3012e-03	9.9770e-01	1.8664e-03	9.7228e-01	2.5851e-02	2.7176e-20	1.7106e-05	2.7023e-02	7.6966e-01	2.0005e-01	4.1819e-05	2.0026e-02	9.6623e-01	1.3383e-02	3.1458e-04	4.7737e-06	8.2907e-28	0.00e+00	0.00e+00	2.5117e+00
7.57275e+15	1.0529e+04	5.915e-15	3.5938e+04	3.9040e+04	4.5694e-16	2.5691e-03	9.9743e-01	1.9385e-03	9.7758e-01	2.0484e-02	3.5666e-20	1.8681e-05	2.8180e-02	7.7662e-01	1.9224e-01	5.0671e-05	2.1482e-02	9.6756e-01	1.0613e-02	2.9097e-04	3.6080e-06	1.1470e-27	0.00e+00	0.00e+00	2.7551e+00
7.92982e+15	1.0577e+04	6.013e-15	3.5938e+04	3.9023e+04	5.1754e-16	2.7832e-03	9.9722e-01	1.9908e-03	9.8020e-01	1.7813e-02	4.4081e-20	1.9907e-05	2.9084e-02	7.8165e-01	1.8650e-01	5.8289e-05	2.2619e-02	9.6786e-01	9.1826e-03	2.8038e-04	3.0166e-06	1.4796e-27	0.00e+00	0.00e+00	2.9424e+00
8.27100e+15	1.0639e+04	6.106e-15	3.5938e+04	3.9009e+04	5.8630e-16	3.0107e-03	9.9699e-01	2.0498e-03	9.8238e-01	1.5574e-02	5.5285e-20	2.1260e-05	3.0081e-02	7.8669e-01	1.8063e-01	6.7120e-05	2.3857e-02	9.6785e-01	7.9500e-03	2.7224e-04	2.5268e-06	1.9394e-27	0.00e+00	0.00e+00	3.2058e+00
8.71452e+15	1.0733e+04	6.249e-15	3.5938e+04	3.8990e+04	6.8668e-16	3.3475e-03	9.9665e-01	2.1336e-03	9.8462e-01	1.3250e-02	7.4807e-20	2.3195e-05	3.1500e-02	7.9343e-01	1.7267e-01	8.1442e-05	2.5708e-02	9.6730e-01	6.6401e-03	2.6453e-04	2.0183e-06	2.7601e-27	0.00e+00	0.00e+00	3.5866e+00
9.14733e+15	1.0851e+04	6.433e-15	3.5938e+04	3.8970e+04	7.8566e-16	3.7437e-03	9.9626e-01	2.2181e-03	9.8619e-01	1.1588e-02	9.9758e-20	2.5238e-05	3.2984e-02	8.0016e-01	1.6463e-01	1.0009e-04	2.7895e-02	9.6609e-01	5.6581e-03	2.5956e-04	1.6391e-06	3.7939e-27	0.00e+00	0.00e+00	3.8959e+00
9.45484e+15	1.0933e+04	6.588e-15	3.5938e+04	3.8958e+04	9.2013e-16	4.0763e-03	9.9592e-01	2.2847e-03	9.8711e-01	1.0610e-02	1.3164e-19	2.6863e-05	3.4190e-02	8.0533e-01	1.5838e-01	1.1732e-04	2.9744e-02	9.6482e-01	5.0592e-03	2.5658e-04	1.4114e-06	5.4119e-27	0.00e+00	0.00e+00	4.1279e+00
9.68478e+15	1.1014e+04	6.700e-15	3.5938e+04	3.8945e+04	1.0032e-15	4.3491e-03	9.9565e-01	2.3397e-03	9.8770e-01	9.9571e-03	1.5854e-19	2.8205e-05	3.5170e-02	8.0924e-01	1.5358e-01	1.3278e-04	3.1308e-02	9.6365e-01	4.6483e-03	2.5478e-04	1.2600e-06	6.6976e-27	0.00e+00	0.00e+00	4.3341e+00
9.92521e+15	1.1099e+04	6.817e-15	3.5938e+04	3.8928e+04	1.1010e-15	4.6623e-03	9.9534e-01	2.4112e-03	9.8830e-01	9.2922e-03	1.9465e-19	2.9796e-05	3.6327e-02	8.1354e-01	1.4822e-01	1.5195e-04	3.3138e-02	9.6223e-01	4.2256e-03	2.5289e-04	1.1112e-06	8.4235e-27	0.00e+00	0.00e+00	4.6216e+00
1.01937e+16	1.1163e+04	6.974e-15	3.5938e+04	3.8917e+04	1.2846e-15	5.0580e-03	9.9494e-01	2.4893e-03	9.8887e-01	8.6365e-03	2.5680e-19	3.1682e-05	3.7748e-02	8.1860e-01	1.4185e-01	1.7796e-04	3.5446e-02	9.6031e-01	3.8100e-03	2.5061e-04	9.6540e-07	1.1865e-26	0.00e+00	0.00e+00	4.9259e+00
1.04378e+16	1.1259e+04	7.113e-15	3.5938e+04	3.8898e+04	1.4269e-15	5.4580e-03	9.9454e-01	2.5668e-03	9.8930e-01	8.1312e-03	3.2349e-19	3.3555e-05	3.9131e-02	8.2313e-01	1.3602e-01	2.0702e-04	3.7869e-02	9.5820e-01	3.4707e-03	2.4907e-04	8.4967e-07	1.5403e-26	0.00e+00	0.00e+00	5.2020e+00
1.06456e+16	1.1322e+04	7.245e-15	3.5938e+04	3.8882e+04	1.6093e-15	5.8404e-03	9.9416e-01	2.6428e-03	9.8963e-01	7.7268e-03	4.0712e-19	3.5304e-05	4.0456e-02	8.2716e-01	1.3075e-01	2.3708e-04	4.0214e-02	9.5610e-01	3.1988e-03	2.4753e-04	7.5911e-07	2.0312e-26	0.00e+00	0.00e+00	5.4574e+00
1.08375e+16	1.1381e+04	7.368e-15	3.5938e+04	3.8869e+04	1.8085e-15	6.2238e-03	9.9378e-01	2.7177e-03	9.8991e-01	7.3731e-03	5.0842e-19	3.7041e-05	4.1774e-02	8.3092e-01	1.2575e-01	2.6960e-04	4.2603e-02	9.5392e-01	2.9620e-03	2.4605e-04	6.8254e-07	2.6564e-26	0.00e+00	0.00e+00	5.7270e+00
1.10571e+16	1.1453e+04	7.508e-15	3.5938e+04	3.8853e+04	2.0730e-15	6.7056e-03	9.9329e-01	2.8108e-03	9.9021e-01	6.9836e-03	6.6253e-19	3.9228e-05	4.3425e-02	8.3528e-01	1.1982e-01	3.1394e-04	4.5650e-02	9.5109e-01	2.6977e-03	2.4431e-04	6.0105e-07	3.6474e-26	0.00e+00	0.00e+00	6.1046e+00
1.12887e+16	1.1546e+04	7.661e-15	3.5938e+04	3.8823e+04	2.3624e-15	7.2702e-03	9.9273e-01	2.9249e-03	9.9044e-01	6.6331e-03	8.7157e-19	4.1666e-05	4.5305e-02	8.3973e-01	1.1357e-01	3.7152e-04	4.9365e-02	9.4757e-01	2.4524e-03	2.4268e-04	5.2652e-07	5.0063e-26	0.00e+00	0.00e+00	6.4593e+00
1.14793e+16	1.1604e+04	7.800e-15	3.5938e+04	3.8804e+04	2.6772e-15	7.7965e-03	9.9220e-01	3.0245e-03	9.9061e-01	6.3643e-03	1.1145e-18	4.3925e-05	4.7055e-02	8.4343e-01	1.0820e-01	4.3003e-04	5.2872e-02	9.4419e-01	2.2633e-03	2.4097e-04	4.7026e-07	6.6708e-26	0.00e+00	0.00e+00	6.7533e+00
