#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
1.51271e+14	6.1551e+03	2.558e-21	2.7826e+01	2.9218e+01	7.4347e-11	2.8159e-02	9.7184e-01	1.2191e-01	8.7779e-01	2.9906e-04	6.4180e-14	5.7369e-03	7.1581e-01	2.7844e-01	1.3394e-05	3.3423e-02	9.4001e-01	2.6572e-02	6.3217e-07	1.1755e-36	1.1755e-36	6.3174e-22	0.00e+00	0.00e+00	1.4970e-03
9.07625e+14	6.1456e+03	2.550e-21	2.7826e+01	2.9163e+01	7.4722e-11	2.8101e-02	9.7190e-01	1.2187e-01	8.7783e-01	2.9903e-04	6.3773e-14	5.7083e-03	7.1578e-01	2.7850e-01	1.3436e-05	3.3356e-02	9.4003e-01	2.6615e-02	6.3259e-07	1.1755e-36	1.1755e-36	6.2474e-22	0.00e+00	0.00e+00	7.4727e-03
3.93304e+15	6.1215e+03	2.537e-21	2.7826e+01	2.9153e+01	7.6732e-11	2.8144e-02	9.7186e-01	1.2251e-01	8.7719e-01	2.9633e-04	6.4092e-14	5.7055e-03	7.1703e-01	2.7725e-01	1.3308e-05	3.3422e-02	9.4009e-01	2.6486e-02	6.2127e-07	1.1755e-36	1.1755e-36	6.2559e-22	0.00e+00	0.00e+00	3.1412e-02
1.60347e+16	6.0485e+03	2.506e-21	2.7826e+01	2.9134e+01	8.5214e-11	2.8591e-02	9.7141e-01	1.2543e-01	8.7428e-01	2.8446e-04	6.6837e-14	5.7797e-03	7.2241e-01	2.7180e-01	1.2691e-05	3.4013e-02	9.4026e-01	2.5730e-02	5.6793e-07	1.1755e-36	1.1755e-36	6.5099e-22	0.00e+00	0.00e+00	1.2869e-01
3.83018e+16	5.8130e+03	2.407e-21	2.7826e+01	2.9129e+01	1.0682e-10	2.8474e-02	9.7153e-01	1.2951e-01	8.7022e-01	2.6927e-04	6.6892e-14	5.8009e-03	7.3021e-01	2.6398e-01	1.2033e-05	3.3973e-02	9.4076e-01	2.5268e-02	5.2147e-07	1.1755e-36	1.1755e-36	6.2231e-22	0.00e+00	0.00e+00	2.5464e-01
6.00961e+16	5.6019e+03	2.327e-21	2.7826e+01	2.9121e+01	1.3251e-10	2.8395e-02	9.7161e-01	1.3313e-01	8.6662e-01	2.5613e-04	6.6908e-14	5.8266e-03	7.3699e-01	2.5717e-01	1.1456e-05	3.3968e-02	9.4120e-01	2.4827e-02	4.8266e-07	1.1755e-36	1.1755e-36	5.9830e-22	0.00e+00	0.00e+00	3.4653e-01
7.66356e+16	5.4923e+03	2.289e-21	2.7826e+01	2.9105e+01	1.5299e-10	2.8707e-02	9.7129e-01	1.3630e-01	8.6346e-01	2.4521e-04	6.8886e-14	5.8977e-03	7.4246e-01	2.5163e-01	1.0910e-05	3.4410e-02	9.4142e-01	2.4165e-02	4.4295e-07	1.1755e-36	1.1755e-36	6.0949e-22	0.00e+00	0.00e+00	4.2049e-01
9.34969e+16	5.4268e+03	2.270e-21	2.7826e+01	2.9074e+01	1.7451e-10	2.9478e-02	9.7052e-01	1.4045e-01	8.5932e-01	2.3239e-04	7.3552e-14	6.0340e-03	7.4897e-01	2.4498e-01	1.0209e-05	3.5406e-02	9.4148e-01	2.3111e-02	3.9143e-07	1.1755e-36	1.1755e-36	6.5686e-22	0.00e+00	0.00e+00	5.1923e-01
1.15417e+17	5.3585e+03	2.252e-21	2.7826e+01	2.9028e+01	2.0585e-10	3.0670e-02	9.6933e-01	1.4630e-01	8.5348e-01	2.1631e-04	8.1050e-14	6.2346e-03	7.5758e-01	2.3618e-01	9.3101e-06	3.6931e-02	9.4139e-01	2.1675e-02	3.2958e-07	1.1755e-36	1.1755e-36	7.3835e-22	0.00e+00	0.00e+00	6.5277e-01
1.43912e+17	5.2941e+03	2.237e-21	2.7826e+01	2.8957e+01	2.5245e-10	3.2532e-02	9.6747e-01	1.5471e-01	8.4509e-01	1.9653e-04	9.3529e-14	6.5307e-03	7.6896e-01	2.2450e-01	8.1833e-06	3.9295e-02	9.4095e-01	1.9751e-02	2.5912e-07	1.1755e-36	1.1755e-36	8.8391e-22	0.00e+00	0.00e+00	8.3691e-01
1.80956e+17	5.2450e+03	2.230e-21	2.7826e+01	2.8883e+01	3.2529e-10	3.5576e-02	9.6442e-01	1.6735e-01	8.3248e-01	1.7282e-04	1.1626e-13	6.9842e-03	7.8423e-01	2.0877e-01	6.7949e-06	4.3131e-02	9.3966e-01	1.7205e-02	1.8394e-07	1.1755e-36	1.1755e-36	1.1742e-21	0.00e+00	0.00e+00	1.0987e+00
2.25774e+17	5.2328e+03	2.224e-21	2.7826e+01	2.8671e+01	4.2871e-10	4.0097e-02	9.5990e-01	1.8461e-01	8.1524e-01	1.4780e-04	1.5470e-13	7.5786e-03	8.0218e-01	1.9023e-01	5.3404e-06	4.8791e-02	9.3694e-01	1.4273e-02	1.1755e-36	1.1755e-36	1.1755e-36	1.7197e-21	0.00e+00	0.00e+00	1.4352e+00
2.72115e+17	5.2641e+03	2.236e-21	2.7826e+01	2.8447e+01	5.6846e-10	4.6447e-02	9.5355e-01	2.0635e-01	7.9352e-01	1.2550e-04	2.1968e-13	8.3014e-03	8.2122e-01	1.7048e-01	4.0118e-06	5.6681e-02	9.3195e-01	1.1373e-02	1.1755e-36	1.1755e-36	1.1755e-36	2.7766e-21	0.00e+00	0.00e+00	1.8018e+00
3.15383e+17	5.3523e+03	2.254e-21	2.7826e+01	2.8156e+01	7.2907e-10	5.4622e-02	9.4538e-01	2.3157e-01	7.6832e-01	1.0713e-04	3.2323e-13	9.0738e-03	8.3943e-01	1.5150e-01	2.9383e-06	6.6765e-02	9.2441e-01	8.8203e-03	1.1755e-36	1.1755e-36	1.1755e-36	4.7360e-21	0.00e+00	0.00e+00	2.2012e+00
3.55488e+17	5.4580e+03	2.280e-21	2.7826e+01	2.7799e+01	9.5144e-10	6.5274e-02	9.3473e-01	2.6108e-01	7.3883e-01	9.1707e-05	4.9495e-13	9.8735e-03	8.5701e-01	1.3311e-01	2.0867e-06	7.9816e-02	9.1352e-01	6.6592e-03	1.1755e-36	1.1755e-36	1.1755e-36	8.5593e-21	0.00e+00	0.00e+00	2.6439e+00
3.92065e+17	5.5873e+03	2.301e-21	2.7826e+01	2.7337e+01	1.2412e-09	7.8750e-02	9.2125e-01	2.9443e-01	7.0549e-01	7.8899e-05	7.7701e-13	1.0628e-02	8.7326e-01	1.1611e-01	1.4503e-06	9.6201e-02	8.9888e-01	4.9212e-03	1.1755e-36	1.1755e-36	1.1755e-36	1.6035e-20	0.00e+00	0.00e+00	3.1221e+00
4.24331e+17	5.7168e+03	2.314e-21	2.7826e+01	2.6789e+01	1.6427e-09	9.5339e-02	9.0466e-01	3.3067e-01	6.6926e-01	6.8436e-05	1.2358e-12	1.1288e-02	8.8784e-01	1.0088e-01	9.9664e-07	1.1620e-01	8.8020e-01	3.5962e-03	1.1755e-36	1.1755e-36	1.1755e-36	3.0606e-20	0.00e+00	0.00e+00	3.6243e+00
4.52136e+17	5.8394e+03	2.310e-21	2.7826e+01	2.6151e+01	2.1852e-09	1.1491e-01	8.8509e-01	3.6830e-01	6.3164e-01	5.9932e-05	1.9554e-12	1.1799e-02	9.0047e-01	8.7735e-02	6.8698e-07	1.3957e-01	8.5781e-01	2.6276e-03	1.1755e-36	1.1755e-36	1.1755e-36	5.8007e-20	0.00e+00	0.00e+00	4.1418e+00
4.76106e+17	5.9282e+03	2.292e-21	2.7826e+01	2.5440e+01	2.9942e-09	1.3778e-01	8.6222e-01	4.0659e-01	5.9336e-01	5.2956e-05	3.0821e-12	1.2163e-02	9.1148e-01	7.6352e-02	4.7565e-07	1.6660e-01	8.3147e-01	1.9258e-03	1.1755e-36	1.1755e-36	1.1755e-36	1.0952e-19	0.00e+00	0.00e+00	4.6818e+00
4.97077e+17	5.9978e+03	2.251e-21	2.7826e+01	2.4642e+01	4.1435e-09	1.6405e-01	8.3595e-01	4.4505e-01	5.5491e-01	4.7061e-05	4.8200e-12	1.2370e-02	9.2105e-01	6.6580e-02	3.3191e-07	1.9728e-01	8.0130e-01	1.4155e-03	1.1755e-36	1.1755e-36	1.1755e-36	2.0502e-19	0.00e+00	0.00e+00	5.2479e+00
5.15679e+17	6.0513e+03	2.181e-21	2.7826e+01	2.3689e+01	5.7406e-09	1.9344e-01	8.0656e-01	4.8312e-01	5.1684e-01	4.1987e-05	7.4184e-12	1.2391e-02	9.2929e-01	5.8315e-02	2.3463e-07	2.3114e-01	7.6782e-01	1.0456e-03	1.1755e-36	1.1755e-36	1.1755e-36	3.7587e-19	0.00e+00	0.00e+00	5.8449e+00
5.32569e+17	6.0601e+03	2.092e-21	2.7826e+01	2.2667e+01	8.3003e-09	2.2746e-01	7.7254e-01	5.2126e-01	4.7870e-01	3.7548e-05	1.1527e-11	1.2291e-02	9.3677e-01	5.0935e-02	1.6572e-07	2.6976e-01	7.2947e-01	7.6951e-04	1.1755e-36	1.1755e-36	1.1755e-36	7.0521e-19	0.00e+00	0.00e+00	6.4928e+00
5.47865e+17	6.0452e+03	1.976e-21	2.7826e+01	2.1518e+01	1.2143e-08	2.6524e-01	7.3476e-01	5.5755e-01	4.4242e-01	3.3892e-05	1.7781e-11	1.2034e-02	9.4334e-01	4.4624e-02	1.1755e-36	3.1194e-01	6.8749e-01	5.6740e-04	1.1755e-36	1.1755e-36	1.1755e-36	1.3255e-18	0.00e+00	0.00e+00	7.1630e+00
5.57328e+17	6.0248e+03	1.889e-21	2.7826e+01	2.0684e+01	1.5815e-08	2.9332e-01	7.0668e-01	5.7935e-01	4.2062e-01	3.2014e-05	2.3776e-11	1.1778e-02	9.4708e-01	4.1143e-02	1.1755e-36	3.4280e-01	6.5674e-01	4.6448e-04	1.1755e-36	1.1755e-36	1.1755e-36	2.0533e-18	0.00e+00	0.00e+00	7.3972e+00
5.60578e+17	6.0056e+03	1.857e-21	2.7826e+01	2.0378e+01	1.7559e-08	3.0375e-01	6.9625e-01	5.8720e-01	4.1277e-01	3.1327e-05	2.6417e-11	1.1677e-02	9.4838e-01	3.9944e-02	1.1755e-36	3.5417e-01	6.4540e-01	4.3263e-04	1.1755e-36	1.1755e-36	1.1755e-36	2.4131e-18	0.00e+00	0.00e+00	7.5016e+00
5.62542e+17	6.0031e+03	1.835e-21	2.7826e+01	2.0191e+01	1.8511e-08	3.0996e-01	6.9004e-01	5.9205e-01	4.0791e-01	3.0913e-05	2.8080e-11	1.1610e-02	9.4918e-01	3.9212e-02	1.1755e-36	3.6090e-01	6.3869e-01	4.1384e-04	1.1755e-36	1.1755e-36	1.1755e-36	2.6449e-18	0.00e+00	0.00e+00	7.6090e+00
5.64809e+17	5.9905e+03	1.809e-21	2.7826e+01	1.9966e+01	1.9901e-08	3.1753e-01	6.8247e-01	5.9781e-01	4.0216e-01	3.0433e-05	3.0265e-11	1.1531e-02	9.5014e-01	3.8330e-02	1.1755e-36	3.6910e-01	6.3051e-01	3.9254e-04	1.1755e-36	1.1755e-36	1.1755e-36	2.9662e-18	0.00e+00	0.00e+00	7.7519e+00
5.67755e+17	5.9698e+03	1.775e-21	2.7826e+01	1.9670e+01	2.1995e-08	3.2778e-01	6.7222e-01	6.0566e-01	3.9431e-01	2.9742e-05	3.3493e-11	1.1425e-02	9.5140e-01	3.7177e-02	1.1755e-36	3.8014e-01	6.1949e-01	3.6602e-04	1.1755e-36	1.1755e-36	1.1755e-36	3.4671e-18	0.00e+00	0.00e+00	7.9437e+00
5.71170e+17	5.9486e+03	1.733e-21	2.7826e+01	1.9309e+01	2.4604e-08	3.3977e-01	6.6023e-01	6.1431e-01	3.8566e-01	2.9033e-05	3.7579e-11	1.1285e-02	9.5278e-01	3.5934e-02	1.1755e-36	3.9300e-01	6.0666e-01	3.3766e-04	1.1755e-36	1.1755e-36	1.1755e-36	4.1459e-18	0.00e+00	0.00e+00	8.1526e+00
