#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
5.45563e+14	6.3258e+03	2.977e-22	1.0000e+01	1.0848e+01	1.2891e-14	1.2361e-03	9.9876e-01	1.0703e-02	9.8840e-01	8.9660e-04	1.4261e-18	5.3887e-05	1.6687e-01	8.3264e-01	4.3399e-04	5.8088e-04	5.2001e-01	4.7922e-01	1.8658e-04	1.1755e-36	1.1755e-36	8.1020e-27	0.00e+00	0.00e+00	8.5152e-05
3.27338e+15	6.3247e+03	2.977e-22	1.0000e+01	1.0848e+01	1.2897e-14	1.2359e-03	9.9876e-01	1.0703e-02	9.8840e-01	8.9576e-04	1.4251e-18	5.3846e-05	1.6687e-01	8.3264e-01	4.3496e-04	5.8070e-04	5.1995e-01	4.7928e-01	1.8591e-04	1.1755e-36	1.1755e-36	8.0938e-27	0.00e+00	0.00e+00	4.2570e-04
1.41846e+16	6.3222e+03	2.976e-22	1.0000e+01	1.0847e+01	1.2915e-14	1.2355e-03	9.9876e-01	1.0705e-02	9.8841e-01	8.8961e-04	1.4246e-18	5.3783e-05	1.6691e-01	8.3260e-01	4.3429e-04	5.8073e-04	5.2009e-01	4.7915e-01	1.8312e-04	1.1755e-36	1.1755e-36	8.0842e-27	0.00e+00	0.00e+00	1.7875e-03
5.78297e+16	6.3142e+03	2.971e-22	1.0000e+01	1.0847e+01	1.3001e-14	1.2356e-03	9.9876e-01	1.0724e-02	9.8842e-01	8.5821e-04	1.4288e-18	5.3762e-05	1.6717e-01	8.3234e-01	4.3094e-04	5.8198e-04	5.2087e-01	4.7837e-01	1.7228e-04	1.1755e-36	1.1755e-36	8.0885e-27	0.00e+00	0.00e+00	7.2350e-03
1.38137e+17	6.2920e+03	2.954e-22	1.0000e+01	1.0847e+01	1.3089e-14	1.2297e-03	9.9877e-01	1.0713e-02	9.8845e-01	8.3751e-04	1.4140e-18	5.3427e-05	1.6713e-01	8.3239e-01	4.2733e-04	5.8091e-04	5.2174e-01	4.7752e-01	1.5771e-04	1.1755e-36	1.1755e-36	7.9349e-27	0.00e+00	0.00e+00	1.4283e-02
2.42535e+17	6.2652e+03	2.936e-22	1.0000e+01	1.0847e+01	1.3236e-14	1.2248e-03	9.9878e-01	1.0716e-02	9.8850e-01	7.8645e-04	1.4034e-18	5.3267e-05	1.6728e-01	8.3225e-01	4.2111e-04	5.8102e-04	5.2310e-01	4.7617e-01	1.4010e-04	1.1755e-36	1.1755e-36	7.7910e-27	0.00e+00	0.00e+00	2.3409e-02
3.78254e+17	6.2352e+03	2.916e-22	1.0000e+01	1.0847e+01	1.3427e-14	1.2202e-03	9.9878e-01	1.0732e-02	9.8856e-01	7.0708e-04	1.3959e-18	5.3199e-05	1.6759e-01	8.3194e-01	4.1244e-04	5.8205e-04	5.2500e-01	4.7430e-01	1.1973e-04	1.1755e-36	1.1755e-36	7.6566e-27	0.00e+00	0.00e+00	3.5228e-02
5.54688e+17	6.2012e+03	2.893e-22	1.0000e+01	1.0847e+01	1.3658e-14	1.2160e-03	9.9878e-01	1.0764e-02	9.8863e-01	6.0126e-04	1.3908e-18	5.3219e-05	1.6812e-01	8.3143e-01	4.0122e-04	5.8430e-04	5.2760e-01	4.7172e-01	9.7255e-05	1.1755e-36	1.1755e-36	7.5147e-27	0.00e+00	0.00e+00	5.0539e-02
7.84053e+17	6.1626e+03	2.866e-22	1.0000e+01	1.0847e+01	1.3972e-14	1.2123e-03	9.9879e-01	1.0817e-02	9.8871e-01	4.7558e-04	1.3924e-18	5.3352e-05	1.6894e-01	8.3061e-01	3.8756e-04	5.8821e-04	5.3112e-01	4.6822e-01	7.3946e-05	1.1755e-36	1.1755e-36	7.4010e-27	0.00e+00	0.00e+00	7.0384e-02
1.08223e+18	6.1190e+03	2.835e-22	1.0000e+01	1.0847e+01	1.4357e-14	1.2097e-03	9.9879e-01	1.0902e-02	9.8876e-01	3.4275e-04	1.3997e-18	5.3643e-05	1.7019e-01	8.2939e-01	3.7185e-04	5.9438e-04	5.3581e-01	4.6355e-01	5.1615e-05	1.1755e-36	1.1755e-36	7.2880e-27	0.00e+00	0.00e+00	9.6126e-02
