#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
9.65737e+12	1.9540e+04	6.509e-14	1.0000e+05	1.1742e+05	1.7074e-20	5.3734e-05	9.9995e-01	3.0634e-07	5.7222e-03	9.9428e-01	2.9761e-34	1.4405e-10	3.7253e-06	2.9262e-03	6.7246e-02	1.1920e-11	6.8662e-07	1.5489e-03	1.3658e-01	4.5719e-01	3.1526e-01	1.1755e-36	0.00e+00	0.00e+00	6.5515e-04
5.79442e+13	1.9502e+04	6.487e-14	1.0000e+05	1.1742e+05	1.8153e-20	5.3640e-05	9.9995e-01	3.0589e-07	5.7209e-03	9.9428e-01	2.9392e-34	1.4163e-10	3.7041e-06	2.9196e-03	6.7493e-02	1.1891e-11	6.8864e-07	1.5589e-03	1.3719e-01	4.5859e-01	3.1461e-01	1.1755e-36	0.00e+00	0.00e+00	3.2711e-03
2.51092e+14	1.9429e+04	6.445e-14	1.0000e+05	1.1742e+05	1.9062e-20	5.3491e-05	9.9995e-01	3.0648e-07	5.7355e-03	9.9426e-01	2.9621e-34	1.3846e-10	3.7150e-06	2.9425e-03	6.8333e-02	1.2065e-11	7.0135e-07	1.5985e-03	1.3907e-01	4.6091e-01	3.1301e-01	1.1755e-36	0.00e+00	0.00e+00	1.3706e-02
1.02368e+15	1.9268e+04	6.359e-14	1.0000e+05	1.1742e+05	1.9467e-20	5.3046e-05	9.9995e-01	3.1026e-07	5.8311e-03	9.9417e-01	3.1152e-34	1.3398e-10	3.8208e-06	3.0670e-03	7.1159e-02	1.2691e-11	7.4441e-07	1.7438e-03	1.4538e-01	4.6725e-01	3.0576e-01	1.1755e-36	0.00e+00	0.00e+00	5.5099e-02
2.44525e+15	1.8903e+04	6.106e-14	1.0000e+05	1.1741e+05	1.8336e-20	5.0290e-05	9.9995e-01	2.9693e-07	5.6969e-03	9.9430e-01	2.6883e-34	1.1178e-10	3.7582e-06	3.1363e-03	7.5081e-02	1.2599e-11	7.7057e-07	1.9351e-03	1.5377e-01	4.7616e-01	2.9551e-01	1.1755e-36	0.00e+00	0.00e+00	1.0611e-01
4.29328e+15	1.8566e+04	5.899e-14	1.0000e+05	1.1741e+05	1.7140e-20	4.7969e-05	9.9995e-01	2.9120e-07	5.7062e-03	9.9429e-01	2.5164e-34	9.9824e-11	3.8068e-06	3.2918e-03	7.9987e-02	1.3056e-11	8.2779e-07	2.2095e-03	1.6527e-01	4.8732e-01	2.8111e-01	1.1755e-36	0.00e+00	0.00e+00	1.6937e-01
6.69572e+15	1.8228e+04	5.717e-14	1.0000e+05	1.1741e+05	1.5881e-20	4.5855e-05	9.9995e-01	2.9315e-07	5.8860e-03	9.9411e-01	2.4861e-34	9.4298e-11	3.9899e-06	3.5791e-03	8.6818e-02	1.4188e-11	9.3125e-07	2.6431e-03	1.8191e-01	5.0040e-01	2.6095e-01	1.1755e-36	0.00e+00	0.00e+00	2.4798e-01
9.29277e+15	1.7910e+04	5.553e-14	1.0000e+05	1.1740e+05	1.4500e-20	4.3402e-05	9.9996e-01	2.9490e-07	6.1313e-03	9.9387e-01	2.3763e-34	9.0022e-11	4.1801e-06	3.9187e-03	9.4420e-02	1.5181e-11	1.0407e-06	3.1765e-03	2.0044e-01	5.1180e-01	2.3947e-01	1.1755e-36	0.00e+00	0.00e+00	3.1588e-01
1.15040e+16	1.7688e+04	5.451e-14	1.0000e+05	1.1739e+05	1.3435e-20	4.1596e-05	9.9996e-01	3.0204e-07	6.4623e-03	9.9354e-01	2.3772e-34	8.9731e-11	4.4169e-06	4.2866e-03	1.0155e-01	1.6369e-11	1.1612e-06	3.7443e-03	2.1796e-01	5.1907e-01	2.2074e-01	1.1755e-36	0.00e+00	0.00e+00	3.6693e-01
1.33654e+16	1.7532e+04	5.395e-14	1.0000e+05	1.1739e+05	1.2853e-20	4.0589e-05	9.9996e-01	3.1687e-07	6.8963e-03	9.9310e-01	2.6241e-34	9.3918e-11	4.7590e-06	4.7152e-03	1.0876e-01	1.8241e-11	1.3191e-06	4.3858e-03	2.3553e-01	5.2295e-01	2.0383e-01	1.1755e-36	0.00e+00	0.00e+00	4.1250e-01
