#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
1.20301e+12	7.8807e+03	6.240e-17	4.6416e+03	5.0463e+03	1.1301e-16	5.3008e-04	9.9947e-01	2.8189e-03	9.8588e-01	1.1300e-02	1.0343e-20	8.0297e-06	5.0545e-02	9.4399e-01	5.4591e-03	5.5557e-05	1.4631e-01	8.4919e-01	4.4372e-03	1.1755e-36	1.1755e-36	1.2015e-28	0.00e+00	0.00e+00	3.7375e-05
7.21806e+12	7.8802e+03	6.240e-17	4.6416e+03	5.0466e+03	1.1302e-16	5.3003e-04	9.9947e-01	2.8190e-03	9.8589e-01	1.1291e-02	1.0336e-20	8.0256e-06	5.0539e-02	9.4398e-01	5.4741e-03	5.5530e-05	1.4626e-01	8.4926e-01	4.4212e-03	1.1755e-36	1.1755e-36	1.2007e-28	0.00e+00	0.00e+00	1.8686e-04
3.12783e+13	7.8790e+03	6.239e-17	4.6416e+03	5.0467e+03	1.1300e-16	5.2980e-04	9.9947e-01	2.8191e-03	9.8596e-01	1.1224e-02	1.0319e-20	8.0148e-06	5.0521e-02	9.4400e-01	5.4708e-03	5.5498e-05	1.4625e-01	8.4934e-01	4.3575e-03	1.1755e-36	1.1755e-36	1.1986e-28	0.00e+00	0.00e+00	7.8454e-04
1.27519e+14	7.8751e+03	6.233e-17	4.6416e+03	5.0467e+03	1.1307e-16	5.2943e-04	9.9947e-01	2.8210e-03	9.8632e-01	1.0864e-02	1.0305e-20	8.0003e-06	5.0522e-02	9.4403e-01	5.4382e-03	5.5504e-05	1.4633e-01	8.4950e-01	4.1128e-03	1.1755e-36	1.1755e-36	1.1957e-28	0.00e+00	0.00e+00	3.1736e-03
3.04602e+14	7.8647e+03	6.210e-17	4.6416e+03	5.0466e+03	1.1273e-16	5.2752e-04	9.9947e-01	2.8186e-03	9.8650e-01	1.0683e-02	1.0205e-20	7.9566e-06	5.0487e-02	9.4409e-01	5.4137e-03	5.5360e-05	1.4633e-01	8.4983e-01	3.7830e-03	1.1755e-36	1.1755e-36	1.1779e-28	0.00e+00	0.00e+00	6.2682e-03
5.34810e+14	7.8518e+03	6.185e-17	4.6416e+03	5.0464e+03	1.1203e-16	5.2575e-04	9.9947e-01	2.8186e-03	9.8707e-01	1.0116e-02	1.0073e-20	7.9256e-06	5.0473e-02	9.4416e-01	5.3551e-03	5.5271e-05	1.4641e-01	8.5015e-01	3.3827e-03	1.1755e-36	1.1755e-36	1.1503e-28	0.00e+00	0.00e+00	1.0278e-02
8.34080e+14	7.8403e+03	6.155e-17	4.6416e+03	5.0461e+03	1.1148e-16	5.2372e-04	9.9948e-01	2.8192e-03	9.8800e-01	9.1804e-03	9.9670e-21	7.8959e-06	5.0456e-02	9.4427e-01	5.2665e-03	5.5195e-05	1.4654e-01	8.5049e-01	2.9153e-03	1.1755e-36	1.1755e-36	1.1295e-28	0.00e+00	0.00e+00	1.5470e-02
1.22313e+15	7.8248e+03	6.122e-17	4.6416e+03	5.0457e+03	1.1056e-16	5.2158e-04	9.9948e-01	2.8218e-03	9.8929e-01	7.8847e-03	9.8188e-21	7.8700e-06	5.0455e-02	9.4439e-01	5.1457e-03	5.5179e-05	1.4682e-01	8.5073e-01	2.3930e-03	1.1755e-36	1.1755e-36	1.0973e-28	0.00e+00	0.00e+00	2.2192e-02
1.72890e+15	7.8073e+03	6.082e-17	4.6416e+03	5.0451e+03	1.0977e-16	5.1920e-04	9.9948e-01	2.8259e-03	9.9087e-01	6.3029e-03	9.6853e-21	7.8455e-06	5.0466e-02	9.4453e-01	4.9985e-03	5.5221e-05	1.4727e-01	8.5083e-01	1.8431e-03	1.1755e-36	1.1755e-36	1.0676e-28	0.00e+00	0.00e+00	3.0891e-02
2.38640e+15	7.7864e+03	6.036e-17	4.6416e+03	5.0445e+03	1.0861e-16	5.1665e-04	9.9948e-01	2.8315e-03	9.9258e-01	4.5916e-03	9.5224e-21	7.8253e-06	5.0506e-02	9.4465e-01	4.8345e-03	5.5357e-05	1.4794e-01	8.5070e-01	1.3070e-03	1.1755e-36	1.1755e-36	1.0292e-28	0.00e+00	0.00e+00	4.2144e-02
3.24114e+15	7.7629e+03	5.982e-17	4.6416e+03	5.0438e+03	1.0730e-16	5.1393e-04	9.9949e-01	2.8385e-03	9.9419e-01	2.9740e-03	9.3566e-21	7.8111e-06	5.0584e-02	9.4474e-01	4.6684e-03	5.5609e-05	1.4886e-01	8.5025e-01	8.3396e-04	1.1755e-36	1.1755e-36	9.8793e-29	0.00e+00	0.00e+00	5.6697e-02
4.35231e+15	7.7349e+03	5.921e-17	4.6416e+03	5.0432e+03	1.0559e-16	5.1121e-04	9.9949e-01	2.8473e-03	9.9549e-01	1.6647e-03	9.1610e-21	7.8060e-06	5.0714e-02	9.4477e-01	4.5121e-03	5.6016e-05	1.5008e-01	8.4940e-01	4.6583e-04	1.1755e-36	1.1755e-36	9.3734e-29	0.00e+00	0.00e+00	7.5514e-02
5.79683e+15	7.7031e+03	5.852e-17	4.6416e+03	5.0427e+03	1.0384e-16	5.0857e-04	9.9949e-01	2.8585e-03	9.9636e-01	7.8027e-04	8.9757e-21	7.8137e-06	5.0914e-02	9.4471e-01	4.3715e-03	5.6611e-05	1.5163e-01	8.4810e-01	2.2082e-04	1.1755e-36	1.1755e-36	8.8595e-29	0.00e+00	0.00e+00	9.9851e-02
7.67471e+15	7.6665e+03	5.773e-17	4.6416e+03	5.0424e+03	1.0168e-16	5.0630e-04	9.9949e-01	2.8740e-03	9.9683e-01	2.9586e-04	8.7679e-21	7.8416e-06	5.1217e-02	9.4454e-01	4.2402e-03	5.7463e-05	1.5356e-01	8.4629e-01	8.5936e-05	1.1755e-36	1.1755e-36	8.2615e-29	0.00e+00	0.00e+00	1.3135e-01
1.01159e+16	7.6258e+03	5.685e-17	4.6416e+03	5.0423e+03	9.9433e-17	5.0473e-04	9.9950e-01	2.8966e-03	9.9702e-01	8.7669e-05	8.5807e-21	7.8987e-06	5.1663e-02	9.4422e-01	4.1051e-03	5.8682e-05	1.5602e-01	8.4389e-01	2.6666e-05	1.1755e-36	1.1755e-36	7.6557e-29	0.00e+00	0.00e+00	1.7217e-01
1.32896e+16	7.5809e+03	5.587e-17	4.6416e+03	5.0423e+03	9.6776e-17	5.0443e-04	9.9950e-01	2.9305e-03	9.9705e-01	1.9793e-05	8.3994e-21	8.0002e-06	5.2319e-02	9.4372e-01	3.9510e-03	6.0447e-05	1.5923e-01	8.4070e-01	6.5721e-06	1.1755e-36	1.1755e-36	6.9951e-29	0.00e+00	0.00e+00	2.2520e-01
