#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
1.50245e+15	1.7650e+04	2.504e-18	5.9948e+02	7.0383e+02	1.3292e-20	5.8189e-05	9.9994e-01	3.8256e-07	6.1362e-03	9.9386e-01	4.9545e-34	1.6683e-10	4.6157e-06	3.3867e-03	7.0989e-02	1.4856e-11	8.6428e-07	1.8352e-03	1.5028e-01	4.5615e-01	3.0844e-01	1.1755e-36	0.00e+00	0.00e+00	6.6168e-04
9.01467e+15	1.7601e+04	2.497e-18	5.9948e+02	7.0386e+02	1.3439e-20	5.8166e-05	9.9994e-01	3.8286e-07	6.1396e-03	9.9386e-01	4.9382e-34	1.6303e-10	4.5987e-06	3.3815e-03	7.1304e-02	1.4922e-11	8.6930e-07	1.8507e-03	1.5101e-01	4.5745e-01	3.0772e-01	1.1755e-36	0.00e+00	0.00e+00	3.3073e-03
3.90636e+16	1.7502e+04	2.484e-18	5.9948e+02	7.0386e+02	1.3618e-20	5.8100e-05	9.9994e-01	3.8477e-07	6.1644e-03	9.9384e-01	5.0049e-34	1.5508e-10	4.6215e-06	3.4104e-03	7.2278e-02	1.5224e-11	8.8829e-07	1.9011e-03	1.5312e-01	4.5951e-01	3.0606e-01	1.1755e-36	0.00e+00	0.00e+00	1.3878e-02
1.59259e+17	1.7272e+04	2.459e-18	5.9948e+02	7.0384e+02	1.3829e-20	5.7869e-05	9.9994e-01	3.9243e-07	6.2923e-03	9.9371e-01	5.3472e-34	1.4112e-10	4.7742e-06	3.5618e-03	7.5509e-02	1.6247e-11	9.5179e-07	2.0832e-03	1.6018e-01	4.6493e-01	2.9877e-01	1.1755e-36	0.00e+00	0.00e+00	5.5993e-02
3.80419e+17	1.6740e+04	2.380e-18	5.9948e+02	7.0383e+02	1.3142e-20	5.5497e-05	9.9994e-01	3.8381e-07	6.2119e-03	9.9379e-01	4.8969e-34	1.0606e-10	4.7678e-06	3.6685e-03	8.0372e-02	1.6780e-11	1.0115e-06	2.3443e-03	1.7012e-01	4.7240e-01	2.8832e-01	1.1755e-36	0.00e+00	0.00e+00	1.0850e-01
6.23412e+17	1.6256e+04	2.314e-18	5.9948e+02	7.0382e+02	1.2435e-20	5.3125e-05	9.9995e-01	3.7605e-07	6.1716e-03	9.9383e-01	4.4917e-34	8.7363e-11	4.7761e-06	3.7915e-03	8.5166e-02	1.7157e-11	1.0656e-06	2.6168e-03	1.8029e-01	4.7985e-01	2.7715e-01	1.1755e-36	0.00e+00	0.00e+00	1.5594e-01
8.60248e+17	1.5890e+04	2.274e-18	5.9948e+02	7.0380e+02	1.1720e-20	5.1541e-05	9.9995e-01	3.7724e-07	6.2656e-03	9.9373e-01	4.3655e-34	8.0014e-11	4.8982e-06	3.9811e-03	8.9977e-02	1.7995e-11	1.1409e-06	2.9268e-03	1.9114e-01	4.8667e-01	2.6525e-01	1.1755e-36	0.00e+00	0.00e+00	2.0230e-01
1.13360e+18	1.5543e+04	2.249e-18	5.9948e+02	7.0376e+02	1.1423e-20	5.0633e-05	9.9995e-01	3.9167e-07	6.5465e-03	9.9345e-01	4.8032e-34	7.9758e-11	5.2265e-06	4.3171e-03	9.6352e-02	2.0047e-11	1.2847e-06	3.3933e-03	2.0607e-01	4.9364e-01	2.4966e-01	1.1755e-36	0.00e+00	0.00e+00	2.6151e-01
1.48895e+18	1.5141e+04	2.227e-18	5.9948e+02	7.0371e+02	1.1315e-20	4.9798e-05	9.9995e-01	4.1912e-07	7.0517e-03	9.9295e-01	5.8006e-34	8.4430e-11	5.8037e-06	4.8762e-03	1.0574e-01	2.3584e-11	1.5260e-06	4.1579e-03	2.2788e-01	5.0019e-01	2.2842e-01	1.1755e-36	0.00e+00	0.00e+00	3.3720e-01
1.83698e+18	1.4771e+04	2.206e-18	5.9948e+02	7.0366e+02	1.0604e-20	4.8183e-05	9.9995e-01	4.4278e-07	7.5880e-03	9.9241e-01	6.3351e-34	8.8189e-11	6.3399e-06	5.4730e-03	1.1538e-01	2.6545e-11	1.7585e-06	5.0258e-03	2.4945e-01	5.0344e-01	2.0894e-01	1.1755e-36	0.00e+00	0.00e+00	3.9088e-01
