#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
1.53192e+14	5.8395e+03	2.450e-21	2.7826e+01	2.9156e+01	8.8768e-11	2.7807e-02	9.7219e-01	1.5278e-01	8.4711e-01	1.0867e-04	6.7464e-14	5.7179e-03	7.6499e-01	2.2929e-01	5.0117e-06	3.3454e-02	9.4989e-01	1.6660e-02	1.5136e-07	1.1755e-36	1.1755e-36	5.8451e-22	0.00e+00	0.00e+00	1.4971e-03
9.19151e+14	5.8309e+03	2.441e-21	2.7826e+01	2.9095e+01	8.9189e-11	2.7746e-02	9.7225e-01	1.5271e-01	8.4718e-01	1.0868e-04	6.6999e-14	5.6880e-03	7.6494e-01	2.2936e-01	5.0275e-06	3.3383e-02	9.4993e-01	1.6684e-02	1.5143e-07	1.1755e-36	1.1755e-36	5.7756e-22	0.00e+00	0.00e+00	7.4723e-03
3.98299e+15	5.8048e+03	2.430e-21	2.7826e+01	2.9088e+01	9.2096e-11	2.7812e-02	9.7219e-01	1.5363e-01	8.4627e-01	1.0755e-04	6.7464e-14	5.6870e-03	7.6625e-01	2.2806e-01	4.9675e-06	3.3477e-02	9.4995e-01	1.6573e-02	1.4828e-07	1.1755e-36	1.1755e-36	5.7971e-22	0.00e+00	0.00e+00	3.1430e-02
1.62383e+16	5.7284e+03	2.400e-21	2.7826e+01	2.9064e+01	1.0373e-10	2.8316e-02	9.7168e-01	1.5777e-01	8.4213e-01	1.0279e-04	7.0715e-14	5.7621e-03	7.7177e-01	2.2246e-01	4.6973e-06	3.4140e-02	9.4986e-01	1.5998e-02	1.3420e-07	1.1755e-36	1.1755e-36	6.0689e-22	0.00e+00	0.00e+00	1.2900e-01
3.87882e+16	5.4843e+03	2.308e-21	2.7826e+01	2.9051e+01	1.3563e-10	2.8358e-02	9.7164e-01	1.6342e-01	8.3649e-01	9.6447e-05	7.1601e-14	5.7931e-03	7.7960e-01	2.1460e-01	4.3858e-06	3.4298e-02	9.5018e-01	1.5521e-02	1.1755e-36	1.1755e-36	1.1755e-36	5.8910e-22	0.00e+00	0.00e+00	2.5602e-01
6.01249e+16	5.2661e+03	2.233e-21	2.7826e+01	2.9039e+01	1.7426e-10	2.8352e-02	9.7165e-01	1.6826e-01	8.3165e-01	9.1282e-05	7.2005e-14	5.8191e-03	7.8616e-01	2.0801e-01	4.1337e-06	3.4385e-02	9.5048e-01	1.5134e-02	1.1755e-36	1.1755e-36	1.1755e-36	5.7092e-22	0.00e+00	0.00e+00	3.4163e-01
7.49376e+16	5.1617e+03	2.200e-21	2.7826e+01	2.9020e+01	2.0218e-10	2.8656e-02	9.7134e-01	1.7228e-01	8.2764e-01	8.7465e-05	7.4088e-14	5.8803e-03	7.9109e-01	2.0302e-01	3.9278e-06	3.4814e-02	9.5049e-01	1.4700e-02	1.1755e-36	1.1755e-36	1.1755e-36	5.8233e-22	0.00e+00	0.00e+00	4.0428e-01
8.92471e+16	5.1034e+03	2.184e-21	2.7826e+01	2.8993e+01	2.2911e-10	2.9364e-02	9.7064e-01	1.7750e-01	8.2242e-01	8.3183e-05	7.8782e-14	5.9970e-03	7.9684e-01	1.9716e-01	3.6760e-06	3.5729e-02	9.5021e-01	1.4063e-02	1.1755e-36	1.1755e-36	1.1755e-36	6.2525e-22	0.00e+00	0.00e+00	4.8775e-01
1.07849e+17	5.0465e+03	2.166e-21	2.7826e+01	2.8943e+01	2.6526e-10	3.0390e-02	9.6961e-01	1.8466e-01	8.1526e-01	7.7878e-05	8.5831e-14	6.1596e-03	8.0423e-01	1.8961e-01	3.3632e-06	3.7044e-02	9.4973e-01	1.3222e-02	1.1755e-36	1.1755e-36	1.1755e-36	6.9333e-22	0.00e+00	0.00e+00	6.0005e-01
1.32032e+17	4.9824e+03	2.150e-21	2.7826e+01	2.8872e+01	3.2203e-10	3.1995e-02	9.6800e-01	1.9515e-01	8.0478e-01	7.1190e-05	9.7508e-14	6.4000e-03	8.1416e-01	1.7944e-01	2.9657e-06	3.9087e-02	9.4881e-01	1.2104e-02	1.1755e-36	1.1755e-36	1.1755e-36	8.1238e-22	0.00e+00	0.00e+00	7.5374e-01
