#depth	Te	Htot	hden	eden	2H_2/H	HI	HII	HeI	HeII	HeIII	CO/C	C1	C2	C3	C4	O1	O2	O3	O4	O5	O6	H2O/O	AV(point)	AV(extend)	Tau912
1.98746e+14	5.0818e+03	3.056e-22	1.0000e+01	1.0041e+01	4.3700e-09	5.9728e-02	9.4027e-01	3.1836e-01	6.8162e-01	2.2538e-05	6.0550e-13	1.3444e-02	8.8463e-01	1.0192e-01	3.7373e-07	7.3583e-02	9.2328e-01	3.1328e-03	1.1755e-36	1.1755e-36	1.1755e-36	1.1427e-20	0.00e+00	0.00e+00	1.4993e-03
1.19248e+15	5.0734e+03	3.040e-22	1.0000e+01	9.9981e+00	4.3749e-09	5.9492e-02	9.4051e-01	3.1780e-01	6.8218e-01	2.2612e-05	5.9824e-13	1.3346e-02	8.8450e-01	1.0215e-01	3.7628e-07	7.3301e-02	9.2355e-01	3.1441e-03	1.1755e-36	1.1755e-36	1.1755e-36	1.1238e-20	0.00e+00	0.00e+00	7.4729e-03
5.16739e+15	5.0494e+03	3.025e-22	1.0000e+01	9.9932e+00	4.5240e-09	5.9651e-02	9.4035e-01	3.1934e-01	6.8063e-01	2.2417e-05	6.0630e-13	1.3336e-02	8.8520e-01	1.0147e-01	3.7171e-07	7.3517e-02	9.2336e-01	3.1234e-03	1.1755e-36	1.1755e-36	1.1755e-36	1.1505e-20	0.00e+00	0.00e+00	3.1431e-02
2.10671e+16	4.9812e+03	2.986e-22	1.0000e+01	9.9764e+00	5.0987e-09	6.0750e-02	9.3925e-01	3.2613e-01	6.7385e-01	2.1652e-05	6.4762e-13	1.3458e-02	8.8794e-01	9.8603e-02	3.5106e-07	7.4923e-02	9.2206e-01	3.0146e-03	1.1755e-36	1.1755e-36	1.1755e-36	1.2799e-20	0.00e+00	0.00e+00	1.2903e-01
5.03224e+16	4.7508e+03	2.877e-22	1.0000e+01	9.9655e+00	6.7373e-09	6.1178e-02	9.3882e-01	3.3614e-01	6.6384e-01	2.0348e-05	6.8186e-13	1.3507e-02	8.9225e-01	9.4241e-02	3.2633e-07	7.5630e-02	9.2144e-01	2.9294e-03	1.1755e-36	1.1755e-36	1.1755e-36	1.4146e-20	0.00e+00	0.00e+00	2.5680e-01
7.70861e+16	4.5467e+03	2.788e-22	1.0000e+01	9.9558e+00	8.5389e-09	6.1331e-02	9.3867e-01	3.4408e-01	6.5590e-01	1.9345e-05	7.0548e-13	1.3541e-02	8.9562e-01	9.0836e-02	3.0820e-07	7.5988e-02	9.2114e-01	2.8711e-03	1.1755e-36	1.1755e-36	1.1755e-36	1.5276e-20	0.00e+00	0.00e+00	3.3603e-01
9.41493e+16	4.4593e+03	2.749e-22	1.0000e+01	9.9449e+00	9.6284e-09	6.1936e-02	9.3806e-01	3.4969e-01	6.5029e-01	1.8766e-05	7.3334e-13	1.3634e-02	8.9773e-01	8.8635e-02	2.9481e-07	7.6813e-02	9.2038e-01	2.8034e-03	1.1755e-36	1.1755e-36	1.1755e-36	1.6378e-20	0.00e+00	0.00e+00	3.8950e-01
1.09870e+17	4.4180e+03	2.727e-22	1.0000e+01	9.9321e+00	1.0569e-08	6.3210e-02	9.3679e-01	3.5637e-01	6.4361e-01	1.8203e-05	7.8165e-13	1.3814e-02	8.9993e-01	8.6256e-02	2.7869e-07	7.8425e-02	9.1888e-01	2.6997e-03	1.1755e-36	1.1755e-36	1.1755e-36	1.8123e-20	0.00e+00	0.00e+00	4.6044e-01
1.28743e+17	4.3684e+03	2.704e-22	1.0000e+01	9.9131e+00	1.1833e-08	6.4813e-02	9.3519e-01	3.6447e-01	6.3551e-01	1.7555e-05	8.4519e-13	1.4032e-02	9.0248e-01	8.3483e-02	2.6042e-07	8.0451e-02	9.1697e-01	2.5791e-03	1.1755e-36	1.1755e-36	1.1755e-36	2.0531e-20	0.00e+00	0.00e+00	5.4220e-01
1.48078e+17	4.3276e+03	2.679e-22	1.0000e+01	9.8897e+00	1.3112e-08	6.6439e-02	9.3356e-01	3.7248e-01	6.2750e-01	1.6960e-05	9.1262e-13	1.4248e-02	9.0490e-01	8.0849e-02	2.4351e-07	8.2501e-02	9.1504e-01	2.4618e-03	1.1755e-36	1.1755e-36	1.1755e-36	2.3186e-20	0.00e+00	0.00e+00	6.2064e-01
1.67006e+17	4.2971e+03	2.659e-22	1.0000e+01	9.8589e+00	1.4460e-08	6.8303e-02	9.3170e-01	3.8087e-01	6.1912e-01	1.6384e-05	9.9252e-13	1.4480e-02	9.0728e-01	7.8244e-02	2.2697e-07	8.4832e-02	9.1283e-01	2.3408e-03	1.1755e-36	1.1755e-36	1.1755e-36	2.6441e-20	0.00e+00	0.00e+00	7.0330e-01
1.86871e+17	4.2758e+03	2.640e-22	1.0000e+01	9.8242e+00	1.5936e-08	7.0500e-02	9.2950e-01	3.9013e-01	6.0985e-01	1.5789e-05	1.0918e-12	1.4747e-02	9.0975e-01	7.5506e-02	2.0998e-07	8.7565e-02	9.1022e-01	2.2109e-03	1.1755e-36	1.1755e-36	1.1755e-36	3.0639e-20	0.00e+00	0.00e+00	7.9486e-01
2.08249e+17	4.2607e+03	2.624e-22	1.0000e+01	9.7928e+00	1.7690e-08	7.3194e-02	9.2681e-01	4.0075e-01	5.9924e-01	1.5164e-05	1.2227e-12	1.5062e-02	9.1242e-01	7.2519e-02	1.9204e-07	9.0901e-02	9.0703e-01	2.0689e-03	1.1755e-36	1.1755e-36	1.1755e-36	3.6458e-20	0.00e+00	0.00e+00	8.9743e-01
2.30535e+17	4.2529e+03	2.608e-22	1.0000e+01	9.7537e+00	1.9633e-08	7.6239e-02	9.2376e-01	4.1208e-01	5.8790e-01	1.4545e-05	1.3821e-12	1.5400e-02	9.1510e-01	6.9498e-02	1.7457e-07	9.4656e-02	9.0342e-01	1.9248e-03	1.1755e-36	1.1755e-36	1.1755e-36	4.3965e-20	0.00e+00	0.00e+00	1.0052e+00
2.53038e+17	4.2535e+03	2.594e-22	1.0000e+01	9.7100e+00	2.1752e-08	7.9663e-02	9.2034e-01	4.2406e-01	5.7593e-01	1.3939e-05	1.5773e-12	1.5757e-02	9.1776e-01	6.6482e-02	1.5782e-07	9.8861e-02	8.9936e-01	1.7811e-03	1.1755e-36	1.1755e-36	1.1755e-36	5.3716e-20	0.00e+00	0.00e+00	1.1190e+00
